Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.3192963655006396,[D@6601cc93,84.0%,84.0%,28.57142857142857%,42,42,42,147
2,3.8361265160678384,[D@54d901aa,92.0%,92.0%,26.744186046511626%,46,46,46,172
3,3.966326426459141,[D@63716833,94.0%,94.0%,29.01234567901235%,47,47,47,162
4,4.043216696025803,[D@573284a5,94.0%,94.0%,28.834355828220858%,47,47,47,163
5,4.051369056291521,[D@3fbfbf84,92.0%,92.0%,28.22085889570552%,46,46,46,163
6,4.237579472206184,[D@23f72d88,94.0%,94.0%,28.834355828220858%,47,47,47,163
7,4.364156232223166,[D@4bafe935,96.0%,96.0%,29.268292682926827%,48,48,48,164
8,4.387514536207891,[D@87b5b49,96.0%,96.0%,29.09090909090909%,48,48,48,165
9,4.552591288579334,[D@4a7a965d,100.0%,100.0%,28.57142857142857%,50,50,50,175
10,4.573597240342122,[D@507b79f7,100.0%,100.0%,28.24858757062147%,50,50,50,177
11,4.582828119732341,[D@64a9d48c,100.0%,100.0%,28.24858757062147%,50,50,50,177
12,4.61676975255164,[D@365a6a43,100.0%,100.0%,26.455026455026452%,50,50,50,189
13,4.6300910265478725,[D@288cdaab,100.0%,100.0%,26.455026455026452%,50,50,50,189
14,4.635829795430583,[D@23b3aa8c,100.0%,100.0%,26.455026455026452%,50,50,50,189
15,4.640736125053906,[D@99407c2,100.0%,100.0%,26.455026455026452%,50,50,50,189
16,4.653340055986544,[D@6c796cc1,100.0%,100.0%,26.455026455026452%,50,50,50,189
17,4.656294915407943,[D@226eba67,100.0%,100.0%,26.455026455026452%,50,50,50,189
18,4.678659175766824,[D@1cb7936c,100.0%,100.0%,26.455026455026452%,50,50,50,189
19,4.688363459612401,[D@35342d2f,100.0%,100.0%,26.455026455026452%,50,50,50,189
20,4.6940515984568405,[D@128c502c,100.0%,100.0%,26.455026455026452%,50,50,50,189
21,4.700526009931583,[D@45667d98,100.0%,100.0%,26.455026455026452%,50,50,50,189
22,4.700526009931583,[D@65eabaab,100.0%,100.0%,26.455026455026452%,50,50,50,189
23,4.704292136256708,[D@7123be6c,100.0%,100.0%,26.455026455026452%,50,50,50,189
24,4.717439664239027,[D@1de9d54,100.0%,100.0%,26.455026455026452%,50,50,50,189
