Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.2085421353332624,[D@5be6e01c,84.0%,84.0%,29.37062937062937%,42,42,42,143
2,3.662902921729278,[D@1c93084c,88.0%,88.0%,25.882352941176475%,44,44,44,170
3,3.9030795598755286,[D@6ef888f6,90.0%,90.0%,28.846153846153843%,45,45,45,156
4,4.057944137427083,[D@10e92f8f,92.0%,92.0%,28.749999999999996%,46,46,46,160
5,4.109285045829195,[D@7ce3cb8e,92.0%,92.0%,28.57142857142857%,46,46,46,161
6,4.17982268906471,[D@78b66d36,92.0%,92.0%,28.57142857142857%,46,46,46,161
7,4.19687330465066,[D@5223e5ee,92.0%,92.0%,28.57142857142857%,46,46,46,161
8,4.220336358374806,[D@bef2d72,92.0%,92.0%,28.57142857142857%,46,46,46,161
9,4.241202055326253,[D@69b2283a,92.0%,92.0%,28.57142857142857%,46,46,46,161
10,4.2491200029593745,[D@22a637e7,92.0%,92.0%,28.57142857142857%,46,46,46,161
11,4.303416858177833,[D@6fe7aac8,94.0%,94.0%,29.19254658385093%,47,47,47,161
12,4.310637022819333,[D@1d119efb,94.0%,94.0%,29.01234567901235%,47,47,47,162
13,4.393955297801068,[D@659a969b,94.0%,94.0%,27.325581395348834%,47,47,47,172
14,4.405040378716353,[D@76908cc0,94.0%,94.0%,27.325581395348834%,47,47,47,172
15,4.413288624337758,[D@2473d930,94.0%,94.0%,27.325581395348834%,47,47,47,172
16,4.4268622226108505,[D@35047d03,94.0%,94.0%,27.325581395348834%,47,47,47,172
17,4.4268622226108505,[D@49b0b76,94.0%,94.0%,27.325581395348834%,47,47,47,172
18,4.431633284778524,[D@769f71a9,94.0%,94.0%,25.543478260869566%,47,47,47,184
19,4.438026422764426,[D@4c9f8c13,94.0%,94.0%,25.543478260869566%,47,47,47,184
20,4.45027433409058,[D@5ae50ce6,94.0%,94.0%,25.543478260869566%,47,47,47,184
21,4.450438493409736,[D@6f96c77,94.0%,94.0%,25.543478260869566%,47,47,47,184
22,4.4548724745417925,[D@be64738,94.0%,94.0%,25.543478260869566%,47,47,47,184
23,4.469666826275858,[D@3ba9ad43,94.0%,94.0%,25.543478260869566%,47,47,47,184
24,4.471595758463993,[D@49d904ec,94.0%,94.0%,25.543478260869566%,47,47,47,184
25,4.477678520994291,[D@48e4374,94.0%,94.0%,25.543478260869566%,47,47,47,184
26,4.482678520994291,[D@3d680b5a,94.0%,94.0%,25.543478260869566%,47,47,47,184
27,4.487689656456255,[D@4b5d6a01,94.0%,94.0%,25.543478260869566%,47,47,47,184
28,4.487689656456255,[D@4a22f9e2,94.0%,94.0%,25.543478260869566%,47,47,47,184
29,4.494975924199394,[D@3c419631,94.0%,94.0%,25.543478260869566%,47,47,47,184
30,4.496975924199393,[D@418e7838,94.0%,94.0%,25.543478260869566%,47,47,47,184
31,4.496975924199393,[D@61230f6a,94.0%,94.0%,25.543478260869566%,47,47,47,184
32,4.508643785036574,[D@3c130745,94.0%,94.0%,25.543478260869566%,47,47,47,184
33,4.508643785036574,[D@cd3fee8,94.0%,94.0%,25.543478260869566%,47,47,47,184
34,4.510034215924364,[D@3e2e18f2,94.0%,94.0%,25.543478260869566%,47,47,47,184
35,4.514620002361991,[D@470f1802,94.0%,94.0%,25.543478260869566%,47,47,47,184
36,4.521030263801357,[D@63021689,94.0%,94.0%,25.543478260869566%,47,47,47,184
37,4.528865263635724,[D@703580bf,94.0%,94.0%,25.543478260869566%,47,47,47,184
38,4.531635768367843,[D@3e92efc3,94.0%,94.0%,25.543478260869566%,47,47,47,184
39,4.533473490707674,[D@1622f1b,94.0%,94.0%,25.543478260869566%,47,47,47,184
40,4.541563988311622,[D@72a7c7e0,94.0%,94.0%,25.543478260869566%,47,47,47,184
41,4.541563988311622,[D@2e4b8173,94.0%,94.0%,25.543478260869566%,47,47,47,184
42,4.546918399790692,[D@70e8f8e,94.0%,94.0%,25.543478260869566%,47,47,47,184
43,4.546918399790692,[D@17046283,94.0%,94.0%,25.543478260869566%,47,47,47,184
44,4.5509183997906915,[D@5bd03f44,94.0%,94.0%,25.543478260869566%,47,47,47,184
45,4.561861109323512,[D@29626d54,94.0%,94.0%,25.543478260869566%,47,47,47,184
46,4.607271733067688,[D@5a63f509,96.0%,96.0%,26.08695652173913%,48,48,48,184
47,4.609685946630061,[D@6e4784bc,96.0%,96.0%,25.945945945945947%,48,48,48,185
48,4.649195866966297,[D@34b7ac2f,96.0%,96.0%,25.945945945945947%,48,48,48,185
49,4.649195866966297,[D@e056f20,96.0%,96.0%,25.945945945945947%,48,48,48,185
50,4.649195866966297,[D@4b0b0854,96.0%,96.0%,25.945945945945947%,48,48,48,185
51,4.649668802899749,[D@19bb07ed,96.0%,96.0%,25.945945945945947%,48,48,48,185
52,4.650343834598081,[D@10e41621,96.0%,96.0%,25.945945945945947%,48,48,48,185
53,4.65707720167037,[D@353d0772,96.0%,96.0%,25.945945945945947%,48,48,48,185
54,4.65707720167037,[D@2667f029,96.0%,96.0%,25.945945945945947%,48,48,48,185
55,4.657491415232744,[D@67a20f67,96.0%,96.0%,25.945945945945947%,48,48,48,185
56,4.657491415232744,[D@57c758ac,96.0%,96.0%,25.945945945945947%,48,48,48,185
57,4.659781772459427,[D@a9cd3b1,96.0%,96.0%,25.945945945945947%,48,48,48,185
58,4.660937477409975,[D@13e39c73,96.0%,96.0%,25.945945945945947%,48,48,48,185
59,4.66233192613451,[D@64cd705f,96.0%,96.0%,25.945945945945947%,48,48,48,185
60,4.66233192613451,[D@9225652,96.0%,96.0%,25.945945945945947%,48,48,48,185
61,4.663162878029357,[D@654f0d9c,96.0%,96.0%,25.945945945945947%,48,48,48,185
62,4.667681458156955,[D@6a400542,96.0%,96.0%,25.945945945945947%,48,48,48,185
63,4.667681458156955,[D@6580cfdd,96.0%,96.0%,25.945945945945947%,48,48,48,185
64,4.669006013477292,[D@7e0b85f9,96.0%,96.0%,25.945945945945947%,48,48,48,185
65,4.670364829417138,[D@63355449,96.0%,96.0%,25.945945945945947%,48,48,48,185
66,4.674858396654703,[D@9353778,96.0%,96.0%,25.945945945945947%,48,48,48,185
67,4.67668025106983,[D@6a28ffa4,96.0%,96.0%,25.945945945945947%,48,48,48,185
68,4.679664383145125,[D@48ae9b55,96.0%,96.0%,25.945945945945947%,48,48,48,185
69,4.680664383145125,[D@1700915,96.0%,96.0%,25.945945945945947%,48,48,48,185
70,4.680664383145125,[D@21de60b4,96.0%,96.0%,25.945945945945947%,48,48,48,185
71,4.680664383145125,[D@c267ef4,96.0%,96.0%,25.945945945945947%,48,48,48,185
72,4.680664383145125,[D@30ee2816,96.0%,96.0%,25.945945945945947%,48,48,48,185
73,4.680664383145125,[D@31d7b7bf,96.0%,96.0%,25.945945945945947%,48,48,48,185
74,4.680664383145125,[D@635eaaf1,96.0%,96.0%,25.945945945945947%,48,48,48,185
75,4.680664383145125,[D@5c30a9b0,96.0%,96.0%,25.945945945945947%,48,48,48,185
76,4.683664383145125,[D@1ddf84b8,96.0%,96.0%,25.945945945945947%,48,48,48,185
77,4.683664383145125,[D@1139b2f3,96.0%,96.0%,25.945945945945947%,48,48,48,185
78,4.6847447461720755,[D@7a69b07,96.0%,96.0%,25.945945945945947%,48,48,48,185
79,4.6847447461720755,[D@5e82df6a,96.0%,96.0%,25.945945945945947%,48,48,48,185
80,4.6847447461720755,[D@3f197a46,96.0%,96.0%,25.945945945945947%,48,48,48,185
81,4.6847447461720755,[D@636be97c,96.0%,96.0%,25.945945945945947%,48,48,48,185
82,4.6847447461720755,[D@50a638b5,96.0%,96.0%,25.945945945945947%,48,48,48,185
83,4.6847447461720755,[D@1817d444,96.0%,96.0%,25.945945945945947%,48,48,48,185
84,4.6847447461720755,[D@6ca8564a,96.0%,96.0%,25.945945945945947%,48,48,48,185
85,4.687216882127075,[D@50b472aa,96.0%,96.0%,25.945945945945947%,48,48,48,185
86,4.687216882127075,[D@31368b99,96.0%,96.0%,25.945945945945947%,48,48,48,185
