Iteration,Cheesecake,Profiterole,Mucake
1,1,23,22
2,1,28,20
3,2,24,23
4,1,24,24
5,1,23,25
6,1,23,25
7,2,21,26
8,2,21,26
9,2,17,30
10,2,20,27
11,2,19,28
12,2,18,29
13,2,19,28
14,2,21,26
15,1,24,24
16,1,24,24
17,1,25,23
18,1,26,22
19,1,26,22
20,0,29,20
21,0,29,20
22,0,28,21
23,0,27,22
24,0,27,22
25,0,27,22
26,0,26,23
27,0,25,24
28,0,25,24
29,0,25,25
30,0,25,25
31,0,26,24
32,0,26,24
33,0,25,25
34,1,25,24
35,1,25,24
36,1,25,24
37,1,25,24
38,1,25,24
39,1,25,24
40,1,25,24
41,1,24,25
42,1,25,24
43,1,25,24
44,1,25,24
45,1,25,24
46,1,24,25
47,1,25,24
48,1,25,24
49,1,25,24
50,1,25,24
51,0,27,23
52,0,26,24
53,0,25,25
54,0,25,25
55,0,23,27
56,0,23,27
57,0,23,27
58,0,22,28
59,0,23,27
60,0,23,27
61,0,23,27
62,0,25,25
63,0,26,24
64,0,25,25
65,0,24,26
66,0,25,25
67,0,25,25
68,0,25,25
69,0,25,25
70,0,26,24
71,0,26,24
72,0,25,25
73,0,25,25
74,0,25,25
75,0,26,24
76,0,26,24
77,0,26,24
78,0,26,24
79,0,25,25
80,0,25,25
81,0,25,25
82,0,25,25
83,0,25,25
84,0,25,25
85,0,25,25
86,0,25,25
87,0,25,25
88,0,25,25
89,0,25,25
90,0,25,25
91,0,26,24
92,0,27,23
93,0,27,23
94,0,27,23
95,0,27,23
96,0,27,23
97,0,27,23
98,0,27,23
99,0,27,23
100,0,27,23
