Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.5082799599292933,[D@e70f13a,88.0%,88.0%,29.13907284768212%,44,44,44,151
2,3.8500120160447824,[D@3d3e5463,90.0%,90.0%,25.139664804469277%,45,45,45,179
3,4.002373946137201,[D@64a40280,92.0%,92.0%,27.710843373493976%,46,46,46,166
4,4.091425872996975,[D@4b40f651,92.0%,92.0%,27.54491017964072%,46,46,46,167
5,4.138506451217272,[D@42b02722,92.0%,92.0%,27.54491017964072%,46,46,46,167
6,4.246942912469525,[D@d62fe5b,94.0%,94.0%,28.143712574850298%,47,47,47,167
7,4.285417316658287,[D@49964d75,94.0%,94.0%,27.976190476190478%,47,47,47,168
8,4.307267919903024,[D@528c868,94.0%,94.0%,27.976190476190478%,47,47,47,168
9,4.3195961970136,[D@466276d8,94.0%,94.0%,27.976190476190478%,47,47,47,168
10,4.342265267130185,[D@5ce8d869,94.0%,94.0%,27.976190476190478%,47,47,47,168
11,4.357992424862148,[D@27eedb64,94.0%,94.0%,27.976190476190478%,47,47,47,168
12,4.3882896811032275,[D@64c63c79,94.0%,94.0%,26.40449438202247%,47,47,47,178
13,4.410759360336637,[D@31c7528f,94.0%,94.0%,26.40449438202247%,47,47,47,178
14,4.421234687246051,[D@2b76ff4e,94.0%,94.0%,26.40449438202247%,47,47,47,178
15,4.421570350462634,[D@7a1234bf,94.0%,94.0%,26.40449438202247%,47,47,47,178
16,4.427571937851631,[D@2f62ea70,94.0%,94.0%,26.40449438202247%,47,47,47,178
17,4.477532531333327,[D@24ba9639,96.0%,96.0%,26.96629213483146%,48,48,48,178
18,4.488295728601896,[D@38aa816f,96.0%,96.0%,26.81564245810056%,48,48,48,179
19,4.4949908246990145,[D@53f6fd09,96.0%,96.0%,26.81564245810056%,48,48,48,179
20,4.510818912076553,[D@6bffbc6d,96.0%,96.0%,26.81564245810056%,48,48,48,179
21,4.5836129799051495,[D@1b84f475,98.0%,98.0%,27.37430167597765%,49,49,49,179
22,4.603668896523479,[D@7749bf93,98.0%,98.0%,27.22222222222222%,49,49,49,180
23,4.614770564696851,[D@13330ac6,98.0%,98.0%,27.22222222222222%,49,49,49,180
24,4.62172426023585,[D@539d019,98.0%,98.0%,27.22222222222222%,49,49,49,180
25,4.622139475440303,[D@39a2bb97,98.0%,98.0%,27.22222222222222%,49,49,49,180
26,4.622139475440303,[D@3ad2e17,98.0%,98.0%,25.520833333333332%,49,49,49,192
27,4.623006060119838,[D@8c3619e,98.0%,98.0%,25.520833333333332%,49,49,49,192
28,4.623745457780871,[D@4331d187,98.0%,98.0%,25.520833333333332%,49,49,49,192
29,4.6404335111272506,[D@6f63b475,98.0%,98.0%,25.520833333333332%,49,49,49,192
30,4.642285930492588,[D@554e218,98.0%,98.0%,25.520833333333332%,49,49,49,192
31,4.649280338845631,[D@1608bcbd,98.0%,98.0%,25.520833333333332%,49,49,49,192
32,4.651425203284127,[D@5bf8fa12,98.0%,98.0%,25.520833333333332%,49,49,49,192
33,4.653376215737758,[D@29ca3d04,98.0%,98.0%,25.520833333333332%,49,49,49,192
34,4.660881685485236,[D@b2c5e07,98.0%,98.0%,25.520833333333332%,49,49,49,192
35,4.661807895167905,[D@5812f68b,98.0%,98.0%,25.520833333333332%,49,49,49,192
36,4.6744398168012475,[D@4426bff1,98.0%,98.0%,25.520833333333332%,49,49,49,192
37,4.688931688694131,[D@3c7c886c,98.0%,98.0%,25.520833333333332%,49,49,49,192
38,4.689695620716631,[D@55493582,98.0%,98.0%,25.520833333333332%,49,49,49,192
39,4.690217833987673,[D@1a20270e,98.0%,98.0%,25.520833333333332%,49,49,49,192
40,4.693026496274583,[D@6b88ca8c,98.0%,98.0%,25.520833333333332%,49,49,49,192
41,4.708642564591043,[D@336f1079,98.0%,98.0%,25.520833333333332%,49,49,49,192
42,4.710173822046219,[D@2f16c6b3,98.0%,98.0%,25.520833333333332%,49,49,49,192
43,4.710173822046219,[D@34158c08,98.0%,98.0%,25.520833333333332%,49,49,49,192
44,4.710173822046219,[D@19e4fcac,98.0%,98.0%,25.520833333333332%,49,49,49,192
45,4.713316299457256,[D@52c3cb31,98.0%,98.0%,25.520833333333332%,49,49,49,192
46,4.714523505095052,[D@4b79ac84,98.0%,98.0%,25.520833333333332%,49,49,49,192
47,4.714969292182762,[D@53941c2f,98.0%,98.0%,25.520833333333332%,49,49,49,192
48,4.715895501865432,[D@6dab9b6d,98.0%,98.0%,25.520833333333332%,49,49,49,192
49,4.7172796408951205,[D@21fd5faa,98.0%,98.0%,25.520833333333332%,49,49,49,192
50,4.719059720595257,[D@2766ca9d,98.0%,98.0%,25.520833333333332%,49,49,49,192
51,4.72047393415763,[D@5460cf3a,98.0%,98.0%,25.520833333333332%,49,49,49,192
52,4.72047393415763,[D@65a15628,98.0%,98.0%,25.520833333333332%,49,49,49,192
53,4.721645507032884,[D@2e6a5539,98.0%,98.0%,25.520833333333332%,49,49,49,192
54,4.721645507032884,[D@3fc9504b,98.0%,98.0%,25.520833333333332%,49,49,49,192
55,4.7270823678664655,[D@6d025197,98.0%,98.0%,25.520833333333332%,49,49,49,192
56,4.7270823678664655,[D@27d4a09,98.0%,98.0%,25.520833333333332%,49,49,49,192
57,4.727910794991212,[D@7e4204e2,98.0%,98.0%,25.520833333333332%,49,49,49,192
58,4.730615102010578,[D@b7c4869,98.0%,98.0%,25.520833333333332%,49,49,49,192
59,4.732777379670747,[D@740d2e78,98.0%,98.0%,25.520833333333332%,49,49,49,192
60,4.733363166108374,[D@1c481ff2,98.0%,98.0%,25.520833333333332%,49,49,49,192
61,4.735768569607179,[D@72437d8d,98.0%,98.0%,25.520833333333332%,49,49,49,192
62,4.735768569607179,[D@1b955cac,98.0%,98.0%,25.520833333333332%,49,49,49,192
63,4.735768569607179,[D@676cf48,98.0%,98.0%,25.520833333333332%,49,49,49,192
64,4.736929764205726,[D@5a1de7fb,98.0%,98.0%,25.520833333333332%,49,49,49,192
65,4.740614570156946,[D@335b5620,98.0%,98.0%,25.520833333333332%,49,49,49,192
66,4.742452292496778,[D@29a0cdb,98.0%,98.0%,25.520833333333332%,49,49,49,192
67,4.742452292496778,[D@32a68f4f,98.0%,98.0%,25.520833333333332%,49,49,49,192
68,4.742452292496778,[D@73194df,98.0%,98.0%,25.520833333333332%,49,49,49,192
69,4.742452292496778,[D@6eb2384f,98.0%,98.0%,25.520833333333332%,49,49,49,192
70,4.742452292496778,[D@3c9c0d96,98.0%,98.0%,25.520833333333332%,49,49,49,192
71,4.742452292496778,[D@3a4621bd,98.0%,98.0%,25.520833333333332%,49,49,49,192
72,4.742452292496778,[D@31dadd46,98.0%,98.0%,25.520833333333332%,49,49,49,192
73,4.7438324431528605,[D@4ed5eb72,98.0%,98.0%,25.520833333333332%,49,49,49,192
74,4.744424802300107,[D@12f9af83,98.0%,98.0%,25.520833333333332%,49,49,49,192
75,4.748198877596343,[D@19b93fa8,98.0%,98.0%,25.520833333333332%,49,49,49,192
76,4.7499022114297285,[D@7e6ef134,98.0%,98.0%,25.520833333333332%,49,49,49,192
77,4.750724065844855,[D@1f010bf0,98.0%,98.0%,25.520833333333332%,49,49,49,192
78,4.7513917669157,[D@40db2a24,98.0%,98.0%,25.520833333333332%,49,49,49,192
79,4.7513917669157,[D@10cf09e8,98.0%,98.0%,25.520833333333332%,49,49,49,192
80,4.752042048455571,[D@1921ad94,98.0%,98.0%,25.520833333333332%,49,49,49,192
81,4.752042048455571,[D@ee86bcb,98.0%,98.0%,25.520833333333332%,49,49,49,192
82,4.752042048455571,[D@177bea38,98.0%,98.0%,25.520833333333332%,49,49,49,192
83,4.753042048455572,[D@7f132176,98.0%,98.0%,25.520833333333332%,49,49,49,192
84,4.753042048455572,[D@6bca7e0d,98.0%,98.0%,25.520833333333332%,49,49,49,192
85,4.753042048455572,[D@2631f68c,98.0%,98.0%,25.520833333333332%,49,49,49,192
