Iteration,Cheesecake,Profiterole,Mucake
1,1,19,24
2,0,20,25
3,0,22,24
4,0,24,22
5,0,24,22
6,0,23,24
7,0,24,23
8,0,25,22
9,0,22,25
10,0,23,24
11,0,24,23
12,0,26,21
13,0,25,22
14,0,25,22
15,0,24,23
16,0,24,23
17,0,25,23
18,0,24,24
19,0,23,25
20,0,24,24
21,0,25,24
22,0,24,25
23,0,24,25
24,0,24,25
25,0,25,24
26,0,25,24
27,0,24,25
28,0,24,25
29,0,23,26
30,0,23,26
31,0,24,25
32,0,24,25
33,0,24,25
34,0,25,24
35,0,25,24
36,0,23,26
37,0,24,25
38,0,23,26
39,0,23,26
40,0,24,25
41,0,26,23
42,0,25,24
43,0,25,24
44,0,25,24
45,0,25,24
46,0,26,23
47,0,27,22
48,0,26,23
49,0,25,24
50,0,24,25
51,0,24,25
52,0,24,25
53,0,24,25
54,0,24,25
55,0,25,24
56,0,25,24
57,0,26,23
58,0,27,22
59,0,26,23
60,0,26,23
61,0,25,24
62,0,25,24
63,0,25,24
64,0,25,24
65,0,25,24
66,0,25,24
67,0,25,24
68,0,25,24
69,0,25,24
70,0,25,24
71,0,25,24
72,0,25,24
73,0,24,25
74,0,23,26
75,0,22,27
76,0,21,28
77,0,20,29
78,0,20,29
79,0,20,29
80,0,19,30
81,0,19,30
82,0,19,30
83,0,19,30
84,0,19,30
85,0,19,30
86,0,19,30
87,0,19,30
88,0,19,30
89,0,19,30
90,0,19,30
91,0,19,30
92,0,19,30
93,0,19,30
94,0,19,30
95,0,19,30
96,0,19,30
97,0,19,30
98,0,19,30
99,0,19,30
100,0,19,30
