Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,876,1530,0.0,0,0,1
100,2,1078,838,0.0,0,0,1
100,3,1166,940,0.0,0,0,1
100,4,669,1226,0.0,0,0,1
100,5,982,1216,0.0,0,0,1
100,6,1109,1421,0.0,0,0,1
100,7,638,598,0.0,0,0,1
100,8,1141,843,0.0,0,0,1
100,9,791,1164,0.0,0,0,1
100,10,1128,887,0.0,0,0,1
100,11,733,700,0.0,0,0,1
100,12,910,1307,0.0,0,0,1
100,13,961,1165,0.0,0,0,1
100,14,1029,871,0.0,0,0,1
100,15,804,846,0.0,0,0,1
100,16,962,814,0.0,0,0,1
100,17,933,1321,0.0,0,0,1
100,18,970,500,0.0,0,0,1
100,19,1047,815,0.0,0,0,1
100,20,972,1108,0.0,0,0,1
100,21,707,685,0.0,0,0,2
100,22,1302,1326,0.0,0,0,2
100,23,759,812,0.0,0,0,2
100,24,771,714,0.0,0,0,2
100,25,1207,991,0.0,0,0,2
100,26,1002,900,0.0,0,0,2
100,27,887,757,0.0,0,0,2
100,28,1287,933,0.0,0,0,2
100,29,549,1260,0.0,0,0,2
100,30,1033,1262,0.0,0,0,2
100,31,1418,708,0.0,0,0,2
100,32,1200,1469,0.0,0,0,2
100,33,1034,1124,0.0,0,0,2
100,34,1073,944,0.0,0,0,2
100,35,658,1490,0.0,0,0,2
100,36,997,827,0.0,0,0,2
100,37,1029,1045,0.0,0,0,2
100,38,1271,1034,0.0,0,0,2
100,39,1186,1007,0.0,0,0,2
100,40,1329,1110,0.0,0,0,2
100,41,1056,776,0.0,0,0,2
100,42,1139,1241,0.0,0,0,2
100,43,1093,695,0.0,0,0,2
100,44,1225,889,0.0,0,0,2
100,45,1037,849,0.0,0,0,2
100,46,1275,895,0.0,0,0,2
100,47,851,1041,0.0,1,0,2
100,48,992,741,0.0,0,0,2
100,49,958,1512,0.0,0,0,2
100,50,1060,1211,0.0,0,0,2
100,51,1291,757,0.0,0,0,2
100,52,764,1156,0.0,0,0,2
100,53,990,1117,0.0,1,0,2
100,54,586,918,0.0,0,0,2
100,55,1046,968,0.0,0,0,2
100,56,1419,944,0.0,0,0,2
100,57,993,661,0.0,0,0,2
100,58,1139,709,0.0,0,0,2
100,59,1310,1307,0.0,0,0,2
100,60,1176,880,0.0,0,0,2
