Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.477394346024818,[D@51671b08,86.0%,86.0%,28.859060402684566%,43,43,43,149
2,3.920228705836469,[D@15051a0,92.0%,92.0%,26.136363636363637%,46,46,46,176
3,4.22560226822318,[D@1162410a,96.0%,96.0%,26.81564245810056%,48,48,48,179
4,4.287686764052198,[D@b09fac1,96.0%,96.0%,26.519337016574585%,48,48,48,181
5,4.338683305873447,[D@62df0ff3,98.0%,98.0%,27.071823204419886%,49,49,49,181
6,4.421024745869592,[D@61019f59,98.0%,98.0%,27.071823204419886%,49,49,49,181
7,4.459744112583658,[D@62e8f862,98.0%,98.0%,26.923076923076923%,49,49,49,182
8,4.474118620455481,[D@26f3d90c,98.0%,98.0%,26.923076923076923%,49,49,49,182
9,4.506755185522398,[D@3c49fab6,98.0%,98.0%,26.923076923076923%,49,49,49,182
10,4.5426773212310705,[D@515f4131,98.0%,98.0%,26.923076923076923%,49,49,49,182
11,4.572019514274035,[D@74518890,98.0%,98.0%,26.923076923076923%,49,49,49,182
12,4.572019514274035,[D@4c5204af,98.0%,98.0%,26.923076923076923%,49,49,49,182
13,4.579440386005046,[D@3f3ddbd9,98.0%,98.0%,25.257731958762886%,49,49,49,194
14,4.58192152906807,[D@14c053c6,98.0%,98.0%,25.257731958762886%,49,49,49,194
15,4.590068546263318,[D@6c2d4cc6,98.0%,98.0%,25.257731958762886%,49,49,49,194
16,4.595945531915165,[D@30865a90,98.0%,98.0%,25.257731958762886%,49,49,49,194
17,4.600188172602285,[D@6134ac4a,98.0%,98.0%,25.257731958762886%,49,49,49,194
18,4.610633428305886,[D@777c9dc9,98.0%,98.0%,25.257731958762886%,49,49,49,194
19,4.620690076402438,[D@71b1a49c,98.0%,98.0%,25.257731958762886%,49,49,49,194
20,4.643906602581128,[D@73e132e0,98.0%,98.0%,25.257731958762886%,49,49,49,194
21,4.649728606063625,[D@3773862a,98.0%,98.0%,25.257731958762886%,49,49,49,194
22,4.658240807037492,[D@2472c7d8,98.0%,98.0%,25.257731958762886%,49,49,49,194
23,4.660307324994892,[D@589b028e,98.0%,98.0%,25.257731958762886%,49,49,49,194
24,4.663038154812693,[D@22175d4f,98.0%,98.0%,25.257731958762886%,49,49,49,194
25,4.666423319619827,[D@9fecdf1,98.0%,98.0%,25.257731958762886%,49,49,49,194
26,4.674743681326961,[D@3b809711,98.0%,98.0%,25.257731958762886%,49,49,49,194
27,4.674743681326961,[D@3b0f7d9d,98.0%,98.0%,25.257731958762886%,49,49,49,194
28,4.6779544262367665,[D@236ab296,98.0%,98.0%,25.257731958762886%,49,49,49,194
29,4.686432260691277,[D@5c84624f,98.0%,98.0%,25.257731958762886%,49,49,49,194
30,4.690747660454409,[D@63034ed1,98.0%,98.0%,25.257731958762886%,49,49,49,194
31,4.700559181598689,[D@232024b9,98.0%,98.0%,25.257731958762886%,49,49,49,194
32,4.7044840059122945,[D@55a8dc49,98.0%,98.0%,25.257731958762886%,49,49,49,194
33,4.704583025425888,[D@2a415aa9,98.0%,98.0%,25.257731958762886%,49,49,49,194
34,4.705175384573134,[D@53cdecf6,98.0%,98.0%,25.257731958762886%,49,49,49,194
35,4.705761171010761,[D@71ea1fda,98.0%,98.0%,25.257731958762886%,49,49,49,194
36,4.707175384573134,[D@62b3df3a,98.0%,98.0%,25.257731958762886%,49,49,49,194
37,4.707509235108556,[D@420745d7,98.0%,98.0%,25.257731958762886%,49,49,49,194
