Iteration,Cheesecake,Profiterole,Mucake
1,0,24,20
2,1,26,20
3,1,26,20
4,1,22,24
5,0,22,25
6,0,21,26
7,0,20,27
8,0,22,25
9,0,23,24
10,0,25,22
11,0,26,21
12,0,25,22
13,0,26,21
14,0,26,21
15,0,28,19
16,0,28,19
17,0,28,19
18,0,28,19
19,0,28,19
20,0,28,19
21,0,30,17
22,0,31,16
23,0,30,17
24,0,29,18
25,0,29,18
26,0,28,19
27,0,28,19
28,0,28,19
29,0,28,19
30,0,28,19
31,0,29,19
32,0,28,20
33,0,27,21
34,0,27,21
35,0,27,21
36,0,26,22
37,0,28,20
38,0,29,19
39,0,29,19
40,0,30,18
41,0,30,18
42,0,30,18
43,0,29,19
44,0,29,19
45,0,29,19
46,0,28,20
47,0,27,21
48,0,27,21
49,0,27,21
50,0,27,21
51,0,27,21
52,0,28,20
53,0,28,21
54,0,28,21
55,0,27,22
56,0,27,22
57,0,27,22
58,0,27,22
59,0,27,22
60,0,28,21
61,0,28,21
62,0,28,21
63,0,28,21
64,0,29,20
65,0,30,19
66,0,30,20
67,0,31,19
68,0,31,19
69,0,31,19
70,0,31,19
71,0,30,20
72,0,30,20
73,0,30,20
74,0,30,20
75,0,30,20
76,0,30,20
77,0,30,20
78,0,30,20
79,0,30,20
80,0,30,20
81,0,30,20
82,0,30,20
83,0,30,20
84,0,30,20
85,0,30,20
86,0,30,20
87,0,30,20
88,0,30,20
89,0,30,20
90,0,30,20
91,0,30,20
92,0,30,20
93,0,31,19
94,0,31,19
95,0,31,19
96,0,31,19
97,0,31,19
98,0,31,19
99,0,31,19
100,0,31,19
