Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.394484274492183,[D@1460c81d,90.0%,90.0%,32.846715328467155%,45,45,45,137
2,3.8345692449368483,[D@38b5f25,94.0%,94.0%,28.143712574850298%,47,47,47,167
3,3.925696022752311,[D@327ed9f5,94.0%,94.0%,29.746835443037973%,47,47,47,158
4,4.071099609111343,[D@67594471,94.0%,94.0%,29.746835443037973%,47,47,47,158
5,4.105972057429555,[D@756b58a7,94.0%,94.0%,29.746835443037973%,47,47,47,158
6,4.156097287474435,[D@2cc04358,94.0%,94.0%,29.746835443037973%,47,47,47,158
7,4.204896536764903,[D@68b58644,94.0%,94.0%,29.746835443037973%,47,47,47,158
8,4.251732723058066,[D@45e22def,94.0%,94.0%,29.746835443037973%,47,47,47,158
9,4.281704775266818,[D@6ae3fb94,94.0%,94.0%,29.746835443037973%,47,47,47,158
10,4.323181178680817,[D@4417af13,94.0%,94.0%,29.746835443037973%,47,47,47,158
11,4.335495865165081,[D@d48673,94.0%,94.0%,29.746835443037973%,47,47,47,158
12,4.355799033325246,[D@548d5ed3,94.0%,94.0%,27.976190476190478%,47,47,47,168
13,4.390381946006073,[D@21c7208d,94.0%,94.0%,27.976190476190478%,47,47,47,168
14,4.394261722813826,[D@58516c91,94.0%,94.0%,27.976190476190478%,47,47,47,168
15,4.409162356176554,[D@7c129ef6,94.0%,94.0%,26.40449438202247%,47,47,47,178
16,4.414613242346173,[D@42d73c61,94.0%,94.0%,26.40449438202247%,47,47,47,178
17,4.42321596846257,[D@5a8cbffe,94.0%,94.0%,26.40449438202247%,47,47,47,178
18,4.439579502074463,[D@96a75da,94.0%,94.0%,26.40449438202247%,47,47,47,178
19,4.453923903940817,[D@61e7bf2f,94.0%,94.0%,26.40449438202247%,47,47,47,178
20,4.456115241653908,[D@1a28b346,94.0%,94.0%,26.40449438202247%,47,47,47,178
21,4.462551367647765,[D@25e49cb2,94.0%,94.0%,26.40449438202247%,47,47,47,178
22,4.476271176015173,[D@7f7af971,94.0%,94.0%,26.40449438202247%,47,47,47,178
23,4.48936264784792,[D@23382f76,94.0%,94.0%,26.40449438202247%,47,47,47,178
24,4.492191074972666,[D@7c551ad4,94.0%,94.0%,26.40449438202247%,47,47,47,178
25,4.494576239779801,[D@7d5508e0,94.0%,94.0%,26.40449438202247%,47,47,47,178
26,4.496537035210007,[D@554cd74a,94.0%,94.0%,26.40449438202247%,47,47,47,178
27,4.496537035210007,[D@37ed010a,94.0%,94.0%,26.40449438202247%,47,47,47,178
28,4.508336587532808,[D@633a2e99,94.0%,94.0%,24.736842105263158%,47,47,47,190
29,4.512505437902596,[D@367d2816,94.0%,94.0%,24.736842105263158%,47,47,47,190
30,4.5220041858454945,[D@5b84f14,94.0%,94.0%,24.736842105263158%,47,47,47,190
31,4.596710800755982,[D@5a82ebf8,96.0%,96.0%,25.263157894736842%,48,48,48,190
32,4.5982386648009825,[D@68fe48d7,96.0%,96.0%,25.13089005235602%,48,48,48,191
33,4.5993617704266,[D@379ce046,96.0%,96.0%,25.13089005235602%,48,48,48,191
34,4.601138847868339,[D@701bc94e,96.0%,96.0%,25.13089005235602%,48,48,48,191
35,4.608268638051283,[D@3d8b319e,96.0%,96.0%,25.13089005235602%,48,48,48,191
36,4.611262065341664,[D@27a97e08,96.0%,96.0%,25.13089005235602%,48,48,48,191
37,4.616846431178407,[D@77e7246b,96.0%,96.0%,25.13089005235602%,48,48,48,191
38,4.6182052471182535,[D@5918c260,96.0%,96.0%,25.13089005235602%,48,48,48,191
39,4.621309698479994,[D@3d7b1f1c,96.0%,96.0%,25.13089005235602%,48,48,48,191
40,4.623079409074615,[D@51ce6f85,96.0%,96.0%,25.13089005235602%,48,48,48,191
41,4.623079409074615,[D@1f44ddab,96.0%,96.0%,25.13089005235602%,48,48,48,191
42,4.623198944136116,[D@5017e1,96.0%,96.0%,25.13089005235602%,48,48,48,191
43,4.630430495498295,[D@65b66b08,96.0%,96.0%,25.13089005235602%,48,48,48,191
44,4.635138699430795,[D@4726927c,96.0%,96.0%,25.13089005235602%,48,48,48,191
45,4.635138699430795,[D@7eb6b6b6,96.0%,96.0%,25.13089005235602%,48,48,48,191
46,4.635902631453295,[D@7ed9499e,96.0%,96.0%,25.13089005235602%,48,48,48,191
47,4.6375463402835475,[D@28e19366,96.0%,96.0%,25.13089005235602%,48,48,48,191
48,4.6375463402835475,[D@5b275174,96.0%,96.0%,25.13089005235602%,48,48,48,191
49,4.643556483557283,[D@10ef5fa0,96.0%,96.0%,25.13089005235602%,48,48,48,191
50,4.643556483557283,[D@244e619a,96.0%,96.0%,25.13089005235602%,48,48,48,191
51,4.643556483557283,[D@10acd6,96.0%,96.0%,25.13089005235602%,48,48,48,191
52,4.660043786062175,[D@61dde151,96.0%,96.0%,25.13089005235602%,48,48,48,191
53,4.742659009751325,[D@b25b095,98.0%,98.0%,25.654450261780106%,49,49,49,191
54,4.742659009751325,[D@5cb042da,98.0%,98.0%,25.520833333333332%,49,49,49,192
55,4.75273260233329,[D@59c33386,98.0%,98.0%,25.520833333333332%,49,49,49,192
56,4.75273260233329,[D@571a9686,98.0%,98.0%,25.520833333333332%,49,49,49,192
57,4.75273260233329,[D@719d35e8,98.0%,98.0%,25.520833333333332%,49,49,49,192
58,4.752855707958908,[D@2f651f93,98.0%,98.0%,25.520833333333332%,49,49,49,192
59,4.754619639981407,[D@6ffa56fa,98.0%,98.0%,25.520833333333332%,49,49,49,192
60,4.759675025119545,[D@6c575325,98.0%,98.0%,25.520833333333332%,49,49,49,192
61,4.759675025119545,[D@747d1932,98.0%,98.0%,25.520833333333332%,49,49,49,192
62,4.759675025119545,[D@736309a9,98.0%,98.0%,25.520833333333332%,49,49,49,192
63,4.761147161074544,[D@4e93dcb9,98.0%,98.0%,25.520833333333332%,49,49,49,192
64,4.762107989039993,[D@188b6035,98.0%,98.0%,25.520833333333332%,49,49,49,192
65,4.762734872598586,[D@4a34e9f,98.0%,98.0%,25.520833333333332%,49,49,49,192
66,4.847734872598586,[D@6f6621e3,100.0%,100.0%,26.041666666666668%,50,50,50,192
67,4.848556727013713,[D@3fc05ea2,100.0%,100.0%,25.906735751295333%,50,50,50,193
68,4.849792794991213,[D@7c891ba7,100.0%,100.0%,25.906735751295333%,50,50,50,193
69,4.849792794991213,[D@6240651f,100.0%,100.0%,25.906735751295333%,50,50,50,193
70,4.852149086160959,[D@3cf7298d,100.0%,100.0%,25.906735751295333%,50,50,50,193
71,4.8531490861609585,[D@1ff55ff,100.0%,100.0%,25.906735751295333%,50,50,50,193
72,4.853385154138459,[D@351f2244,100.0%,100.0%,25.906735751295333%,50,50,50,193
73,4.853385154138459,[D@5496c165,100.0%,100.0%,25.906735751295333%,50,50,50,193
74,4.853385154138459,[D@51a8313b,100.0%,100.0%,25.906735751295333%,50,50,50,193
75,4.86337605665874,[D@2a03d65c,100.0%,100.0%,25.906735751295333%,50,50,50,193
76,4.864449846976071,[D@6642dc5a,100.0%,100.0%,25.906735751295333%,50,50,50,193
77,4.864449846976071,[D@43da41e,100.0%,100.0%,25.906735751295333%,50,50,50,193
78,4.864449846976071,[D@148c7c4b,100.0%,100.0%,25.906735751295333%,50,50,50,193
79,4.864449846976071,[D@2009f9b0,100.0%,100.0%,25.906735751295333%,50,50,50,193
80,4.864449846976071,[D@50d951e7,100.0%,100.0%,25.906735751295333%,50,50,50,193
81,4.865213778998572,[D@39ad12b6,100.0%,100.0%,25.906735751295333%,50,50,50,193
82,4.865213778998572,[D@4eb45fec,100.0%,100.0%,25.906735751295333%,50,50,50,193
83,4.867220351708191,[D@211febf3,100.0%,100.0%,25.906735751295333%,50,50,50,193
84,4.867220351708191,[D@3bd3d05e,100.0%,100.0%,25.906735751295333%,50,50,50,193
85,4.867220351708191,[D@6aba5d30,100.0%,100.0%,25.906735751295333%,50,50,50,193
86,4.867220351708191,[D@61d34b4,100.0%,100.0%,25.906735751295333%,50,50,50,193
87,4.867220351708191,[D@588307f7,100.0%,100.0%,25.906735751295333%,50,50,50,193
88,4.867220351708191,[D@7df76d99,100.0%,100.0%,25.906735751295333%,50,50,50,193
89,4.867812710855437,[D@459cfcca,100.0%,100.0%,25.906735751295333%,50,50,50,193
90,4.867812710855437,[D@2acbc859,100.0%,100.0%,25.906735751295333%,50,50,50,193
91,4.867812710855437,[D@6ab7ce48,100.0%,100.0%,25.906735751295333%,50,50,50,193
92,4.867812710855437,[D@2c6aed22,100.0%,100.0%,25.906735751295333%,50,50,50,193
93,4.872284846810437,[D@e322ec9,100.0%,100.0%,25.906735751295333%,50,50,50,193
94,4.872284846810437,[D@7acfb656,100.0%,100.0%,25.906735751295333%,50,50,50,193
95,4.872284846810437,[D@2e5ee2c9,100.0%,100.0%,25.906735751295333%,50,50,50,193
96,4.8728706332480645,[D@55a609dd,100.0%,100.0%,25.906735751295333%,50,50,50,193
97,4.8734564196856915,[D@4afd21c6,100.0%,100.0%,25.906735751295333%,50,50,50,193
98,4.8734564196856915,[D@4d0753c9,100.0%,100.0%,25.906735751295333%,50,50,50,193
99,4.8734564196856915,[D@1416a80a,100.0%,100.0%,25.906735751295333%,50,50,50,193
100,4.8734564196856915,[D@719bb3b4,100.0%,100.0%,25.906735751295333%,50,50,50,193
