Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,455,562,0.0,1,0,1
40,2,717,489,0.0,0,0,1
40,3,539,677,0.0,0,0,1
40,4,594,501,0.0,0,0,1
40,5,527,334,0.0,0,0,1
40,6,438,607,0.0,0,0,2
40,7,470,627,0.0,0,0,2
40,8,473,443,0.0,0,0,2
40,9,491,516,0.0,0,0,2
40,10,497,531,0.0,0,0,2
40,11,491,695,0.0,0,0,2
40,12,326,645,0.0,0,0,2
40,13,656,435,0.0,0,0,2
40,14,660,530,0.0,0,0,2
40,15,517,510,0.0,0,0,2
40,16,539,502,0.0,0,0,2
40,17,438,605,0.0,0,0,2
40,18,582,445,0.0,0,0,2
40,19,368,537,0.0,1,0,2
40,20,497,440,0.0,0,0,2
40,21,603,514,0.0,0,0,2
40,22,539,555,0.0,0,0,2
40,23,621,554,0.0,0,0,2
40,24,563,396,0.0,0,0,2
40,25,510,556,0.0,0,0,2
40,26,474,684,0.0,0,0,2
40,27,574,539,0.0,0,0,2
40,28,438,640,0.0,0,0,2
40,29,463,372,0.0,0,0,2
40,30,420,339,0.0,0,0,2
40,31,428,335,0.0,0,0,3
40,32,642,482,0.0,0,0,3
40,33,519,419,0.0,0,0,3
40,34,586,507,0.0,0,0,3
40,35,409,744,0.0,0,0,3
40,36,611,512,0.0,0,0,3
40,37,685,591,0.0,0,0,3
40,38,303,517,0.0,0,0,3
40,39,623,579,0.0,0,0,3
40,40,689,524,0.0,0,0,3
40,41,485,728,0.0,0,0,3
40,42,559,605,0.0,0,0,3
40,43,398,554,0.0,0,0,3
40,44,444,367,0.0,0,0,3
40,45,610,400,0.0,0,0,3
40,46,545,690,0.0,0,0,3
40,47,451,647,0.0,0,0,3
40,48,370,471,0.0,0,0,3
40,49,558,593,0.0,0,0,3
40,50,338,426,0.0,0,0,3

