Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@1d25c1c,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@de88ac6,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@5bca7664,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@105b693d,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@3fae596,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@4a0df195,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@42fcc7e6,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@9255c05,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@5da7cee2,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@78830d9a,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@5ce4369b,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@7f829c76,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@1cb19dba,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@7c3ebc6b,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@1931d99,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@6a9950f1,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@7ad54c55,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@73017a80,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@6ae7deac,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@4a5905d9,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@1a3e5f23,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@6293e39e,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@365553de,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@34a0ef00,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@5c0f79f0,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@21fdfefc,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@3daa82be,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@ec1b2e4,0.0%,0.0%,0.0%,0,0,0,3
