Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
20,0,615,485,4.8197224362268,0,0,2
20,1,448,624,4.708452405257734,0,0,3
20,2,368,641,4.54723074309313,0,0,3
20,3,399,436,4.730741759643275,0,0,3
20,4,466,619,4.95,0,0,3
20,5,632,538,4.95,0,0,3
20,6,482,418,4.929289321881345,0,0,2
20,7,572,330,4.929289321881345,0,0,2
20,8,581,663,4.6000000000000005,0,0,2
20,9,538,692,4.9,0,0,3
20,10,524,468,4.888196601125011,0,0,3
20,11,284,512,4.6000000000000005,0,0,2
20,12,394,531,4.776393202250022,0,0,2
20,13,587,638,4.95,0,0,2
20,14,547,583,4.9,0,0,3
20,15,573,566,4.929289321881345,0,0,2
20,16,550,511,4.787867965644035,0,0,2
20,17,416,556,4.841886116991581,0,0,3
20,18,581,414,4.95,0,0,3
20,19,428,638,4.75,0,0,3
20,20,411,400,4.9,0,0,3
20,21,587,358,4.776393202250022,0,0,2
20,22,540,570,4.858578643762691,0,0,2
20,23,530,513,4.929289321881345,0,0,3
20,24,477,393,4.858578643762691,0,0,3
20,25,354,383,4.75,0,0,3
20,26,615,509,4.929289321881345,0,0,2
20,27,531,371,4.679843788128358,0,0,3
20,28,375,437,4.730741759643275,0,0,3
20,29,483,548,4.841886116991581,0,0,2
20,30,247,610,4.858578643762691,0,0,2
20,31,512,626,4.929289321881345,0,0,3
20,32,415,544,4.9,0,0,3
20,33,767,457,4.4,0,0,2
20,34,490,584,0.0,1,0,3
20,35,621,504,4.776393202250022,0,0,2
20,36,298,587,4.65,0,0,2
20,37,574,519,4.858578643762691,0,0,2
20,38,524,343,4.75,0,0,3
20,39,492,422,4.776393202250022,0,0,2
20,40,515,443,4.8197224362268,0,0,2
20,41,547,282,4.539022777135356,0,0,2
20,42,353,522,4.708452405257734,0,0,3
20,43,435,681,4.793844718719117,0,0,3
20,44,367,530,4.730741759643275,0,0,3
20,45,642,498,4.888196601125011,0,0,3
20,46,519,668,4.8,0,0,2
20,47,559,618,4.95,0,0,3
20,48,567,346,4.858578643762691,0,0,2
20,49,340,626,4.708452405257734,0,0,2
20,50,750,435,0.0,1,0,1
20,51,606,335,0.0,1,0,2
20,52,229,458,0.0,1,0,2
20,53,376,649,0.0,1,0,2
20,54,339,804,0.0,1,0,2
20,55,240,515,0.0,1,0,2
20,56,233,488,0.0,1,0,2
20,57,493,270,0.0,1,0,2
20,58,491,415,0.0,1,0,2
20,59,592,543,0.0,1,0,2
20,60,496,339,0.0,1,0,2
20,61,376,502,0.0,1,0,2
20,62,669,382,0.0,1,0,2
20,63,453,228,0.0,1,0,2
20,64,624,264,0.0,1,0,2
20,65,561,466,0.0,1,0,2
20,66,594,588,0.0,1,0,2
20,67,563,463,0.0,1,0,2
20,68,401,507,0.0,1,0,2
20,69,604,456,0.0,1,0,2
20,70,537,609,0.0,1,0,2
20,71,293,505,0.0,1,0,2
20,72,624,540,0.0,1,0,2
20,73,375,546,0.0,1,0,2
20,74,637,497,0.0,1,0,2
20,75,675,280,0.0,1,0,2
20,76,873,509,0.0,1,0,2
20,77,444,438,0.0,1,0,2
20,78,419,446,0.0,1,0,2
20,79,457,646,0.0,1,0,2
20,80,154,476,0.0,1,0,2
20,81,583,659,0.0,1,0,2
20,82,510,397,0.0,1,0,2
20,83,359,377,0.0,1,0,2
20,84,417,323,0.0,1,0,2
20,85,394,624,0.0,1,0,2
20,86,692,455,0.0,1,0,2
20,87,262,478,0.0,1,0,2
20,88,594,336,0.0,1,0,2
20,89,444,664,0.0,1,0,2
20,90,574,609,0.0,1,0,2
20,91,450,522,0.0,1,0,2
20,92,353,451,0.0,1,0,2
20,93,571,737,0.0,1,0,2
20,94,349,404,0.0,1,0,2
20,95,502,457,0.0,1,0,2
20,96,914,573,0.0,1,0,2
20,97,746,255,0.0,1,0,2
20,98,342,642,0.0,1,0,2
20,99,480,522,0.0,1,0,2
20,100,481,454,0.0,1,0,2
20,101,487,561,0.0,1,0,2
20,102,474,505,0.0,1,0,2
20,103,275,670,0.0,1,0,2
20,104,368,309,0.0,1,0,2
20,105,471,399,0.0,1,0,2
20,106,496,336,0.0,1,0,2
20,107,468,701,0.0,1,0,2
20,108,437,672,0.0,1,0,2
20,109,429,448,0.0,1,0,2
20,110,234,602,0.0,1,0,2
20,111,667,386,0.0,1,0,2
20,112,271,453,0.0,1,0,2
20,113,478,352,0.0,1,0,2
20,114,391,381,0.0,1,0,2
20,115,258,482,0.0,1,0,2
20,116,459,597,0.0,1,0,2
20,117,300,562,0.0,1,0,2
20,118,334,595,0.0,1,0,2
20,119,488,472,0.0,1,0,2
20,120,629,597,0.0,1,0,2
20,121,545,548,0.0,1,0,3
20,122,490,628,0.0,1,0,3
20,123,359,463,0.0,1,0,3
20,124,687,576,0.0,1,0,3
20,125,464,671,0.0,1,0,3
20,126,655,491,0.0,1,0,3
20,127,495,624,0.0,1,0,3
20,128,357,558,0.0,1,0,3
20,129,424,621,0.0,1,0,3
20,130,457,491,0.0,1,0,3
20,131,432,606,0.0,1,0,3
20,132,657,518,0.0,1,0,3
20,133,598,747,0.0,1,0,3
20,134,525,356,0.0,1,0,3
20,135,458,499,0.0,1,0,3
20,136,425,471,0.0,1,0,3
20,137,638,442,0.0,1,0,3
20,138,670,388,0.0,1,0,3
20,139,456,430,0.0,1,0,3
20,140,471,730,0.0,1,0,3
20,141,541,501,0.0,1,0,3
20,142,688,564,0.0,1,0,3
20,143,695,527,0.0,1,0,3
20,144,498,418,0.0,1,0,3
20,145,501,494,0.0,1,0,3
20,146,495,290,0.0,1,0,3
20,147,678,451,0.0,1,0,3
20,148,277,428,0.0,1,0,3
20,149,570,599,0.0,1,0,3
20,150,454,274,0.0,1,0,3
20,151,470,673,0.0,1,0,3
20,152,581,691,0.0,1,0,3
20,153,472,706,0.0,1,0,3
20,154,484,566,0.0,1,0,3
20,155,553,402,0.0,1,0,3
20,156,351,539,0.0,1,0,3
20,157,418,426,0.0,1,0,3
20,158,615,535,0.0,1,0,3
20,159,499,467,0.0,1,0,3
20,160,584,783,0.0,1,0,3
20,161,624,382,0.0,1,0,3
20,162,592,220,0.0,1,0,3
20,163,458,659,0.0,1,0,3
20,164,523,649,0.0,1,0,3
20,165,523,576,0.0,1,0,3
20,166,540,466,0.0,1,0,3
20,167,414,419,0.0,1,0,3
20,168,259,632,0.0,1,0,3
20,169,489,581,4.793844718719117,0,0,3
20,170,577,293,0.0,1,0,3
20,171,491,348,0.0,1,0,3
20,172,685,438,0.0,1,0,3
20,173,582,659,0.0,1,0,3
20,174,295,548,0.0,1,0,3
20,175,396,311,0.0,1,0,3
20,176,614,643,0.0,1,0,3
20,177,337,454,0.0,1,0,3
20,178,509,493,0.0,1,0,3
20,179,417,380,0.0,1,0,3
20,180,441,300,0.0,1,0,3
20,181,513,515,0.0,1,0,3
20,182,418,659,0.0,1,0,3
20,183,693,631,0.0,1,0,3
20,184,358,486,0.0,1,0,3
20,185,514,527,0.0,1,0,3
20,186,401,374,0.0,1,0,3
20,187,314,608,0.0,1,0,3
20,188,490,448,0.0,1,0,3
20,189,600,747,0.0,1,0,3
20,190,681,305,0.0,1,0,3

