Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,451,343,0.0,1,0,1
40,2,348,452,0.0,0,0,1
40,3,301,584,0.0,0,0,1
40,4,593,544,0.0,0,0,1
40,5,478,434,0.0,0,0,1
40,6,674,546,4.888196601125011,12,1,2
40,7,491,402,4.4409830056250525,17,1,2
40,8,498,459,4.9,22,1,2
40,9,599,468,4.6958618734850885,19,1,2
40,10,340,542,4.75,13,1,2
40,11,504,569,4.8197224362268,12,1,2
40,12,610,476,4.85,19,1,2
40,13,452,437,4.888196601125011,20,1,2
40,14,673,498,4.9,16,1,2
40,15,551,268,4.569883736647869,7,1,2
40,16,553,320,4.699999999999999,11,1,2
40,17,437,418,4.8197224362268,22,1,2
40,18,560,472,4.888196601125011,20,1,2
40,19,395,518,4.85,17,1,2
40,20,611,542,4.8197224362268,22,1,2
40,21,437,705,4.569883736647869,5,1,2
40,22,539,301,4.609487516204668,9,1,2
40,23,534,653,4.841886116991581,8,1,2
40,24,438,396,4.793844718719117,19,1,2
40,25,389,541,4.929289321881345,17,1,2
40,26,478,518,4.75,20,1,2
40,27,614,582,4.745049024320361,11,1,2
40,28,494,399,4.619211344706804,17,1,2
40,29,362,372,4.858578643762691,11,1,2
40,30,357,688,4.217376207875073,5,1,2
40,31,407,495,4.717157287525381,10,1,3
40,32,513,616,4.9,14,1,3
40,33,304,459,4.929289321881345,5,1,3
40,34,338,651,4.664589803375032,7,1,3
40,35,470,330,4.85,11,1,3
40,36,311,528,4.75,7,1,3
40,37,767,324,0.0,1,0,3
40,38,626,576,4.793844718719117,11,1,3
40,39,467,431,4.8,16,1,3
40,40,789,488,4.223791265186999,5,1,3
40,41,478,587,4.858578643762691,14,1,3
40,42,423,629,4.9,14,1,3
40,43,387,374,4.664589803375032,12,1,3
40,44,602,311,4.635994505535973,9,1,3
40,45,435,482,4.75,11,1,3
40,46,344,218,0.0,1,0,3
40,47,569,414,4.793844718719117,13,1,3
40,48,684,623,4.45,5,1,3
40,49,718,439,4.787867965644035,6,1,3
40,50,519,411,4.75,15,1,3

