Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.3809110185043627,[D@6014a9ba,68.0%,68.0%,27.64227642276423%,34,34,34,123
2,2.895111181459569,[D@acdcf71,76.0%,76.0%,26.573426573426573%,38,38,38,143
3,3.1097511647605587,[D@77d680e6,76.0%,76.0%,27.941176470588236%,38,38,38,136
4,3.332347011612409,[D@4a14c44f,78.0%,78.0%,28.467153284671532%,39,39,39,137
5,3.3911367964345502,[D@f08fdce,78.0%,78.0%,28.26086956521739%,39,39,39,138
6,3.5372692921175406,[D@6bda1d19,80.0%,80.0%,28.985507246376812%,40,40,40,138
7,3.6386302738416862,[D@28c86134,82.0%,82.0%,29.496402877697843%,41,41,41,139
8,3.6656504816941733,[D@4492eede,82.0%,82.0%,29.28571428571429%,41,41,41,140
9,3.6766214182571053,[D@cbc8d0f,82.0%,82.0%,27.7027027027027%,41,41,41,148
10,3.7195398088463776,[D@37b57b54,82.0%,82.0%,27.7027027027027%,41,41,41,148
11,3.755888667825323,[D@5c1f6d57,82.0%,82.0%,27.7027027027027%,41,41,41,148
12,3.7654519487150604,[D@f288c14,82.0%,82.0%,27.7027027027027%,41,41,41,148
13,3.858794648046611,[D@6794ac0b,84.0%,84.0%,28.37837837837838%,42,42,42,148
14,3.8751312465162857,[D@7be71476,84.0%,84.0%,28.187919463087248%,42,42,42,149
15,3.9002027996423294,[D@5cb5bb88,84.0%,84.0%,26.41509433962264%,42,42,42,159
16,3.9047921566440724,[D@17b6d426,84.0%,84.0%,26.41509433962264%,42,42,42,159
17,3.907333304316639,[D@5580d62f,84.0%,84.0%,26.41509433962264%,42,42,42,159
18,3.9243038670651162,[D@16872c4d,84.0%,84.0%,26.41509433962264%,42,42,42,159
19,3.9286011228113877,[D@671facee,84.0%,84.0%,26.41509433962264%,42,42,42,159
20,3.933678810041851,[D@46a953cf,84.0%,84.0%,26.41509433962264%,42,42,42,159
21,3.9456961662296743,[D@154bd49b,84.0%,84.0%,26.41509433962264%,42,42,42,159
22,3.9456961662296743,[D@3a01773b,84.0%,84.0%,26.41509433962264%,42,42,42,159
23,3.9466961662296747,[D@20e3c449,84.0%,84.0%,26.41509433962264%,42,42,42,159
24,3.952889891995867,[D@2c58dcb1,84.0%,84.0%,26.41509433962264%,42,42,42,159
25,3.9603825594761126,[D@67fc2aad,84.0%,84.0%,26.41509433962264%,42,42,42,159
26,3.9606243522661515,[D@56f521c6,84.0%,84.0%,26.41509433962264%,42,42,42,159
27,3.971188051553246,[D@680a66dd,84.0%,84.0%,26.41509433962264%,42,42,42,159
28,4.047104862395662,[D@2dd8239,86.0%,86.0%,27.044025157232703%,43,43,43,159
29,4.049111435105281,[D@472698d,86.0%,86.0%,26.875%,43,43,43,160
30,4.0526479790423915,[D@7b7683d4,86.0%,86.0%,25.294117647058822%,43,43,43,170
31,4.054051103279825,[D@40712ee9,86.0%,86.0%,25.294117647058822%,43,43,43,170
32,4.057051103279825,[D@2e53b094,86.0%,86.0%,25.294117647058822%,43,43,43,170
33,4.057051103279825,[D@39fa8ad2,86.0%,86.0%,25.294117647058822%,43,43,43,170
34,4.060902757393609,[D@76ddd61a,86.0%,86.0%,25.294117647058822%,43,43,43,170
35,4.06237021069279,[D@3f92a84e,86.0%,86.0%,25.294117647058822%,43,43,43,170
36,4.062550550580289,[D@cf67838,86.0%,86.0%,25.294117647058822%,43,43,43,170
37,4.065791397157553,[D@6137cf6e,86.0%,86.0%,25.294117647058822%,43,43,43,170
38,4.065791397157553,[D@7942a854,86.0%,86.0%,25.294117647058822%,43,43,43,170
39,4.070133793391629,[D@53b8afea,86.0%,86.0%,25.294117647058822%,43,43,43,170
40,4.078692807852954,[D@6c302a1d,86.0%,86.0%,25.294117647058822%,43,43,43,170
41,4.081431211607037,[D@33a3c44a,86.0%,86.0%,25.294117647058822%,43,43,43,170
42,4.0823321920934434,[D@5fcfca62,86.0%,86.0%,25.294117647058822%,43,43,43,170
43,4.087681580086097,[D@499ef98e,86.0%,86.0%,25.294117647058822%,43,43,43,170
44,4.089076028810634,[D@24934262,86.0%,86.0%,25.294117647058822%,43,43,43,170
45,4.090036856776083,[D@93f432e,86.0%,86.0%,25.294117647058822%,43,43,43,170
46,4.090245898853499,[D@288214b1,86.0%,86.0%,25.294117647058822%,43,43,43,170
47,4.090245898853499,[D@16eedaa6,86.0%,86.0%,25.294117647058822%,43,43,43,170
48,4.093369004479116,[D@28501a4b,86.0%,86.0%,25.294117647058822%,43,43,43,170
49,4.096369004479116,[D@5b051a5c,86.0%,86.0%,25.294117647058822%,43,43,43,170
50,4.096988183943242,[D@639aba11,86.0%,86.0%,25.294117647058822%,43,43,43,170
51,4.101062308894002,[D@341672e,86.0%,86.0%,25.294117647058822%,43,43,43,170
52,4.101759906617166,[D@2bebb74f,86.0%,86.0%,25.294117647058822%,43,43,43,170
53,4.101759906617166,[D@58cf8f94,86.0%,86.0%,25.294117647058822%,43,43,43,170
54,4.101759906617166,[D@6e33fcae,86.0%,86.0%,25.294117647058822%,43,43,43,170
55,4.105608098579749,[D@66c38e51,86.0%,86.0%,25.294117647058822%,43,43,43,170
56,4.110276647547674,[D@10641c09,86.0%,86.0%,25.294117647058822%,43,43,43,170
57,4.110276647547674,[D@34f392be,86.0%,86.0%,25.294117647058822%,43,43,43,170
58,4.113493808007582,[D@4554de02,86.0%,86.0%,25.294117647058822%,43,43,43,170
59,4.113493808007582,[D@3f9f71ff,86.0%,86.0%,25.294117647058822%,43,43,43,170
60,4.11573620090235,[D@fabb651,86.0%,86.0%,25.294117647058822%,43,43,43,170
61,4.11573620090235,[D@27e5b378,86.0%,86.0%,25.294117647058822%,43,43,43,170
62,4.11573620090235,[D@4422dd48,86.0%,86.0%,25.294117647058822%,43,43,43,170
63,4.116724506183917,[D@764cba,86.0%,86.0%,25.294117647058822%,43,43,43,170
64,4.116886783844086,[D@523d6bdb,86.0%,86.0%,25.294117647058822%,43,43,43,170
65,4.116886783844086,[D@58496c97,86.0%,86.0%,25.294117647058822%,43,43,43,170
66,4.116886783844086,[D@ad3324b,86.0%,86.0%,25.294117647058822%,43,43,43,170
67,4.118204604907361,[D@3872bc37,86.0%,86.0%,25.294117647058822%,43,43,43,170
68,4.118204604907361,[D@1a87b51,86.0%,86.0%,25.294117647058822%,43,43,43,170
69,4.119563420847207,[D@12968227,86.0%,86.0%,25.294117647058822%,43,43,43,170
70,4.119563420847207,[D@144ab54,86.0%,86.0%,25.294117647058822%,43,43,43,170
71,4.122082983583952,[D@2cfa2c4f,86.0%,86.0%,25.294117647058822%,43,43,43,170
72,4.122082983583952,[D@6ecab872,86.0%,86.0%,25.294117647058822%,43,43,43,170
73,4.122082983583952,[D@48eb9836,86.0%,86.0%,25.294117647058822%,43,43,43,170
74,4.132846915606453,[D@6c518474,86.0%,86.0%,25.294117647058822%,43,43,43,170
75,4.132846915606453,[D@11b455e5,86.0%,86.0%,25.294117647058822%,43,43,43,170
76,4.132846915606453,[D@2a066689,86.0%,86.0%,25.294117647058822%,43,43,43,170
77,4.132846915606453,[D@3e3861d7,86.0%,86.0%,25.294117647058822%,43,43,43,170
78,4.136555119538952,[D@5e2a3040,86.0%,86.0%,25.294117647058822%,43,43,43,170
79,4.136555119538952,[D@6d025d1d,86.0%,86.0%,25.294117647058822%,43,43,43,170
80,4.1367662220898795,[D@74294c1a,86.0%,86.0%,25.294117647058822%,43,43,43,170
81,4.1367662220898795,[D@9e2ad91,86.0%,86.0%,25.294117647058822%,43,43,43,170
82,4.1373931056484725,[D@64524dd,86.0%,86.0%,25.294117647058822%,43,43,43,170
83,4.1380907033716365,[D@79d06bbd,86.0%,86.0%,25.294117647058822%,43,43,43,170
84,4.1380907033716365,[D@47a7a101,86.0%,86.0%,25.294117647058822%,43,43,43,170
85,4.1380907033716365,[D@5bb51241,86.0%,86.0%,25.294117647058822%,43,43,43,170
86,4.142766148051299,[D@7479b626,86.0%,86.0%,25.294117647058822%,43,43,43,170
87,4.142766148051299,[D@e8ea697,86.0%,86.0%,25.294117647058822%,43,43,43,170
88,4.14454576158297,[D@74dbb1ee,86.0%,86.0%,25.294117647058822%,43,43,43,170
89,4.1453741887077165,[D@70f822e,86.0%,86.0%,25.294117647058822%,43,43,43,170
90,4.146989023900582,[D@3efedc6f,86.0%,86.0%,25.294117647058822%,43,43,43,170
91,4.146989023900582,[D@45bf6f39,86.0%,86.0%,25.294117647058822%,43,43,43,170
92,4.146989023900582,[D@6c42f2a1,86.0%,86.0%,25.294117647058822%,43,43,43,170
