Iteration,Cheesecake,Profiterole,Mucake
1,0,20,21
2,0,23,21
3,0,28,20
4,0,27,21
5,1,27,20
6,1,26,21
7,1,24,23
8,1,26,21
9,1,27,20
10,0,27,21
11,0,26,22
12,1,26,21
13,1,24,23
14,0,24,24
15,0,23,25
16,0,23,25
17,0,23,25
18,0,23,25
19,0,24,24
20,0,24,25
21,0,25,24
22,0,25,24
23,0,25,24
24,0,24,25
25,0,25,24
26,0,23,26
27,0,23,26
28,0,24,25
29,1,23,25
30,1,23,25
31,1,23,25
32,1,22,27
33,2,23,25
34,2,23,25
35,2,22,26
36,2,23,25
37,2,23,25
38,2,23,25
39,2,24,24
40,2,23,25
41,2,24,24
42,2,23,25
43,2,23,25
44,2,23,25
45,2,23,25
46,2,23,25
47,2,24,24
48,2,24,24
49,2,23,25
50,2,23,25
51,2,23,25
52,2,22,26
53,2,22,26
54,2,23,25
55,2,25,23
56,2,25,23
57,2,25,23
58,2,26,22
59,2,26,22
60,2,26,22
61,2,26,22
62,2,26,22
63,2,25,23
64,2,25,23
65,2,24,24
66,2,24,24
67,2,24,24
68,2,24,24
69,2,24,24
70,2,23,25
71,2,23,25
72,2,23,25
73,2,23,25
74,2,23,25
75,2,23,25
76,2,23,25
77,2,23,25
78,2,23,25
79,2,23,25
80,2,24,24
81,2,24,24
82,2,24,24
83,2,24,24
84,2,25,23
85,2,25,23
86,2,25,23
87,2,24,24
88,2,25,23
89,2,25,23
90,2,25,23
91,2,25,23
92,2,25,23
93,2,25,23
94,2,25,23
95,2,25,23
96,2,25,23
97,2,25,23
98,2,25,23
99,2,26,22
100,2,26,22
