Iteration,Cheesecake,Profiterole,Mucake
1,0,26,20
2,1,26,21
3,2,26,20
4,1,26,21
5,1,27,21
6,1,30,19
7,0,30,20
8,0,31,19
9,0,32,18
10,0,31,19
11,0,30,20
12,0,29,21
13,0,29,21
14,0,27,23
15,0,25,25
16,0,24,26
17,0,25,25
18,0,23,27
19,0,24,26
20,0,24,26
21,0,22,28
22,0,22,28
23,0,20,30
24,0,21,29
25,1,21,28
26,1,20,29
27,1,21,28
28,1,23,26
29,0,24,26
30,0,24,26
31,0,23,27
32,0,21,29
33,0,21,29
34,0,22,28
35,0,21,29
36,0,21,29
37,0,21,29
38,0,21,29
39,0,21,29
40,0,21,29
41,0,21,29
42,0,21,29
43,0,19,31
44,0,20,30
45,0,20,30
46,1,18,31
47,1,19,30
48,1,19,30
49,1,19,30
50,1,19,30
51,1,19,30
52,1,18,31
53,1,18,31
54,1,18,31
55,1,18,31
56,1,18,31
57,1,18,31
58,1,17,32
59,1,16,33
60,1,17,32
61,1,18,31
62,1,18,31
63,1,18,31
64,1,18,31
65,1,18,31
66,2,19,29
67,2,19,29
68,2,20,28
69,2,21,27
70,2,21,27
71,2,22,26
72,2,21,27
73,2,21,27
74,1,21,28
75,1,21,28
76,1,21,28
77,1,21,28
78,1,23,26
79,1,23,26
80,1,24,25
81,1,24,25
82,1,24,25
83,1,24,25
84,1,24,25
85,1,24,25
86,1,24,25
87,1,24,25
88,1,24,25
89,1,24,25
90,1,24,25
91,1,24,25
92,1,24,25
93,1,24,25
94,1,24,25
95,1,24,25
96,1,25,24
97,1,25,24
98,1,25,24
99,1,25,24
100,1,25,24
