Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@24105dc5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@5167f57d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@64b0598,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@18f8cd79,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@3e2055d6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@50029372,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@e3b3b2f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@50f6ac94,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@6cc4cdb9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@28194a50,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@7f2cfe3f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@1a5b6f42,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@5038d0b5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@32115b28,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@2ad48653,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@6bb4dd34,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@7d9f158f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@45efd90f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@4b8729ff,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@61710c6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@3214ee6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@383dc82c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@4a07d605,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@74287ea3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@7d7758be,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@2bdd8394,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@5f9edf14,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@68746f22,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@2f01783a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@68878f6d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@41488b16,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@a8ef162,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@2eea88a1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@7ac296f6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@7fd7a283,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@22f59fa,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@78fa769e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@16612a51,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@54e041a4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@2c78324b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@79defdc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@18317edc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@4e0ae11f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@238d68ff,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@4b86805d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@5852c06f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@4149c063,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@9cb8225,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@76b07f29,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@38af9828,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@376a0d86,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@62656be4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@17d919b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@53f3bdbd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@34129c78,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
