Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,0.4146735976329545,40,40.0%,17,17.0%,20,NaN,0,0.0,3.078568616654869,11,100.0,1.5259533709638227,6,0.0
2,0.4089759540040663,42,42.0%,17,17.0%,19,NaN,0,0.0,2.9364561020370568,11,100.0,1.9221723966726778,6,100.0
3,0.3166257847416647,26,26.0%,13,13.0%,18,NaN,0,0.0,2.9604023378631985,11,100.0,0.41171101910689717,2,0.0
4,0.3246844264785814,33,33.0%,11,11.0%,17,NaN,0,0.0,3.246844264785814,11,100.0,0.0,0,0.0
5,0.21932566979007048,32,32.0%,10,10.0%,16,NaN,0,0.0,2.193256697900705,10,100.0,0.0,0,0.0
6,0.2956362193994972,34,34.0%,10,10.0%,15,NaN,0,0.0,2.956362193994972,10,100.0,0.0,0,0.0
7,0.241233395269291,37,37.0%,11,11.0%,14,NaN,0,0.0,2.41233395269291,11,100.0,0.0,0,0.0
8,0.3339178344851622,35,35.0%,11,11.0%,13,NaN,0,0.0,3.3391783448516223,11,100.0,NaN,0,0.0
9,0.26700825515352866,29,28.999999999999996%,10,10.0%,13,NaN,0,0.0,2.6700825515352866,10,100.0,NaN,0,0.0
10,0.29762852250327043,41,41.0%,11,11.0%,13,NaN,0,0.0,2.9762852250327043,11,100.0,NaN,0,0.0
