Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
100,0,409,419,4.730741759643275,0,0,3
100,1,317,513,4.85,0,0,2
100,2,574,443,4.841886116991581,0,0,2
100,3,624,389,4.75,0,0,3
100,4,532,350,4.8197224362268,0,0,3
100,5,707,445,4.717157287525381,0,0,2
100,6,404,702,4.793844718719117,0,0,2
100,7,633,435,4.95,0,0,2
100,8,568,526,4.776393202250022,0,0,2
100,9,555,572,4.929289321881345,0,0,3
100,10,618,484,4.776393202250022,0,0,2
100,11,443,421,4.776393202250022,0,0,3
100,12,698,370,4.699999999999999,0,0,3
100,13,656,536,4.888196601125011,0,0,2
100,14,527,611,4.793844718719117,0,0,3
100,15,552,599,4.793844718719117,0,0,2
100,16,443,313,4.929289321881345,0,0,3
100,17,437,586,4.929289321881345,0,0,2
100,18,552,491,4.95,0,0,3
100,19,550,677,4.888196601125011,0,0,2
100,20,456,588,4.841886116991581,0,0,3
100,21,648,544,4.95,0,0,2
100,22,449,556,4.95,0,0,3
100,23,354,492,4.95,0,0,2
100,24,274,606,4.5968871125850725,0,0,3
100,25,621,551,4.9,0,0,3
100,26,593,317,4.8197224362268,0,0,3
100,27,319,608,4.9,0,0,2
100,28,490,495,5.0,0,0,3
100,29,466,411,4.85,0,0,2
100,30,603,417,4.75,0,0,2
100,31,484,400,4.8,0,0,2
100,32,618,426,4.8197224362268,0,0,2
100,33,434,596,4.776393202250022,0,0,3
100,34,572,259,4.587689437438234,0,0,2
100,35,493,739,4.888196601125011,0,0,3
100,36,437,422,4.793844718719117,0,0,2
100,37,424,445,4.9,0,0,2
100,38,487,376,4.888196601125011,0,0,2
100,39,519,318,4.717157287525381,0,0,3
100,40,518,689,4.679843788128358,0,0,2
100,41,491,630,4.717157287525381,0,0,2
100,42,375,269,4.888196601125011,0,0,2
100,43,524,419,0.0,1,0,1
100,44,277,375,0.0,1,0,2
100,45,435,531,0.0,1,0,2
100,46,460,306,0.0,1,0,2
100,47,450,340,0.0,1,0,2
100,48,399,394,0.0,1,0,2
100,49,462,441,0.0,1,0,2
100,50,518,449,0.0,1,0,2
100,51,358,285,0.0,1,0,2
100,52,544,517,0.0,1,0,2
100,53,577,633,0.0,1,0,2
100,54,620,608,0.0,1,0,2
100,55,530,634,0.0,1,0,2
100,56,726,425,0.0,1,0,2
100,57,461,498,0.0,1,0,2
100,58,417,289,0.0,1,0,2
100,59,419,429,0.0,1,0,2
100,60,441,494,0.0,1,0,2
100,61,454,767,0.0,1,0,2
100,62,682,680,0.0,1,0,2
100,63,546,458,0.0,1,0,2
100,64,517,551,0.0,1,0,2
100,65,240,501,0.0,1,0,2
100,66,430,395,0.0,1,0,2
100,67,367,501,0.0,1,0,2
100,68,572,588,0.0,1,0,2
100,69,495,770,0.0,1,0,2
100,70,355,419,0.0,1,0,2
100,71,571,520,0.0,1,0,2
100,72,617,536,0.0,1,0,2
100,73,407,669,0.0,1,0,2
100,74,393,745,0.0,1,0,2
100,75,577,459,0.0,1,0,2
100,76,492,455,0.0,1,0,2
100,77,325,668,0.0,1,0,2
100,78,469,575,0.0,1,0,2
100,79,480,392,0.0,1,0,2
100,80,691,396,0.0,1,0,2
100,81,434,505,0.0,1,0,2
100,82,423,413,0.0,1,0,2
100,83,602,385,0.0,1,0,2
100,84,645,472,0.0,1,0,2
100,85,618,548,0.0,1,0,2
100,86,496,581,0.0,1,0,2
100,87,480,582,0.0,1,0,2
100,88,425,484,0.0,1,0,2
100,89,751,565,0.0,1,0,2
100,90,500,680,0.0,1,0,2
100,91,449,575,0.0,1,0,2
100,92,354,634,0.0,1,0,2
100,93,417,258,0.0,1,0,2
100,94,499,369,0.0,1,0,2
100,95,680,402,0.0,1,0,2
100,96,509,544,0.0,1,0,2
100,97,393,691,0.0,1,0,2
100,98,407,312,0.0,1,0,2
100,99,500,351,0.0,1,0,2
100,100,462,425,0.0,1,0,2
100,101,551,709,0.0,1,0,2
100,102,710,295,0.0,1,0,2
100,103,331,592,0.0,1,0,2
100,104,406,634,0.0,1,0,2
100,105,596,558,0.0,1,0,2
100,106,151,547,0.0,1,0,2
100,107,465,439,0.0,1,0,2
100,108,635,406,0.0,1,0,3
100,109,546,617,0.0,1,0,3
100,110,376,534,0.0,1,0,3
100,111,295,557,0.0,1,0,3
100,112,438,407,0.0,1,0,3
100,113,633,423,0.0,1,0,3
100,114,377,507,0.0,1,0,3
100,115,520,621,0.0,1,0,3
100,116,370,692,0.0,1,0,3
100,117,590,494,0.0,1,0,3
100,118,605,576,0.0,1,0,3
100,119,436,191,0.0,1,0,3
100,120,373,544,0.0,1,0,3
100,121,566,500,0.0,1,0,3
100,122,489,684,0.0,1,0,3
100,123,330,550,0.0,1,0,3
100,124,260,684,0.0,1,0,3
100,125,332,353,0.0,1,0,3
100,126,655,382,0.0,1,0,3
100,127,529,523,0.0,1,0,3
100,128,654,597,0.0,1,0,3
100,129,535,662,0.0,1,0,3
100,130,464,658,0.0,1,0,3
100,131,347,460,0.0,1,0,3
100,132,668,579,0.0,1,0,3
100,133,431,287,0.0,1,0,3
100,134,746,544,0.0,1,0,3
100,135,465,439,0.0,1,0,3
100,136,672,310,0.0,1,0,3
100,137,503,733,0.0,1,0,3
100,138,514,469,0.0,1,0,3
100,139,460,372,0.0,1,0,3
100,140,546,246,0.0,1,0,3
100,141,423,687,0.0,1,0,3
100,142,545,571,0.0,1,0,3
100,143,494,533,0.0,1,0,3
100,144,551,760,0.0,1,0,3
100,145,437,593,0.0,1,0,3
100,146,426,629,0.0,1,0,3
100,147,516,287,0.0,1,0,3
100,148,489,601,0.0,1,0,3
100,149,585,492,0.0,1,0,3
100,150,631,462,0.0,1,0,3
100,151,621,352,0.0,1,0,3
100,152,416,596,0.0,1,0,3
100,153,466,676,0.0,1,0,3
100,154,539,440,0.0,1,0,3
100,155,730,485,0.0,1,0,3
100,156,591,512,0.0,1,0,3
100,157,449,527,0.0,1,0,3
100,158,463,221,0.0,1,0,3
100,159,454,649,0.0,1,0,3
100,160,335,517,0.0,1,0,3
100,161,636,562,0.0,1,0,3
100,162,452,475,0.0,1,0,3
100,163,650,516,0.0,1,0,3
100,164,733,462,0.0,1,0,3
100,165,685,539,0.0,1,0,3
100,166,319,488,0.0,1,0,3
100,167,606,207,0.0,1,0,3
100,168,688,303,0.0,1,0,3
100,169,613,573,0.0,1,0,3
100,170,331,544,0.0,1,0,3
100,171,732,292,0.0,1,0,3

