Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.2279125959136605,[D@5316e95f,60.0%,60.0%,23.62204724409449%,30,30,30,127
2,2.653198149439014,[D@3f053c80,64.0%,64.0%,22.377622377622377%,32,32,32,143
3,2.9456381717823352,[D@6c6c5427,70.0%,70.0%,26.31578947368421%,35,35,35,133
4,3.0255823927873546,[D@618c5d94,70.0%,70.0%,25.735294117647058%,35,35,35,136
5,3.349199294864689,[D@5b40ceb,78.0%,78.0%,28.676470588235293%,39,39,39,136
6,3.3672514869948067,[D@13c3c1e1,78.0%,78.0%,27.857142857142858%,39,39,39,140
7,3.5218777322427117,[D@1d8062d2,80.0%,80.0%,28.57142857142857%,40,40,40,140
8,3.5354607062285526,[D@1e63ec0b,80.0%,80.0%,28.368794326241137%,40,40,40,141
9,3.5827390639520598,[D@3b956878,80.0%,80.0%,28.368794326241137%,40,40,40,141
10,3.6181425968269774,[D@36546a22,80.0%,80.0%,28.368794326241137%,40,40,40,141
11,3.629098058214962,[D@285c08c8,80.0%,80.0%,28.368794326241137%,40,40,40,141
12,3.646123617619187,[D@295eaa7c,80.0%,80.0%,28.368794326241137%,40,40,40,141
13,3.656177739752985,[D@3918c187,80.0%,80.0%,28.368794326241137%,40,40,40,141
14,3.7367064071723854,[D@2c88b9fc,82.0%,82.0%,29.078014184397162%,41,41,41,141
15,3.745414695964144,[D@64dafeed,82.0%,82.0%,27.333333333333332%,41,41,41,150
16,3.7582169031027983,[D@388ba540,82.0%,82.0%,27.333333333333332%,41,41,41,150
17,3.7848691716911294,[D@47605f2f,82.0%,82.0%,27.333333333333332%,41,41,41,150
18,3.8000575335982227,[D@2ece4966,82.0%,82.0%,27.333333333333332%,41,41,41,150
19,3.8272990738754125,[D@1dd0e7c4,82.0%,82.0%,27.333333333333332%,41,41,41,150
20,3.8378865130517523,[D@7894f09b,82.0%,82.0%,25.624999999999996%,41,41,41,160
21,3.8378865130517523,[D@3d484181,82.0%,82.0%,25.624999999999996%,41,41,41,160
22,3.840443250734141,[D@6111ba37,82.0%,82.0%,25.624999999999996%,41,41,41,160
23,3.8481794954785657,[D@7be58f16,82.0%,82.0%,25.624999999999996%,41,41,41,160
24,3.858003576586739,[D@242aa8d9,82.0%,82.0%,25.624999999999996%,41,41,41,160
25,3.858003576586739,[D@5b11a194,82.0%,82.0%,25.624999999999996%,41,41,41,160
26,3.858003576586739,[D@37bd68c3,82.0%,82.0%,25.624999999999996%,41,41,41,160
27,3.858003576586739,[D@60f7cc1d,82.0%,82.0%,25.624999999999996%,41,41,41,160
28,3.8645129854461517,[D@11eadcba,82.0%,82.0%,25.624999999999996%,41,41,41,160
29,3.8645129854461517,[D@4721d212,82.0%,82.0%,25.624999999999996%,41,41,41,160
30,3.871447731382621,[D@1b065145,82.0%,82.0%,25.624999999999996%,41,41,41,160
31,3.871447731382621,[D@45cff11c,82.0%,82.0%,25.624999999999996%,41,41,41,160
