Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,1.0637415755314577,86,86.0%,41,41.0%,43,NaN,0,0.0,3.046892483153037,25,100.0,2.0780461223420543,16,100.0
2,1.1633693501418831,93,93.0%,42,42.0%,43,NaN,0,0.0,3.0216130865457544,25,100.0,2.7386388085681377,17,100.0
3,1.3506602109155192,92,92.0%,42,42.0%,43,NaN,0,0.0,3.4153929065915016,25,100.0,3.3185369583347444,17,100.0
4,1.2391622647971268,92,92.0%,42,42.0%,43,NaN,0,0.0,2.9335616400646223,25,100.0,3.34442169488511,17,100.0
5,1.1444592624278187,89,89.0%,42,42.0%,43,NaN,0,0.0,2.880176129599318,25,100.0,2.83260619577489,17,100.0
6,1.2370861859037567,89,89.0%,42,42.0%,43,NaN,0,0.0,3.251024936176094,25,100.0,2.855251257634338,17,100.0
7,1.128590845558533,91,91.0%,41,41.0%,43,NaN,0,0.0,2.6855182001903533,25,100.0,3.0254154844553005,16,100.0
8,1.0987929314849894,90,90.0%,41,41.0%,43,NaN,0,0.0,2.5891055872410997,24,100.0,2.983797440919532,17,100.0
9,1.219992381006761,92,92.0%,42,42.0%,43,NaN,0,0.0,3.1789340625764115,25,100.0,2.8565512874276364,17,100.0
10,1.1598143918743546,92,92.0%,42,42.0%,43,NaN,0,0.0,2.8901305494319125,25,100.0,2.913644125066846,17,100.0
