Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,142,654,0.0,0,0,1
1,2,362,352,0.0,1,0,1
1,3,569,699,0.0,0,0,1
1,4,522,420,0.0,0,0,1
1,5,404,506,0.0,0,0,1
1,6,333,713,2.2540939564508036,6,1,2
1,7,683,338,0.0,2,0,2
1,8,341,475,3.536271883169555,8,1,2
1,9,522,536,3.085581028092335,14,1,2
1,10,333,510,2.975154326868341,7,1,2
1,11,527,570,2.8994048462399995,8,1,2
1,12,427,575,4.459167308680401,11,1,2
1,13,505,747,0.0,3,0,2
1,14,423,535,4.776393202250022,12,1,2
1,15,607,399,2.9384471871911693,10,1,2
1,16,411,581,3.5226713297305845,13,1,2
1,17,508,478,4.256696562634074,18,1,2
1,18,403,386,4.587689437438234,11,1,2
1,19,601,520,4.278889744907202,9,1,2
1,20,690,599,0.0,5,0,2
1,21,557,409,3.725245121601804,12,1,2
1,22,460,385,3.6352655936043816,14,1,2
1,23,282,756,0.0,0,0,2
1,24,345,629,4.389672219213315,8,1,2
1,25,424,461,3.38754845034029,16,1,2
1,26,624,483,3.2607472869073915,9,1,2
1,27,538,467,4.4409830056250525,15,1,2
1,28,479,424,4.192225278929824,19,1,2
1,29,387,592,1.6399404767177117,11,1,2
1,30,405,427,4.098612181134003,16,1,2
1,31,576,352,4.1753788748764675,9,1,3
1,32,616,546,4.217376207875073,12,1,3
1,33,544,714,0.0,3,0,3
1,34,435,627,3.9875771634341706,9,1,3
1,35,299,266,0.0,1,0,3
1,36,584,302,2.6978271133557326,7,1,3
1,37,332,524,4.3291796067500625,7,1,3
1,38,397,355,4.730741759643275,6,1,3
1,39,567,643,0.0,4,0,3
1,40,294,534,2.9137353954974934,7,1,3
1,41,412,232,0.0,1,0,3
1,42,701,532,0.0,5,0,3
1,43,605,525,3.9987507802749604,14,1,3
1,44,329,845,0.0,0,0,3
1,45,451,470,4.010050506338833,10,1,3
1,46,625,434,3.4427588497602564,14,1,3
1,47,451,640,3.479309367425445,8,1,3
1,48,784,382,0.0,1,0,3
1,49,663,604,0.0,5,0,3
1,50,609,370,4.776393202250022,8,1,3

