Iteration,Cheesecake,Profiterole,Mucake
1,3,13,8
2,1,18,16
3,2,20,16
4,4,20,15
5,3,22,16
6,3,21,17
7,3,21,17
8,3,22,17
9,3,22,17
10,3,24,16
11,4,24,16
12,2,25,17
13,0,28,16
14,0,28,16
15,1,28,15
16,1,28,15
17,2,29,14
18,2,30,14
19,2,30,14
20,2,30,14
21,2,31,13
22,3,33,10
23,2,34,10
24,2,34,10
25,2,32,12
26,2,29,15
27,2,30,14
28,1,31,14
29,1,29,16
30,1,29,16
31,1,29,16
32,1,30,15
33,1,29,16
34,1,28,17
35,1,28,17
36,1,27,18
37,1,27,18
38,1,28,17
39,1,27,18
40,1,27,18
41,1,28,17
42,1,28,17
43,1,28,17
44,1,28,17
45,1,28,17
46,1,28,17
47,1,29,16
48,1,29,16
49,1,29,16
50,1,29,16
51,1,29,16
52,2,29,15
53,2,29,15
54,2,30,14
55,2,30,14
56,1,30,15
57,1,30,15
58,1,30,15
59,1,30,15
60,1,29,16
61,1,29,16
62,1,28,17
63,1,27,18
64,1,26,19
65,1,26,19
66,1,26,19
67,1,26,19
68,1,25,20
69,1,25,20
70,1,25,20
71,1,25,20
72,1,25,20
73,2,26,18
74,2,25,19
75,2,25,19
76,2,25,19
77,2,25,19
78,2,25,19
79,2,25,19
80,2,25,19
81,2,25,19
82,2,25,19
83,2,25,19
84,2,25,19
85,2,24,20
86,2,24,20
87,2,24,20
88,2,25,19
89,2,25,19
90,2,25,19
91,2,25,19
92,2,27,18
93,2,27,19
94,2,27,19
95,2,27,19
96,2,27,19
97,2,27,19
98,2,27,19
99,2,27,19
100,1,29,18
