Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
5,1,303,778,0.0,1,0,2
5,2,675,660,0.0,2,0,2
5,3,485,615,2.860928939936777,8,1,2
5,4,360,431,1.853076899573172,7,1,2
5,5,397,456,2.281889443013769,8,1,2
5,6,354,431,1.650932965735084,7,1,2
5,7,562,729,0.0,2,0,2
5,8,618,671,0.0,3,0,2
5,9,700,724,0.0,1,0,2
5,10,561,569,3.0724043473798766,8,1,2
5,11,397,254,0.0,2,0,2
5,12,587,502,3.903984489160851,10,1,2
5,13,687,537,0.0,5,0,2
5,14,763,344,0.0,1,0,2
5,15,342,699,0.0,1,0,2
5,16,721,534,0.0,3,0,2
5,17,446,481,2.9844355629253627,9,1,2
5,18,774,377,0.0,0,0,2
5,19,370,558,1.1198421423864722,7,1,2
5,20,345,671,0.0,2,0,2
5,21,495,284,0.0,5,0,2
5,22,420,516,1.8281511700586988,8,1,2
5,23,461,532,0.5485255251770788,9,1,2
5,24,583,452,2.3442279841823774,9,1,2
5,25,419,529,0.0,8,1,2
5,26,276,519,0.0,3,0,2
5,27,576,392,0.0,9,1,2
5,28,496,303,0.0,5,0,2
5,29,385,503,0.0,8,1,2
5,30,275,551,0.0,3,0,2
5,31,579,357,0.0,9,1,2
5,32,491,472,0.0,9,1,2
5,33,616,266,0.0,3,0,2
5,34,579,296,0.0,5,0,2
5,35,570,667,0.0,7,1,2
5,36,715,316,0.0,1,0,2
5,37,561,733,0.0,2,0,2
5,38,592,399,0.0,9,1,2
5,39,444,389,0.0,9,1,2
5,40,699,539,0.0,5,0,2
5,41,454,564,0.0,8,1,2
5,42,722,469,0.0,4,0,2
5,43,354,341,0.0,3,0,2
5,44,543,368,0.0,9,1,2
5,45,577,623,0.0,7,1,2
5,46,344,621,0.0,3,0,2
5,47,544,575,0.0,8,1,2
5,48,364,567,0.0,7,1,2
5,49,436,379,0.0,8,1,2
5,50,575,747,0.0,2,0,2
5,51,293,547,0.0,4,0,2
5,52,378,508,0.0,8,1,2
5,53,248,575,0.0,2,0,2
5,54,472,786,0.0,1,0,2
5,55,381,566,0.0,8,1,2
5,56,508,588,0.0,8,1,2
5,57,522,734,0.0,2,0,2
5,58,612,480,0.0,9,1,2
5,59,617,444,0.0,9,1,2
5,60,508,667,0.0,6,1,2
5,61,660,495,0.0,3,0,3
5,62,289,716,0.0,1,0,3
5,63,452,497,2.6967414387437962,4,1,3
5,64,632,306,0.0,2,0,3
5,65,502,423,2.9140349954996845,3,1,3
5,66,-27,488,0.0,0,0,3
5,67,654,428,0.0,2,0,3
5,68,566,573,1.3175246097224216,5,1,3
5,69,452,405,0.0,3,0,3
5,70,447,418,0.0,3,0,3
5,71,223,588,0.0,1,0,3
5,72,482,490,0.0,3,0,3
5,73,507,476,0.0,4,0,3
5,74,690,557,0.0,3,0,3
5,75,371,522,0.0,4,0,3
5,76,658,629,0.0,3,0,3
5,77,332,473,0.0,3,0,3
5,78,513,316,0.0,1,0,3
5,79,725,391,0.0,2,0,3
5,80,314,606,0.0,2,0,3
5,81,432,502,0.0,4,0,3
5,82,402,571,0.0,4,0,3
5,83,428,488,0.0,4,0,3
5,84,371,480,0.0,4,0,3
5,85,297,558,0.0,3,0,3
5,86,452,604,0.0,4,0,3
5,87,598,660,0.0,4,0,3
5,88,628,491,0.0,3,0,3
5,89,395,513,0.0,4,0,3
5,90,533,708,0.0,3,0,3
5,91,626,645,0.0,3,0,3
5,92,443,434,0.0,4,0,3
5,93,320,530,0.0,3,0,3
5,94,570,415,0.0,3,0,3
5,95,573,532,0.0,5,0,3
5,96,377,429,0.0,3,0,3
5,97,546,561,0.0,4,0,3
5,98,386,367,0.0,1,0,3
5,99,535,532,0.0,5,0,3
5,100,564,520,0.0,5,0,3

