Iteration,Cheesecake,Profiterole,Mucake
1,1,20,22
2,0,26,19
3,0,26,19
4,0,25,21
5,0,24,22
6,0,23,23
7,0,26,21
8,0,26,21
9,0,28,19
10,0,28,19
11,0,27,20
12,0,26,21
13,0,27,20
14,0,28,19
15,0,29,18
16,0,30,17
17,0,30,17
18,0,28,19
19,0,27,20
20,0,28,19
21,0,31,16
22,0,30,17
23,0,30,17
24,0,31,17
25,0,32,16
26,0,33,15
27,0,32,16
28,0,33,15
29,0,32,16
30,0,32,16
31,0,32,16
32,0,32,16
33,0,32,16
34,0,32,16
35,0,32,16
36,0,31,17
37,0,31,17
38,0,30,18
39,0,30,18
40,0,30,18
41,0,30,18
42,0,30,18
43,0,29,19
44,0,28,20
45,0,27,21
46,0,27,21
47,0,27,21
48,0,25,23
49,0,25,23
50,0,26,22
51,0,26,22
52,0,26,22
53,0,27,21
54,0,27,21
55,0,26,22
56,0,26,22
57,0,26,22
58,0,26,22
59,0,26,22
60,0,25,23
61,0,25,23
62,0,25,23
63,0,26,22
64,0,25,23
65,0,25,23
66,0,25,23
67,0,26,22
68,0,26,22
69,0,26,22
70,0,26,22
71,0,26,22
72,0,26,22
73,0,26,22
74,0,26,22
75,0,26,22
76,0,26,22
77,0,26,22
78,0,26,22
79,0,26,22
80,0,26,22
81,0,26,22
82,0,26,22
83,0,26,22
84,0,26,22
85,0,26,22
86,0,26,22
87,0,26,22
88,0,26,22
89,0,26,22
90,0,26,22
91,0,26,22
92,0,26,22
93,0,26,22
94,0,26,22
95,0,26,22
96,0,26,22
97,0,26,22
98,0,26,22
99,0,26,22
100,0,27,21
