Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@192d3247,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@3ecd23d9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@569cfc36,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@43bd930a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@33723e30,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@64f6106c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@553a3d88,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@7a30d1e6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@5891e32e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@cb0ed20,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@8e24743,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@74a10858,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@23fe1d71,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@28ac3dc3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@32eebfca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@4e718207,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@1d371b2d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@543c6f6d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@13eb8acf,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@51c8530f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@7403c468,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@43738a82,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@c81cdd1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@1fc2b765,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@75881071,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@2a70a3d8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@289d1c02,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@22eeefeb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@17d0685f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@3891771e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@78ac1102,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@2de8284b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@396e2f39,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@a74868d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@12c8a2c0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@7e0e6aa2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@365185bd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
