Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.4220989620834747,[D@39ab59f8,92.0%,92.0%,34.074074074074076%,46,46,46,135
2,3.8049557875814175,[D@64e92d61,92.0%,92.0%,27.710843373493976%,46,46,46,166
3,3.9752678503089003,[D@111610e6,92.0%,92.0%,29.677419354838708%,46,46,46,155
4,4.065789357130957,[D@4ad4936c,92.0%,92.0%,29.677419354838708%,46,46,46,155
5,4.102173768158202,[D@29d37757,92.0%,92.0%,29.677419354838708%,46,46,46,155
6,4.141724013971268,[D@4fcc529,92.0%,92.0%,29.677419354838708%,46,46,46,155
7,4.176215903664159,[D@25cc7470,92.0%,92.0%,29.677419354838708%,46,46,46,155
8,4.201957713246338,[D@4beddc56,92.0%,92.0%,27.878787878787882%,46,46,46,165
9,4.22164201804814,[D@79b663b3,92.0%,92.0%,27.878787878787882%,46,46,46,165
10,4.253803121743359,[D@1b812421,92.0%,92.0%,27.878787878787882%,46,46,46,165
11,4.263331549302657,[D@5d28bcd5,92.0%,92.0%,27.878787878787882%,46,46,46,165
12,4.273555384092673,[D@7882c44a,92.0%,92.0%,26.285714285714285%,46,46,46,175
13,4.290748206499356,[D@32639b12,92.0%,92.0%,26.285714285714285%,46,46,46,175
14,4.298713138974832,[D@20d11153,92.0%,92.0%,26.285714285714285%,46,46,46,175
15,4.375327951870646,[D@3887cf88,96.0%,96.0%,27.42857142857143%,48,48,48,175
16,4.3709492502713045,[D@5649ec46,94.0%,94.0%,26.704545454545453%,47,47,47,176
17,4.385478612650559,[D@78dc4696,94.0%,94.0%,26.704545454545453%,47,47,47,176
18,4.394075722019657,[D@502f8b57,94.0%,94.0%,26.704545454545453%,47,47,47,176
19,4.410536757773263,[D@5652f555,94.0%,94.0%,26.704545454545453%,47,47,47,176
20,4.420715175133749,[D@4fe01805,94.0%,94.0%,26.704545454545453%,47,47,47,176
21,4.442152371361542,[D@55120f99,94.0%,94.0%,26.704545454545453%,47,47,47,176
22,4.4789992834323575,[D@794b435f,96.0%,96.0%,25.53191489361702%,48,48,48,188
23,4.4484017663781055,[D@38f2e97e,94.0%,94.0%,25.0%,47,47,47,188
24,4.502005410237191,[D@779dfe55,96.0%,96.0%,25.53191489361702%,48,48,48,188
25,4.517430941775289,[D@323659f8,96.0%,96.0%,25.396825396825395%,48,48,48,189
26,4.559067535951656,[D@1144a55a,96.0%,96.0%,25.396825396825395%,48,48,48,189
27,4.564426219137246,[D@3e521715,96.0%,96.0%,25.396825396825395%,48,48,48,189
28,4.567011317444128,[D@26a529dc,96.0%,96.0%,25.396825396825395%,48,48,48,189
29,4.580718552627568,[D@265c5d69,96.0%,96.0%,25.396825396825395%,48,48,48,189
30,4.588484247421912,[D@1286528d,96.0%,96.0%,25.396825396825395%,48,48,48,189
31,4.592484247421911,[D@3cc20577,96.0%,96.0%,25.396825396825395%,48,48,48,189
32,4.594122202681174,[D@33a630fa,96.0%,96.0%,25.396825396825395%,48,48,48,189
33,4.598041132467186,[D@775594f2,96.0%,96.0%,25.396825396825395%,48,48,48,189
34,4.599717751554516,[D@5767b2af,96.0%,96.0%,25.396825396825395%,48,48,48,189
35,4.60152453802339,[D@7b22ec89,96.0%,96.0%,25.396825396825395%,48,48,48,189
36,4.605623557536982,[D@790132f7,96.0%,96.0%,25.396825396825395%,48,48,48,189
37,4.612623557536982,[D@2228db21,96.0%,96.0%,25.396825396825395%,48,48,48,189
38,4.617209343974609,[D@48b0e701,96.0%,96.0%,25.396825396825395%,48,48,48,189
39,4.618473737376418,[D@241a0c3a,96.0%,96.0%,25.396825396825395%,48,48,48,189
40,4.633776455336444,[D@547c04c4,96.0%,96.0%,25.396825396825395%,48,48,48,189
41,4.635776455336444,[D@30e92cb9,96.0%,96.0%,25.396825396825395%,48,48,48,189
42,4.638042073784393,[D@7fae4d4a,96.0%,96.0%,25.396825396825395%,48,48,48,189
43,4.638042073784393,[D@ba1f559,96.0%,96.0%,25.396825396825395%,48,48,48,189
44,4.641440419422062,[D@3f4f9acd,96.0%,96.0%,25.396825396825395%,48,48,48,189
45,4.643732215489562,[D@46baf579,96.0%,96.0%,25.396825396825395%,48,48,48,189
46,4.643732215489562,[D@4bf324f9,96.0%,96.0%,25.396825396825395%,48,48,48,189
47,4.644269788218798,[D@4f7c0be3,96.0%,96.0%,25.396825396825395%,48,48,48,189
48,4.644875339494262,[D@ca66933,96.0%,96.0%,25.396825396825395%,48,48,48,189
49,4.646000079301829,[D@1d2644e3,96.0%,96.0%,25.396825396825395%,48,48,48,189
50,4.646000079301829,[D@4fa06f52,96.0%,96.0%,25.396825396825395%,48,48,48,189
51,4.646000079301829,[D@602c4656,96.0%,96.0%,25.396825396825395%,48,48,48,189
52,4.649670299632832,[D@5ffc5491,96.0%,96.0%,25.396825396825395%,48,48,48,189
53,4.649670299632832,[D@705202d1,96.0%,96.0%,25.396825396825395%,48,48,48,189
54,4.653504679282991,[D@3c443976,96.0%,96.0%,25.396825396825395%,48,48,48,189
55,4.653504679282991,[D@3e58d65e,96.0%,96.0%,25.396825396825395%,48,48,48,189
56,4.658907803520424,[D@3bd55d8,96.0%,96.0%,25.396825396825395%,48,48,48,189
57,4.658907803520424,[D@63998bf4,96.0%,96.0%,25.396825396825395%,48,48,48,189
58,4.6590793763956775,[D@7e0b9178,96.0%,96.0%,25.396825396825395%,48,48,48,189
59,4.6590793763956775,[D@61942c1,96.0%,96.0%,25.396825396825395%,48,48,48,189
60,4.6590793763956775,[D@6f63c44f,96.0%,96.0%,25.396825396825395%,48,48,48,189
61,4.6590793763956775,[D@408a247c,96.0%,96.0%,25.396825396825395%,48,48,48,189
62,4.660665162833305,[D@62a8fd44,96.0%,96.0%,25.396825396825395%,48,48,48,189
63,4.661827440493473,[D@2e6ba49a,96.0%,96.0%,25.396825396825395%,48,48,48,189
64,4.662862549193781,[D@5f5b5ca4,96.0%,96.0%,25.396825396825395%,48,48,48,189
65,4.662862549193781,[D@4ee33af7,96.0%,96.0%,25.396825396825395%,48,48,48,189
66,4.664060459616491,[D@6b04acb2,96.0%,96.0%,25.396825396825395%,48,48,48,189
67,4.664578013966644,[D@18388a3c,96.0%,96.0%,25.396825396825395%,48,48,48,189
68,4.664578013966644,[D@1d035be3,96.0%,96.0%,25.396825396825395%,48,48,48,189
69,4.664578013966644,[D@4a60ee36,96.0%,96.0%,25.396825396825395%,48,48,48,189
70,4.665454908341028,[D@4cfbaf4,96.0%,96.0%,25.396825396825395%,48,48,48,189
71,4.665454908341028,[D@58faa93b,96.0%,96.0%,25.396825396825395%,48,48,48,189
72,4.6658691219034,[D@5f212d84,96.0%,96.0%,25.396825396825395%,48,48,48,189
73,4.704403684460883,[D@127d7908,98.0%,98.0%,25.925925925925924%,49,49,49,189
74,4.6658691219034,[D@6b9c69a9,96.0%,96.0%,25.396825396825395%,48,48,48,189
75,4.668548463496195,[D@6622a690,96.0%,96.0%,25.396825396825395%,48,48,48,189
76,4.668548463496195,[D@30b9eadd,96.0%,96.0%,25.396825396825395%,48,48,48,189
77,4.668548463496195,[D@497570fb,96.0%,96.0%,25.396825396825395%,48,48,48,189
78,4.668548463496195,[D@412c995d,96.0%,96.0%,25.396825396825395%,48,48,48,189
79,4.668548463496195,[D@3249a1ce,96.0%,96.0%,25.396825396825395%,48,48,48,189
80,4.668548463496195,[D@4dd94a58,96.0%,96.0%,25.396825396825395%,48,48,48,189
81,4.672755482718457,[D@2f4919b0,96.0%,96.0%,25.396825396825395%,48,48,48,189
82,4.672755482718457,[D@a8a8b75,96.0%,96.0%,25.396825396825395%,48,48,48,189
83,4.672755482718457,[D@75b21c3b,96.0%,96.0%,25.396825396825395%,48,48,48,189
84,4.674759379631588,[D@72be135f,96.0%,96.0%,25.396825396825395%,48,48,48,189
85,4.676345166069216,[D@155d1021,96.0%,96.0%,25.396825396825395%,48,48,48,189
86,4.676345166069216,[D@4bd2f0dc,96.0%,96.0%,25.396825396825395%,48,48,48,189
87,4.679590331526434,[D@2e647e59,96.0%,96.0%,25.396825396825395%,48,48,48,189
88,4.6821958828018975,[D@2c42b421,96.0%,96.0%,25.396825396825395%,48,48,48,189
89,4.776251610891899,[D@51e37590,98.0%,98.0%,25.925925925925924%,49,49,49,189
90,4.776423183767153,[D@deb3b60,98.0%,98.0%,25.789473684210527%,49,49,49,190
91,4.776423183767153,[D@701a32,98.0%,98.0%,25.789473684210527%,49,49,49,190
92,4.776423183767153,[D@39aa45a1,98.0%,98.0%,25.789473684210527%,49,49,49,190
93,4.776423183767153,[D@73aff8f1,98.0%,98.0%,25.789473684210527%,49,49,49,190
94,4.776423183767153,[D@27cbfddf,98.0%,98.0%,25.789473684210527%,49,49,49,190
95,4.776423183767153,[D@27ead29e,98.0%,98.0%,25.789473684210527%,49,49,49,190
96,4.776423183767153,[D@4c060c8f,98.0%,98.0%,25.789473684210527%,49,49,49,190
97,4.776594756642407,[D@40620d8e,98.0%,98.0%,25.789473684210527%,49,49,49,190
98,4.777830824619906,[D@383f3558,98.0%,98.0%,25.789473684210527%,49,49,49,190
99,4.777830824619906,[D@49b07ee3,98.0%,98.0%,25.789473684210527%,49,49,49,190
100,4.779200307917871,[D@352e612e,98.0%,98.0%,25.789473684210527%,49,49,49,190
