Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
5,0,282,655,0.0,1,0,1
5,1,436,436,3.675,0,0,2
5,2,492,339,2.666413704188337,0,0,2
5,3,519,379,2.716225711678144,0,0,2
5,4,414,787,3.9556700712897293,0,0,2
5,5,321,614,0.5805826175840778,0,0,2
5,6,410,630,0.856330128979868,0,0,2
5,7,610,150,0.26475977378127097,0,0,2
5,8,217,616,0.31538422066441,0,0,2
5,9,620,538,2.1248913064024864,0,0,2
5,10,460,525,3.8475569428383896,0,0,2
5,11,515,455,4.091360907730687,0,0,2
5,12,640,509,2.4293726446643418,0,0,2
5,13,501,616,3.7739800164760773,0,0,2
5,14,631,652,4.395847701320271,0,0,2
5,15,466,672,2.403247220084284,0,0,2
5,16,431,397,1.9982296890001727,0,0,2
5,17,337,453,2.547960032952154,0,0,2
5,18,443,399,3.099835533434014,0,0,2
5,19,519,441,4.058591480811863,0,0,2
5,20,584,484,4.05660188679434,0,0,2
5,21,343,599,0.5417211841339488,0,0,2
5,22,403,403,2.5884393020286636,0,0,2
5,23,363,529,4.1674587097326645,0,0,2
5,24,404,509,4.14853068170368,0,0,2
5,25,582,368,3.249107370510687,0,0,2
5,26,576,470,3.7183994382023706,0,0,2
5,27,647,350,3.543548833637049,0,0,2
5,28,511,606,4.599219511452965,0,0,2
5,29,572,412,4.034987046719062,0,0,2
5,30,516,507,3.0878676824027056,0,0,2
5,31,569,550,3.8997159457667308,0,0,2
5,32,644,611,2.9481715471316807,0,0,3
5,33,471,665,2.616462712689394,0,0,3
5,34,454,304,2.9493903345590122,0,0,3
5,35,632,807,0.003939051612761091,0,0,3
5,36,621,587,1.7730625974463032,0,0,3
5,37,522,412,3.6516213439838197,0,0,3
5,38,584,387,2.5346146345854974,0,0,3
5,39,544,796,0.978417599998727,0,0,3
5,40,569,458,4.246259328415933,0,0,3
5,41,615,530,3.188750431332004,0,0,3
5,42,497,593,4.621681351239461,0,0,3
5,43,581,455,3.2737323498367927,0,0,3
5,44,299,693,3.0709458276139574,0,0,3
5,45,640,599,1.6179702839862573,0,0,3
5,46,459,444,3.8929205087257737,0,0,3
5,47,248,404,3.6728790560013005,0,0,3
5,48,472,302,0.5320586395969791,0,0,3
5,49,596,502,3.6740569393823885,0,0,3
5,50,552,313,4.575,0,0,3
5,51,437,470,3.5454811792211145,0,0,3
5,52,284,590,2.17102050201844,0,0,3

