Iteration,Cheesecake,Profiterole,Mucake
1,0,26,19
2,1,22,26
3,1,28,20
4,1,27,21
5,2,27,20
6,2,26,21
7,2,27,20
8,2,25,22
9,2,25,22
10,1,25,23
11,1,28,20
12,1,27,21
13,1,26,22
14,1,27,21
15,1,28,20
16,1,27,22
17,0,31,19
18,0,28,22
19,0,30,20
20,0,30,20
21,0,29,21
22,0,29,21
23,0,28,22
24,0,26,24
25,0,24,26
26,0,24,26
27,0,24,26
28,0,23,27
29,0,22,28
30,0,21,29
31,0,21,29
32,0,21,29
33,0,21,29
34,0,20,30
35,0,21,29
36,0,23,27
37,0,23,27
38,0,22,28
39,0,22,28
40,0,21,29
41,0,22,28
42,0,24,26
43,0,24,26
44,0,24,26
45,0,24,26
46,0,25,25
47,0,25,25
48,0,25,25
49,0,24,26
50,0,24,26
51,0,24,26
52,0,24,26
53,0,26,24
54,0,27,23
55,0,26,24
56,0,26,24
57,0,26,24
58,0,24,26
59,0,24,26
60,0,24,26
61,0,24,26
62,0,24,26
63,0,24,26
64,0,25,25
65,0,26,24
66,0,26,24
67,0,26,24
68,0,26,24
69,0,26,24
70,0,26,24
71,0,25,25
72,0,25,25
73,0,25,25
74,0,25,25
75,0,25,25
76,0,26,24
77,0,26,24
78,0,27,23
79,0,27,23
80,0,26,24
81,0,26,24
82,0,26,24
83,0,26,24
84,0,26,24
85,0,26,24
86,0,26,24
87,0,26,24
88,0,26,24
89,0,25,25
90,0,25,25
91,0,25,25
92,0,25,25
93,0,25,25
94,0,25,25
95,0,26,24
96,0,26,24
97,0,26,24
98,0,26,24
99,0,26,24
100,0,26,24
