Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
1,0,401,307,0.0,1,0,1
1,1,626,131,0.0,1,0,2
1,2,390,572,0.0,1,0,2
1,3,592,566,4.060585288597204,0,0,2
1,4,414,702,0.0,1,0,2
1,5,657,554,4.3199264745632275,0,0,2
1,6,593,619,0.0,1,0,2
1,7,453,479,0.0,1,0,2
1,8,433,339,0.0,1,0,2
1,9,492,526,0.0,1,0,2
1,10,562,322,0.0,1,0,2
1,11,539,582,4.497506218943956,0,0,2
1,12,476,544,3.50835661098237,0,0,2
1,13,539,388,0.0,1,0,2
1,14,317,754,0.0,1,0,2
1,15,246,521,0.0,1,0,2
1,16,588,349,0.0,1,0,2
1,17,331,617,3.6170683314060668,0,0,2
1,18,600,599,0.0,1,0,2
1,19,336,592,0.0,1,0,2
1,20,486,616,0.0,1,0,2
1,21,577,524,0.0,1,0,2
1,22,538,536,0.0,1,0,2
1,23,456,690,3.25,0,0,2
1,24,667,289,0.0,1,0,2
1,25,593,465,3.2665064176640284,0,0,2
1,26,451,394,2.1959850214380094,0,0,2
1,27,389,532,4.3291796067500625,0,0,2
1,28,550,593,4.635994505535973,0,0,2
1,29,435,563,0.0,1,0,2
1,30,537,593,0.0,1,0,2
1,31,548,165,0.0,1,0,2
1,32,267,558,0.0,1,0,2
1,33,519,391,0.0,1,0,2
1,34,557,437,0.0,1,0,2
1,35,636,429,2.76393202250021,0,0,2
1,36,502,621,0.0,1,0,2
1,37,356,406,0.0,1,0,2
1,38,487,498,0.0,1,0,2
1,39,755,494,0.0,1,0,2
1,40,335,575,3.0474375810233365,0,0,2
1,41,504,555,0.0,1,0,2
1,42,529,393,4.664589803375032,0,0,2
1,43,628,710,0.0,1,0,2
1,44,341,505,0.0,1,0,2
1,45,823,553,0.0,1,0,2
1,46,542,608,0.0,1,0,2
1,47,574,462,0.0,1,0,2
1,48,693,408,0.0,1,0,2
1,49,665,732,0.0,1,0,2
1,50,503,461,0.0,1,0,2
1,51,410,568,0.0,1,0,2
1,52,460,369,0.0,1,0,2
1,53,469,455,0.0,1,0,2
1,54,522,612,0.0,1,0,2
1,55,509,564,3.725245121601804,0,0,2
1,56,368,726,0.0,1,0,2
1,57,498,222,0.0,1,0,2
1,58,742,546,0.0,1,0,2
1,59,466,395,0.0,1,0,3
1,60,555,370,0.0,1,0,3
1,61,424,584,0.0,1,0,3
1,62,524,552,4.080761184457488,0,0,3
1,63,269,694,0.0,1,0,3
1,64,453,590,0.0,1,0,3
1,65,249,675,0.0,1,0,3
1,66,399,559,4.447731949140637,0,0,3
1,67,426,517,4.717157287525381,0,0,3
1,68,384,398,0.0,1,0,3
1,69,289,418,0.0,1,0,3
1,70,468,393,0.0,1,0,3
1,71,619,519,0.0,1,0,3
1,72,114,541,0.0,1,0,3
1,73,434,452,3.7906613377552176,0,0,3
1,74,327,519,0.0,1,0,3
1,75,533,235,0.0,1,0,3
1,76,479,586,0.0,1,0,3
1,77,412,811,0.0,1,0,3
1,78,533,612,0.0,1,0,3
1,79,469,642,3.945248844513551,0,0,3
1,80,409,483,0.0,1,0,3
1,81,530,448,0.0,1,0,3
1,82,406,602,0.0,1,0,3
1,83,467,403,4.098612181134003,0,0,3
1,84,451,441,0.0,1,0,3
1,85,439,564,0.0,1,0,3
1,86,312,558,0.0,1,0,3
1,87,450,417,0.0,1,0,3
1,88,352,464,0.0,1,0,3
1,89,561,375,0.0,1,0,3
1,90,638,567,0.0,1,0,3
1,91,413,544,3.819957627879406,0,0,3
1,92,610,463,0.0,1,0,3
1,93,411,324,0.0,1,0,3
1,94,717,559,0.0,1,0,3
1,95,304,438,0.0,1,0,3
1,96,388,483,0.0,1,0,3
1,97,489,377,0.0,1,0,3
1,98,539,490,3.546555814625137,0,0,3
1,99,764,541,0.0,1,0,3
1,100,502,650,2.0246848906376322,0,0,3
1,101,486,745,0.0,1,0,3
1,102,553,788,0.0,1,0,3
1,103,478,658,1.8152708121411643,0,0,3
1,104,361,461,0.0,1,0,3
1,105,455,548,0.0,1,0,3
1,106,608,599,3.9229670385730993,0,0,3
1,107,412,413,0.0,1,0,3
1,108,488,457,0.0,1,0,3
1,109,556,595,0.0,1,0,3
1,110,591,375,0.0,1,0,3
1,111,486,157,0.0,1,0,3
1,112,400,463,4.646446609406726,0,0,3
1,113,375,815,0.0,1,0,3
1,114,597,195,0.0,1,0,3
1,115,478,521,0.0,1,0,3
1,116,230,155,0.0,1,0,3

