Iteration,Cheesecake,Profiterole,Mucake
1,1,28,17
2,2,22,22
3,1,23,23
4,1,23,24
5,1,23,24
6,1,22,25
7,0,21,27
8,0,22,26
9,0,23,25
10,0,24,24
11,0,21,27
12,0,21,27
13,0,23,25
14,0,22,26
15,0,23,25
16,0,23,25
17,0,24,24
18,0,24,24
19,0,24,24
20,0,24,24
21,0,24,24
22,0,25,23
23,0,25,23
24,0,24,24
25,0,23,25
26,0,23,25
27,0,23,25
28,0,23,25
29,0,24,24
30,0,24,24
31,0,23,25
32,0,22,27
33,0,21,28
34,0,20,29
35,0,20,29
36,0,20,29
37,0,21,28
38,0,22,27
39,0,23,26
40,0,24,25
41,0,24,25
42,0,24,25
43,0,23,26
44,0,23,26
45,0,24,25
46,0,24,25
47,0,25,24
48,0,25,24
49,0,25,24
50,0,25,24
51,0,25,24
52,1,27,21
53,1,26,22
54,1,26,22
55,1,26,22
56,1,26,22
57,1,26,22
58,1,26,22
59,1,26,22
60,1,25,23
61,1,25,23
62,1,25,23
63,1,25,23
64,1,25,23
65,1,25,23
66,1,25,23
67,1,24,24
68,1,24,24
69,1,24,24
70,1,24,24
71,1,23,25
72,1,23,25
73,1,23,25
74,1,22,26
75,1,22,26
76,1,22,26
77,1,22,26
78,1,22,26
79,1,21,27
80,1,21,27
81,1,21,27
82,1,21,27
83,1,22,26
84,1,22,26
85,1,22,26
86,1,22,26
87,1,22,26
88,1,22,26
89,1,22,26
90,1,22,26
91,1,22,26
92,1,22,26
93,1,22,26
94,1,21,27
95,1,21,27
96,1,21,27
97,1,21,27
98,1,21,27
99,1,21,27
100,1,21,27
