Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.664689783912329,[D@30ea8c23,94.0%,94.0%,31.125827814569533%,47,47,47,151
2,3.8779909820706586,[D@7b139eab,94.0%,94.0%,25.96685082872928%,47,47,47,181
3,4.093728420265972,[D@4e76dac,96.0%,96.0%,28.74251497005988%,48,48,48,167
4,4.228529167967448,[D@611df6e3,96.0%,96.0%,28.57142857142857%,48,48,48,168
5,4.26153424859495,[D@5f2f577,96.0%,96.0%,28.402366863905325%,48,48,48,169
6,4.286540660434083,[D@6273c5a4,96.0%,96.0%,28.402366863905325%,48,48,48,169
7,4.343309756095846,[D@5d465e4b,96.0%,96.0%,28.402366863905325%,48,48,48,169
8,4.3797198438110385,[D@53e211ee,96.0%,96.0%,28.402366863905325%,48,48,48,169
9,4.415352340557732,[D@41a90fa8,96.0%,96.0%,28.402366863905325%,48,48,48,169
10,4.433089318707132,[D@3d8bbcdc,96.0%,96.0%,28.402366863905325%,48,48,48,169
11,4.454721321971088,[D@52500920,96.0%,96.0%,26.81564245810056%,48,48,48,179
12,4.467722146279754,[D@117e0fe5,96.0%,96.0%,26.81564245810056%,48,48,48,179
13,4.496713109586877,[D@18a3962d,96.0%,96.0%,26.81564245810056%,48,48,48,179
14,4.499966064051358,[D@78aea4b9,96.0%,96.0%,26.81564245810056%,48,48,48,179
15,4.509137672908162,[D@2a65bb85,96.0%,96.0%,26.81564245810056%,48,48,48,179
16,4.51133912260288,[D@4b85880b,96.0%,96.0%,26.81564245810056%,48,48,48,179
17,4.513744526101687,[D@4f936da8,96.0%,96.0%,26.81564245810056%,48,48,48,179
18,4.519189995262744,[D@4215838f,96.0%,96.0%,26.81564245810056%,48,48,48,179
19,4.519707549612898,[D@452ba1db,96.0%,96.0%,26.81564245810056%,48,48,48,179
20,4.522724478726343,[D@2289aca5,96.0%,96.0%,26.81564245810056%,48,48,48,179
21,4.52682520068694,[D@76a36b71,96.0%,96.0%,26.81564245810056%,48,48,48,179
22,4.527080996637037,[D@184497d1,96.0%,96.0%,26.81564245810056%,48,48,48,179
23,4.527080996637037,[D@f9d87b,96.0%,96.0%,25.13089005235602%,48,48,48,191
24,4.5330178995181605,[D@6ffab045,96.0%,96.0%,25.13089005235602%,48,48,48,191
25,4.534374190687908,[D@26fb628,96.0%,96.0%,25.13089005235602%,48,48,48,191
26,4.535781316126381,[D@3e2943ab,96.0%,96.0%,25.13089005235602%,48,48,48,191
27,4.549890830240966,[D@70dd7e15,96.0%,96.0%,25.13089005235602%,48,48,48,191
