Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.4299777633670097,[D@3c818ac4,88.0%,88.0%,29.53020134228188%,44,44,44,149
2,3.839219590288568,[D@5b69d40d,92.0%,92.0%,25.98870056497175%,46,46,46,177
3,3.9791712916192585,[D@71154f21,92.0%,92.0%,27.878787878787882%,46,46,46,165
4,4.126868259336774,[D@15f193b8,94.0%,94.0%,28.484848484848484%,47,47,47,165
5,4.226569911232883,[D@2516fc68,94.0%,94.0%,28.313253012048197%,47,47,47,166
6,4.261796692017178,[D@304a9d7b,94.0%,94.0%,28.313253012048197%,47,47,47,166
7,4.305808633144162,[D@6bfdb014,94.0%,94.0%,28.313253012048197%,47,47,47,166
8,4.3289137002242555,[D@72889280,94.0%,94.0%,28.313253012048197%,47,47,47,166
9,4.338174758817736,[D@606fc505,94.0%,94.0%,28.313253012048197%,47,47,47,166
10,4.344712944431645,[D@4aa3d36,94.0%,94.0%,26.704545454545453%,47,47,47,176
11,4.39654198019079,[D@2d140a7,96.0%,96.0%,27.27272727272727%,48,48,48,176
12,4.413424728069876,[D@347bdeef,96.0%,96.0%,27.11864406779661%,48,48,48,177
13,4.416215336869403,[D@2aa27288,96.0%,96.0%,27.11864406779661%,48,48,48,177
14,4.480463524235149,[D@7f34a967,96.0%,96.0%,27.11864406779661%,48,48,48,177
15,4.485782515955842,[D@77e80a5e,96.0%,96.0%,27.11864406779661%,48,48,48,177
16,4.501222768866679,[D@1d8e2eea,96.0%,96.0%,27.11864406779661%,48,48,48,177
17,4.503728300230273,[D@240139e1,96.0%,96.0%,27.11864406779661%,48,48,48,177
18,4.507939402781201,[D@7ea4d397,96.0%,96.0%,27.11864406779661%,48,48,48,177
19,4.511683671805066,[D@49298ce7,96.0%,96.0%,25.396825396825395%,48,48,48,189
20,4.514224819477632,[D@253c1256,96.0%,96.0%,25.396825396825395%,48,48,48,189
21,4.525238728497292,[D@8dfe921,96.0%,96.0%,25.396825396825395%,48,48,48,189
22,4.528876107121514,[D@503fbbc6,96.0%,96.0%,25.396825396825395%,48,48,48,189
23,4.539169812109462,[D@55f45b92,96.0%,96.0%,25.396825396825395%,48,48,48,189
24,4.54620492080977,[D@109f5dd8,96.0%,96.0%,25.396825396825395%,48,48,48,189
25,4.554509691172488,[D@67fe380b,96.0%,96.0%,25.396825396825395%,48,48,48,189
26,4.566394869790661,[D@4a325eb9,96.0%,96.0%,25.396825396825395%,48,48,48,189
27,4.568508520273288,[D@3dedb4a6,96.0%,96.0%,25.396825396825395%,48,48,48,189
28,4.578441778888375,[D@57f64f5e,96.0%,96.0%,25.396825396825395%,48,48,48,189
29,4.578441778888375,[D@415e0bcb,96.0%,96.0%,25.396825396825395%,48,48,48,189
30,4.583775169534667,[D@194152cf,96.0%,96.0%,25.396825396825395%,48,48,48,189
31,4.583775169534667,[D@49d98dc5,96.0%,96.0%,25.396825396825395%,48,48,48,189
32,4.586303033579668,[D@2c30b71f,96.0%,96.0%,25.396825396825395%,48,48,48,189
33,4.586303033579668,[D@1d81e101,96.0%,96.0%,25.396825396825395%,48,48,48,189
34,4.587193761504035,[D@ec50f54,96.0%,96.0%,25.396825396825395%,48,48,48,189
35,4.587193761504035,[D@bf71cec,96.0%,96.0%,25.396825396825395%,48,48,48,189
36,4.591779547941662,[D@22d6cac2,96.0%,96.0%,25.396825396825395%,48,48,48,189
37,4.599015615919161,[D@30cdae70,96.0%,96.0%,25.396825396825395%,48,48,48,189
38,4.600418740156594,[D@1654a892,96.0%,96.0%,25.396825396825395%,48,48,48,189
39,4.603871111273756,[D@2577d6c8,96.0%,96.0%,25.396825396825395%,48,48,48,189
40,4.603871111273756,[D@3163987e,96.0%,96.0%,25.396825396825395%,48,48,48,189
41,4.607871111273756,[D@6c000e0c,96.0%,96.0%,25.396825396825395%,48,48,48,189
42,4.607871111273756,[D@5f233b26,96.0%,96.0%,25.396825396825395%,48,48,48,189
43,4.619804190616592,[D@44f9779c,96.0%,96.0%,25.396825396825395%,48,48,48,189
44,4.620109270311658,[D@6974a715,96.0%,96.0%,25.396825396825395%,48,48,48,189
45,4.620109270311658,[D@5e8a459,96.0%,96.0%,25.396825396825395%,48,48,48,189
46,4.620109270311658,[D@43d455c9,96.0%,96.0%,25.396825396825395%,48,48,48,189
47,4.626944316855002,[D@4c9e9fb8,96.0%,96.0%,25.396825396825395%,48,48,48,189
48,4.626944316855002,[D@9ec531,96.0%,96.0%,25.396825396825395%,48,48,48,189
49,4.629106594515171,[D@40147317,96.0%,96.0%,25.396825396825395%,48,48,48,189
50,4.631662830482348,[D@210f0cc1,96.0%,96.0%,25.396825396825395%,48,48,48,189
51,4.637079926478092,[D@19542407,96.0%,96.0%,25.396825396825395%,48,48,48,189
52,4.637079926478092,[D@6f95cd51,96.0%,96.0%,25.396825396825395%,48,48,48,189
53,4.638040754443542,[D@c7a977f,96.0%,96.0%,25.396825396825395%,48,48,48,189
54,4.638040754443542,[D@55caeb35,96.0%,96.0%,25.396825396825395%,48,48,48,189
55,4.638871706338387,[D@6d868997,96.0%,96.0%,25.396825396825395%,48,48,48,189
56,4.639635638360887,[D@2c383e33,96.0%,96.0%,25.396825396825395%,48,48,48,189
57,4.639635638360887,[D@74a195a4,96.0%,96.0%,25.396825396825395%,48,48,48,189
58,4.639635638360887,[D@76304b46,96.0%,96.0%,25.396825396825395%,48,48,48,189
59,4.642556123231016,[D@2fa3be26,96.0%,96.0%,25.396825396825395%,48,48,48,189
60,4.643532037118992,[D@4287d447,96.0%,96.0%,25.396825396825395%,48,48,48,189
61,4.647280101216786,[D@3af37506,96.0%,96.0%,25.396825396825395%,48,48,48,189
62,4.649442378876954,[D@4e6d7365,96.0%,96.0%,25.396825396825395%,48,48,48,189
63,4.649442378876954,[D@7c0da600,96.0%,96.0%,25.396825396825395%,48,48,48,189
64,4.649442378876954,[D@d4602a,96.0%,96.0%,25.396825396825395%,48,48,48,189
65,4.649442378876954,[D@21ae6e73,96.0%,96.0%,25.396825396825395%,48,48,48,189
66,4.649442378876954,[D@47dd778,96.0%,96.0%,25.396825396825395%,48,48,48,189
67,4.653122210887277,[D@15515c51,96.0%,96.0%,25.396825396825395%,48,48,48,189
68,4.655313548600368,[D@36a7abe1,96.0%,96.0%,25.396825396825395%,48,48,48,189
69,4.656090672751086,[D@64a896b0,96.0%,96.0%,25.396825396825395%,48,48,48,189
70,4.657090672751085,[D@e044b4a,96.0%,96.0%,25.396825396825395%,48,48,48,189
71,4.661493796988519,[D@11a82d0f,96.0%,96.0%,25.396825396825395%,48,48,48,189
72,4.662616902614136,[D@1adb7478,96.0%,96.0%,25.396825396825395%,48,48,48,189
73,4.665267184154009,[D@3ae66c85,96.0%,96.0%,25.396825396825395%,48,48,48,189
74,4.665267184154009,[D@16943e88,96.0%,96.0%,25.396825396825395%,48,48,48,189
75,4.666104906493841,[D@4604b900,96.0%,96.0%,25.396825396825395%,48,48,48,189
76,4.666598509919332,[D@73d6d0c,96.0%,96.0%,25.396825396825395%,48,48,48,189
77,4.667184296356959,[D@e36bb2a,96.0%,96.0%,25.396825396825395%,48,48,48,189
78,4.6681105060396275,[D@3961a41a,96.0%,96.0%,25.396825396825395%,48,48,48,189
79,4.6681105060396275,[D@5a4ed68f,96.0%,96.0%,25.396825396825395%,48,48,48,189
80,4.668346574017128,[D@367795c7,96.0%,96.0%,25.396825396825395%,48,48,48,189
81,4.668346574017128,[D@d2387c8,96.0%,96.0%,25.396825396825395%,48,48,48,189
82,4.669242351481692,[D@3956b302,96.0%,96.0%,25.396825396825395%,48,48,48,189
83,4.6701685611643615,[D@1500e009,96.0%,96.0%,25.396825396825395%,48,48,48,189
84,4.6701685611643615,[D@1fd386c3,96.0%,96.0%,25.396825396825395%,48,48,48,189
85,4.677106303416063,[D@edf4f36,96.0%,96.0%,25.396825396825395%,48,48,48,189
86,4.677106303416063,[D@29d334c,96.0%,96.0%,25.396825396825395%,48,48,48,189
87,4.677106303416063,[D@100f9bbe,96.0%,96.0%,25.396825396825395%,48,48,48,189
88,4.679500752140599,[D@13e9f2e2,96.0%,96.0%,25.396825396825395%,48,48,48,189
89,4.684277967790665,[D@673bb956,96.0%,96.0%,25.396825396825395%,48,48,48,189
90,4.687041899813165,[D@cd7f1ae,96.0%,96.0%,25.396825396825395%,48,48,48,189
91,4.687041899813165,[D@60e949e1,96.0%,96.0%,25.396825396825395%,48,48,48,189
92,4.687041899813165,[D@3c4bc9fc,96.0%,96.0%,25.396825396825395%,48,48,48,189
93,4.687041899813165,[D@680362a,96.0%,96.0%,25.396825396825395%,48,48,48,189
94,4.690462686085158,[D@3569edd5,96.0%,96.0%,25.396825396825395%,48,48,48,189
95,4.690462686085158,[D@1f651cd8,96.0%,96.0%,25.396825396825395%,48,48,48,189
96,4.691194618466411,[D@7d0332e1,96.0%,96.0%,25.396825396825395%,48,48,48,189
97,4.691194618466411,[D@7a356a0d,96.0%,96.0%,25.396825396825395%,48,48,48,189
98,4.691194618466411,[D@c827db,96.0%,96.0%,25.396825396825395%,48,48,48,189
