Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.10607236223031,[D@43d38654,60.0%,60.0%,25.210084033613445%,30,30,30,119
2,2.511513633477335,[D@75361cf6,62.0%,62.0%,22.794117647058822%,31,31,31,136
3,2.726885918661609,[D@6d303498,64.0%,64.0%,25.396825396825395%,32,32,32,126
4,2.7825183755891687,[D@6ba7383d,64.0%,64.0%,25.196850393700785%,32,32,32,127
5,2.8654886561375394,[D@3419e23b,66.0%,66.0%,25.984251968503933%,33,33,33,127
6,2.890692392525996,[D@710d89e2,66.0%,66.0%,25.78125%,33,33,33,128
7,2.9387924877032447,[D@1d75e7af,66.0%,66.0%,25.78125%,33,33,33,128
8,3.1017483569230095,[D@4fc142ec,70.0%,70.0%,27.34375%,35,35,35,128
9,3.1944652507934927,[D@34b27915,72.0%,72.0%,27.692307692307693%,36,36,36,130
10,3.1991452594341383,[D@29eda4f8,72.0%,72.0%,27.480916030534353%,36,36,36,131
11,3.234150896110124,[D@1b9776f5,72.0%,72.0%,27.480916030534353%,36,36,36,131
12,3.2398302111196657,[D@5e048149,72.0%,72.0%,27.480916030534353%,36,36,36,131
13,3.321941667299668,[D@79d9214d,74.0%,74.0%,28.24427480916031%,37,37,37,131
14,3.3491062837965693,[D@3d5790ea,74.0%,74.0%,26.42857142857143%,37,37,37,140
15,3.4524268413973096,[D@1dd7796b,76.0%,76.0%,27.142857142857142%,38,38,38,140
16,3.4598646074477823,[D@67a3bd51,76.0%,76.0%,26.95035460992908%,38,38,38,141
17,3.545123075868553,[D@57402ba1,78.0%,78.0%,27.659574468085108%,39,39,39,141
18,3.5556111701565323,[D@56913163,78.0%,78.0%,27.464788732394368%,39,39,39,142
19,3.5593852454527677,[D@702b06fb,78.0%,78.0%,27.464788732394368%,39,39,39,142
20,3.572115055982133,[D@a18649a,78.0%,78.0%,27.464788732394368%,39,39,39,142
21,3.572115055982133,[D@5c534b5b,78.0%,78.0%,27.464788732394368%,39,39,39,142
22,3.5817422681190827,[D@396639b,78.0%,78.0%,25.657894736842106%,39,39,39,152
23,3.5861957635647785,[D@2b22a1cc,78.0%,78.0%,25.657894736842106%,39,39,39,152
24,3.590152129189323,[D@62573c86,78.0%,78.0%,25.657894736842106%,39,39,39,152
25,3.5951184706513306,[D@2418ba04,78.0%,78.0%,25.657894736842106%,39,39,39,152
26,3.595329573202258,[D@14229fa7,78.0%,78.0%,25.657894736842106%,39,39,39,152
27,3.5955386152796733,[D@2ab0702e,78.0%,78.0%,25.657894736842106%,39,39,39,152
28,3.6112929020694624,[D@7158daf2,78.0%,78.0%,25.657894736842106%,39,39,39,152
29,3.632769503321167,[D@10f19647,78.0%,78.0%,25.657894736842106%,39,39,39,152
30,3.6417993441335152,[D@102efc59,78.0%,78.0%,25.657894736842106%,39,39,39,152
31,3.645110098439111,[D@3936df72,78.0%,78.0%,25.657894736842106%,39,39,39,152
32,3.653587358250435,[D@e8e0dec,78.0%,78.0%,25.657894736842106%,39,39,39,152
33,3.747275781058333,[D@12d1f1d4,82.0%,82.0%,26.973684210526315%,41,41,41,152
34,3.7481526754327152,[D@75fa1be3,82.0%,82.0%,26.623376623376622%,41,41,41,154
35,3.750821349667392,[D@7a389761,82.0%,82.0%,26.623376623376622%,41,41,41,154
