Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.1491925992281837,[D@c65a5ef,86.0%,86.0%,28.859060402684566%,43,43,43,149
2,3.53700686775419,[D@6b5176f2,88.0%,88.0%,25.0%,44,44,44,176
3,3.7147252110220523,[D@b672aa8,88.0%,88.0%,26.993865030674847%,44,44,44,163
4,3.901142801918242,[D@2fab4aff,90.0%,90.0%,27.607361963190186%,45,45,45,163
5,3.9298540908767605,[D@ec0c838,90.0%,90.0%,27.439024390243905%,45,45,45,164
6,3.971351344978909,[D@6e46d9f4,90.0%,90.0%,27.439024390243905%,45,45,45,164
7,4.013830718532255,[D@5cc69cfe,90.0%,90.0%,27.439024390243905%,45,45,45,164
8,4.115429406233139,[D@29cfd92b,92.0%,92.0%,28.04878048780488%,46,46,46,164
9,4.123344035824146,[D@21c64522,92.0%,92.0%,27.878787878787882%,46,46,46,165
10,4.144771113252605,[D@7997b197,92.0%,92.0%,27.878787878787882%,46,46,46,165
11,4.162608920306244,[D@11dee337,92.0%,92.0%,27.878787878787882%,46,46,46,165
12,4.204777198551772,[D@460f76a6,92.0%,92.0%,27.878787878787882%,46,46,46,165
13,4.228198648596326,[D@55f3c410,92.0%,92.0%,27.878787878787882%,46,46,46,165
14,4.246959014026705,[D@11acdc30,92.0%,92.0%,27.878787878787882%,46,46,46,165
15,4.249224300444367,[D@770d4269,92.0%,92.0%,27.878787878787882%,46,46,46,165
16,4.288085164092838,[D@4a8ab068,92.0%,92.0%,27.878787878787882%,46,46,46,165
17,4.290438779466097,[D@1922e6d,92.0%,92.0%,27.878787878787882%,46,46,46,165
18,4.303927383372646,[D@76a82f33,92.0%,92.0%,26.285714285714285%,46,46,46,175
19,4.308521135144394,[D@6bab2585,92.0%,92.0%,26.285714285714285%,46,46,46,175
20,4.316541404255733,[D@74bdc168,92.0%,92.0%,26.285714285714285%,46,46,46,175
21,4.327620121871481,[D@644c78d4,92.0%,92.0%,26.285714285714285%,46,46,46,175
22,4.332719141385074,[D@532a02d9,92.0%,92.0%,26.285714285714285%,46,46,46,175
23,4.335928979768036,[D@611f8234,92.0%,92.0%,26.285714285714285%,46,46,46,175
24,4.343698812615117,[D@7bb3a9fe,92.0%,92.0%,26.285714285714285%,46,46,46,175
25,4.3548288893696165,[D@7cbee484,92.0%,92.0%,26.285714285714285%,46,46,46,175
26,4.3580230628071,[D@7f811d00,92.0%,92.0%,26.285714285714285%,46,46,46,175
27,4.3608514899318465,[D@62923ee6,92.0%,92.0%,26.285714285714285%,46,46,46,175
28,4.371452565169585,[D@4089713,92.0%,92.0%,26.285714285714285%,46,46,46,175
29,4.38416140730373,[D@f19c9d2,92.0%,92.0%,26.285714285714285%,46,46,46,175
30,4.402177711615619,[D@7807ac2c,92.0%,92.0%,26.285714285714285%,46,46,46,175
31,4.403439770797136,[D@b91d8c4,92.0%,92.0%,26.285714285714285%,46,46,46,175
32,4.403853984359509,[D@4b6166aa,92.0%,92.0%,26.285714285714285%,46,46,46,175
33,4.403853984359509,[D@a77614d,92.0%,92.0%,26.285714285714285%,46,46,46,175
34,4.403853984359509,[D@4fd4cae3,92.0%,92.0%,26.285714285714285%,46,46,46,175
35,4.403853984359509,[D@4a067c25,92.0%,92.0%,26.285714285714285%,46,46,46,175
36,4.404381848404509,[D@a1217f9,92.0%,92.0%,26.285714285714285%,46,46,46,175
37,4.4064277685703654,[D@3bde62ff,92.0%,92.0%,26.285714285714285%,46,46,46,175
38,4.4130384795179625,[D@523424b5,92.0%,92.0%,26.285714285714285%,46,46,46,175
39,4.4130384795179625,[D@2baa8d82,92.0%,92.0%,26.285714285714285%,46,46,46,175
40,4.4154416037553945,[D@319dead1,92.0%,92.0%,24.598930481283425%,46,46,46,187
41,4.417684244442515,[D@791cbf87,92.0%,92.0%,24.598930481283425%,46,46,46,187
42,4.419684244442514,[D@a7e2d9d,92.0%,92.0%,24.598930481283425%,46,46,46,187
43,4.422865293220548,[D@754777cd,92.0%,92.0%,24.598930481283425%,46,46,46,187
44,4.424279506782921,[D@2b52c0d6,92.0%,92.0%,24.598930481283425%,46,46,46,187
45,4.430829691750113,[D@372ea2bc,92.0%,92.0%,24.598930481283425%,46,46,46,187
46,4.434845373259284,[D@4cc76301,92.0%,92.0%,24.598930481283425%,46,46,46,187
47,4.434845373259284,[D@2f08c4b,92.0%,92.0%,24.598930481283425%,46,46,46,187
48,4.435431159696911,[D@3f19b8b3,92.0%,92.0%,24.598930481283425%,46,46,46,187
49,4.435431159696911,[D@7de0c6ae,92.0%,92.0%,24.598930481283425%,46,46,46,187
50,4.449604830248247,[D@a486d78,92.0%,92.0%,24.598930481283425%,46,46,46,187
51,4.45221038152371,[D@cdc3aae,92.0%,92.0%,24.598930481283425%,46,46,46,187
52,4.45221038152371,[D@7ef2d7a6,92.0%,92.0%,24.598930481283425%,46,46,46,187
53,4.452544232059133,[D@5dcbb60,92.0%,92.0%,24.598930481283425%,46,46,46,187
54,4.453913715357098,[D@4c36250e,92.0%,92.0%,24.598930481283425%,46,46,46,187
55,4.455075993017266,[D@21526f6c,92.0%,92.0%,24.598930481283425%,46,46,46,187
56,4.455075993017266,[D@49f5c307,92.0%,92.0%,24.598930481283425%,46,46,46,187
57,4.455075993017266,[D@299266e2,92.0%,92.0%,24.598930481283425%,46,46,46,187
58,4.455075993017266,[D@5471388b,92.0%,92.0%,24.598930481283425%,46,46,46,187
59,4.4577514376969285,[D@66ea1466,92.0%,92.0%,24.598930481283425%,46,46,46,187
60,4.460552787330056,[D@1601e47,92.0%,92.0%,24.598930481283425%,46,46,46,187
61,4.460552787330056,[D@3bffddff,92.0%,92.0%,24.598930481283425%,46,46,46,187
62,4.462329911480774,[D@66971f6b,92.0%,92.0%,24.598930481283425%,46,46,46,187
63,4.463269301993976,[D@50687efb,92.0%,92.0%,24.598930481283425%,46,46,46,187
64,4.468550111533569,[D@517bd097,92.0%,92.0%,24.598930481283425%,46,46,46,187
65,4.468550111533569,[D@142eef62,92.0%,92.0%,24.598930481283425%,46,46,46,187
66,4.470378538658315,[D@4a9cc6cb,92.0%,92.0%,24.598930481283425%,46,46,46,187
67,4.470378538658315,[D@5990e6c5,92.0%,92.0%,24.598930481283425%,46,46,46,187
68,4.470378538658315,[D@56e07a08,92.0%,92.0%,24.598930481283425%,46,46,46,187
69,4.471304748340984,[D@35d6ca49,92.0%,92.0%,24.598930481283425%,46,46,46,187
70,4.471304748340984,[D@1950e8a6,92.0%,92.0%,24.598930481283425%,46,46,46,187
