Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
1,0,672,532,0.0,1,0,1
1,1,485,439,1.9592352935486774,0,0,2
1,2,155,600,0.14278886602610186,0,0,2
1,3,481,298,3.646763139727564,0,0,2
1,4,374,499,4.271131013144338,0,0,2
1,5,377,300,3.0357889624584633,0,0,2
1,6,643,651,1.7548112535632079,0,0,2
1,7,725,300,1.1237098921778312,0,0,2
1,8,403,581,3.372117940390029,0,0,2
1,9,717,362,0.6067523402384879,0,0,2
1,10,580,518,1.7784902607628206,0,0,2
1,11,561,341,2.87397083745307,0,0,2
1,12,447,451,3.1908220098619373,0,0,2
1,13,686,638,3.2186732472676436,0,0,2
1,14,779,592,0.281684622664568,0,0,2
1,15,540,479,3.3796219576901194,0,0,2
1,16,531,622,2.4133757520660253,0,0,2
1,17,331,666,1.765614432384413,0,0,2
1,18,600,634,3.592653205496243,0,0,2
1,19,582,187,0.11142914544547083,0,0,2
1,20,423,465,3.9922177814626814,0,0,3
1,21,462,487,4.354825604971802,0,0,3
1,22,300,592,3.644225313704375,0,0,3
1,23,737,467,0.23522036186352083,0,0,3
1,24,476,669,3.601339926930063,0,0,3
1,25,606,466,2.8819230420024864,0,0,3
1,26,256,588,0.05827712229833751,0,0,3
1,27,378,686,0.7918976961105137,0,0,3
1,28,400,677,2.2772945440242713,0,0,3
1,29,462,478,3.1615223689149765,0,0,3
1,30,583,430,1.2944298684278017,0,0,3
1,31,436,636,3.3635022150946856,0,0,3
1,32,588,265,2.6120092127480894,0,0,3

