Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,678,713,0.0,0,0,1
40,2,677,535,0.0,0,0,1
40,3,411,646,0.0,0,0,1
40,4,608,384,0.0,0,0,1
40,5,783,191,0.0,0,0,1
40,6,582,446,4.679843788128358,20,1,2
40,7,436,357,4.75,8,1,2
40,8,428,601,4.841886116991581,18,1,2
40,9,411,501,4.8,17,1,2
40,10,610,646,4.395847701320271,10,1,2
40,11,573,341,4.6958618734850885,6,1,2
40,12,544,562,4.75,23,1,2
40,13,582,518,4.793844718719117,26,1,2
40,14,443,587,4.8,23,1,2
40,15,557,549,4.888196601125011,21,1,2
40,16,381,515,4.888196601125011,16,1,2
40,17,566,700,4.858578643762691,10,1,2
40,18,365,529,4.6958618734850885,15,1,2
40,19,410,239,0.0,5,0,2
40,20,416,558,4.646446609406726,18,1,2
40,21,423,439,4.679843788128358,15,1,2
40,22,650,638,4.271989011071948,7,1,2
40,23,438,377,4.65,8,1,2
40,24,460,501,4.776393202250022,21,1,2
40,25,547,247,4.243362702478922,1,1,2
40,26,824,545,0.0,0,0,2
40,27,302,659,2.9987503903810495,2,1,2
40,28,589,573,4.9,20,1,2
40,29,387,534,4.708452405257734,15,1,2
40,30,573,527,4.8197224362268,24,1,2
40,31,262,686,0.0,1,0,3
40,32,651,600,4.929289321881345,13,1,3
40,33,603,551,4.5968871125850725,18,1,3
40,34,268,477,4.46148351928655,8,1,3
40,35,669,502,4.54723074309313,11,1,3
40,36,434,560,4.787867965644035,14,1,3
40,37,532,538,4.9,21,1,3
40,38,449,503,4.699999999999999,18,1,3
40,39,448,489,4.841886116991581,17,1,3
40,40,599,498,4.75,11,1,3
40,41,295,400,4.572799812734123,10,1,3
40,42,688,398,4.587689437438234,7,1,3
40,43,622,493,4.95,11,1,3
40,44,421,617,4.639444872453601,9,1,3
40,45,689,365,4.730741759643275,7,1,3
40,46,618,581,4.664589803375032,16,1,3
40,47,466,477,4.8197224362268,21,1,3
40,48,704,666,4.646446609406726,4,1,3
40,49,260,328,0.0,3,0,3
40,50,703,500,4.497506218943956,8,1,3

