Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,1137,1039,0.0,0,0,1
40,2,1094,1448,0.0,0,0,1
40,3,1182,1300,0.0,0,0,1
40,4,1306,957,0.0,0,0,1
40,5,984,810,0.0,1,0,1
40,6,950,615,0.0,0,0,1
40,7,548,1009,0.0,0,0,1
40,8,608,1010,0.0,0,0,1
40,9,1196,865,0.0,0,0,1
40,10,953,952,0.0,0,0,1
40,11,663,1047,0.0,0,0,1
40,12,753,876,0.0,0,0,1
40,13,1255,913,0.0,0,0,1
40,14,1382,976,0.0,0,0,1
40,15,785,928,0.0,0,0,1
40,16,835,521,0.0,0,0,1
40,17,921,707,0.0,1,0,1
40,18,1129,1121,0.0,0,0,1
40,19,1178,1242,0.0,0,0,1
40,20,1118,858,0.0,0,0,1
40,21,528,1219,0.0,0,0,2
40,22,894,601,0.0,0,0,2
40,23,764,1010,0.0,0,0,2
40,24,1063,874,0.0,0,0,2
40,25,987,905,0.0,0,0,2
40,26,750,1524,0.0,0,0,2
40,27,1120,1389,0.0,0,0,2
40,28,1021,968,0.0,0,0,2
40,29,1267,836,0.0,1,0,2
40,30,761,1255,0.0,0,0,2
40,31,1044,545,0.0,0,0,2
40,32,1360,994,0.0,0,0,2
40,33,861,989,0.0,0,0,2
40,34,1369,592,0.0,0,0,2
40,35,1017,1038,0.0,0,0,2
40,36,1271,868,0.0,1,0,2
40,37,673,1032,0.0,0,0,2
40,38,771,797,0.0,0,0,2
40,39,986,871,0.0,0,0,2
40,40,1001,1328,0.0,0,0,2
40,41,945,900,0.0,0,0,2
40,42,1292,1153,0.0,0,0,2
40,43,1346,1077,0.0,0,0,2
40,44,853,1015,0.0,0,0,2
40,45,1005,940,0.0,0,0,2
40,46,923,1116,0.0,0,0,2
40,47,950,985,0.0,0,0,2
40,48,731,1390,0.0,0,0,2
40,49,1290,938,0.0,0,0,2
40,50,501,873,0.0,0,0,2
40,51,1000,774,0.0,0,0,2
40,52,873,1235,0.0,0,0,2
40,53,1336,761,0.0,0,0,2
40,54,974,869,0.0,0,0,2
40,55,871,1165,0.0,0,0,2
40,56,1046,929,0.0,0,0,2
40,57,980,971,0.0,0,0,2
40,58,177,1199,0.0,0,0,2
40,59,914,1003,0.0,0,0,2
40,60,1162,964,0.0,0,0,2
40,61,1227,437,0.0,0,0,2
40,62,1091,878,0.0,0,0,2
40,63,956,904,0.0,0,0,2
40,64,732,872,0.0,0,0,2
40,65,591,1169,0.0,0,0,2
40,66,1085,818,0.0,0,0,2
40,67,691,684,0.0,0,0,2
40,68,1079,942,0.0,0,0,2
40,69,1135,862,0.0,1,0,2
40,70,1185,1065,0.0,0,0,2
40,71,1583,780,0.0,0,0,2
40,72,1241,919,0.0,1,0,2
40,73,1394,829,0.0,0,0,2
40,74,1511,956,0.0,0,0,2
40,75,994,1136,0.0,0,0,2
40,76,1578,1146,0.0,0,0,2
40,77,832,884,0.0,0,0,2
40,78,662,1082,0.0,0,0,2
40,79,765,1233,0.0,0,0,2
40,80,1224,748,0.0,1,0,2
40,81,751,934,0.0,0,0,2
40,82,758,1085,0.0,0,0,2
40,83,758,969,0.0,0,0,2
40,84,951,769,0.0,0,0,2
40,85,933,688,0.0,0,0,2
40,86,954,757,0.0,0,0,2
40,87,1039,1092,0.0,0,0,2
40,88,482,778,0.0,0,0,2
40,89,991,841,0.0,0,0,2
40,90,1169,940,0.0,0,0,2
40,91,825,1049,0.0,0,0,2
40,92,1338,795,0.0,0,0,2
40,93,1641,1027,0.0,0,0,2
40,94,1088,888,0.0,0,0,2
40,95,1296,878,0.0,1,0,2
40,96,992,1125,0.0,0,0,2
40,97,852,975,0.0,0,0,2
40,98,1432,896,0.0,0,0,2
40,99,1146,914,0.0,0,0,2
40,100,1360,638,0.0,0,0,2
40,101,964,1150,0.0,0,0,2
40,102,1139,1376,0.0,0,0,2
40,103,1163,1007,0.0,0,0,2
