Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,622,492,3.9319995318353085,13,1,2
1,2,302,363,3.174315196974023,7,1,2
1,3,558,354,4.173486237259173,12,1,2
1,4,392,326,2.2380939552548136,11,1,2
1,5,332,472,3.793248161385283,12,1,2
1,6,355,277,1.3032108526452313,6,1,2
1,7,321,600,4.326854399108187,12,1,2
1,8,503,206,1.8797035397257524,6,1,2
1,9,630,648,2.6073027771989206,7,1,2
1,10,499,527,4.257958896017209,16,1,2
1,11,661,750,0.0,3,0,2
1,12,446,501,4.288926867333606,15,1,2
1,13,170,509,0.0,3,0,2
1,14,627,399,2.8867974540995838,14,1,2
1,15,544,793,0.0,2,0,2
1,16,489,492,4.304928061277108,17,1,2
1,17,95,365,0.0,0,0,2
1,18,446,376,3.3805865259298358,16,1,2
1,19,681,483,1.8989920993328635,8,1,2
1,20,551,737,0.0,4,0,2
1,21,427,604,2.689020770322676,14,1,2
1,22,348,530,4.151103657682517,13,1,2
1,23,512,425,4.496884705062547,17,1,2
1,24,562,419,3.6712317734081683,16,1,2
1,25,589,377,0.0,13,1,2
1,26,571,763,0.0,2,0,2
1,27,488,374,1.07412430150928,17,1,2
1,28,413,340,0.0,13,1,2
1,29,76,435,0.0,0,0,2
1,30,424,674,3.038814134254481,10,1,2
1,31,454,369,0.0,17,1,2
1,32,520,405,0.0,17,1,2
1,33,466,283,0.0,9,1,2
1,34,602,410,0.0,15,1,2
1,35,288,652,3.7445120470510282,7,1,2
1,36,247,624,0.0,7,1,2
1,37,351,425,0.0,13,1,2
1,38,661,556,0.0,7,1,2
1,39,428,539,0.0,16,1,2
1,40,351,546,0.0,13,1,2
1,41,362,306,0.0,9,1,2
1,42,591,479,0.0,13,1,2
1,43,339,613,0.4559792033926605,13,1,2
1,44,396,438,0.0,15,1,2
1,45,502,246,0.0,7,1,2
1,46,665,345,0.6836792287875547,9,1,2
1,47,570,502,0.0,15,1,2
1,48,495,492,0.0,17,1,2
1,49,342,241,0.0,2,0,2
1,50,313,614,0.0,10,1,2
1,51,676,609,0.0,5,0,2
1,52,381,596,0.0,15,1,2
1,53,429,235,0.0,6,1,2
1,54,482,635,0.0,14,1,2
1,55,304,386,0.0,7,1,2
1,56,561,426,0.0,16,1,2
1,57,353,357,0.0,12,1,2
1,58,383,406,0.0,15,1,2
1,59,497,388,0.0,17,1,2
1,60,604,711,2.5127826793784185,7,1,2
1,61,536,326,3.1417414065851865,8,1,3
1,62,384,725,0.0,3,0,3
1,63,673,560,4.429912287450431,7,1,3
1,64,565,593,2.829026715963552,9,1,3
1,65,630,444,4.010997977757375,9,1,3
1,66,511,406,4.06961029670358,12,1,3
1,67,534,569,2.2686999432504673,12,1,3
1,68,360,549,3.568872821863829,10,1,3
1,69,428,580,4.107671585121262,10,1,3
1,70,563,443,2.3815558054447674,12,1,3
1,71,694,615,0.0,5,0,3
1,72,593,718,0.0,4,0,3
1,73,363,539,2.3211476337804653,10,1,3
1,74,630,707,0.0,4,0,3
1,75,406,340,2.875,7,1,3
1,76,576,402,2.969452044397867,10,1,3
1,77,673,488,3.0764615938328657,8,1,3
1,78,708,557,3.05835121610524,6,1,3
1,79,663,414,0.0,7,1,3
1,80,438,595,0.8169239786970167,10,1,3
1,81,444,426,0.0,8,1,3
1,82,654,598,0.0,6,1,3
1,83,607,218,0.0,1,0,3
1,84,516,758,0.0,1,0,3
1,85,558,594,0.0,9,1,3
1,86,405,374,0.0,8,1,3
1,87,527,823,0.0,1,0,3
1,88,512,612,0.0,8,1,3
1,89,430,301,0.0,6,1,3
1,90,275,510,4.168961493070267,8,1,3
1,91,452,403,0.0,8,1,3
1,92,660,496,0.0,8,1,3
1,93,670,471,0.0,8,1,3
1,94,306,515,1.2051021094105843,8,1,3
1,95,582,446,0.0,12,1,3
1,96,405,490,0.0,10,1,3
1,97,307,650,0.0,5,0,3
1,98,462,686,0.0,4,0,3
1,99,131,608,0.0,2,0,3
1,100,554,459,0.0,13,1,3

