Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,1.26264025965661,81,81.0%,42,42.0%,43,NaN,0,0.0,3.1235223773427605,25,100.0,3.206218056839672,17,100.0
2,1.2952164032462234,77,77.0%,42,42.0%,43,NaN,0,0.0,3.4983436096355587,25,100.0,2.847587105835559,17,100.0
3,1.2637197519459678,79,79.0%,42,42.0%,43,NaN,0,0.0,2.9574827284475824,25,100.0,3.462024356990927,17,100.0
4,1.2690873344218834,82,82.0%,42,42.0%,43,NaN,0,0.0,2.9934007903154574,25,100.0,3.4416946546635856,17,100.0
5,1.1224479611061293,77,77.0%,42,42.0%,43,NaN,0,0.0,2.3326003946954867,25,100.0,3.51639916487008,17,100.0
6,1.3269707062691607,78,78.0%,42,42.0%,44,NaN,0,0.0,3.3035178762923874,25,100.0,3.1419200938763985,17,100.0
7,1.3352600071340115,77,77.0%,42,42.0%,44,NaN,0,0.0,3.0939811530429875,24,100.0,3.4864972376687926,18,100.0
8,1.2693301319219144,77,77.0%,42,42.0%,44,NaN,0,0.0,3.0366893192074316,24,100.0,3.179557031247827,18,100.0
9,1.2226757189835344,85,85.0%,43,43.0%,44,NaN,0,0.0,3.0364959457577037,25,100.0,2.9053923058922684,18,100.0
10,1.294618981244682,84,84.0%,43,43.0%,44,NaN,0,0.0,2.978464696589885,25,100.0,3.4105144356653487,18,100.0
