Iteration,Cheesecake,Profiterole,Mucake
1,1,25,20
2,1,24,23
3,0,28,20
4,0,27,21
5,0,29,19
6,0,29,19
7,0,25,23
8,0,23,25
9,0,21,27
10,0,21,27
11,0,22,26
12,0,23,25
13,0,22,26
14,0,21,27
15,0,22,26
16,0,22,26
17,0,23,25
18,0,22,26
19,0,24,24
20,0,25,23
21,0,24,24
22,0,24,24
23,0,23,25
24,0,25,23
25,0,24,24
26,0,25,23
27,0,25,23
28,0,25,23
29,0,25,23
30,0,25,23
31,0,25,23
32,0,26,22
33,0,27,21
34,0,26,22
35,0,26,22
36,1,25,22
37,1,25,22
38,1,25,22
39,1,25,22
40,1,25,22
41,1,25,22
42,1,24,23
43,1,24,23
44,1,24,23
45,1,24,23
46,1,25,22
47,1,26,21
48,1,26,21
49,1,26,21
50,1,24,23
51,1,24,23
52,1,24,23
53,1,25,22
54,1,25,22
55,1,26,21
56,1,25,22
57,1,25,22
58,1,25,22
59,1,25,22
60,1,24,23
61,1,24,23
62,1,25,22
63,1,24,23
64,1,24,23
65,1,24,23
66,1,24,23
67,1,24,23
68,1,24,23
69,1,24,23
70,1,24,23
71,1,24,23
72,1,24,23
73,1,24,23
74,1,25,22
75,1,25,22
76,1,25,22
77,1,24,23
78,1,24,23
79,1,24,23
80,1,24,23
81,1,24,23
82,1,23,24
83,1,23,24
84,1,23,24
85,1,23,24
86,1,23,24
87,1,23,24
88,1,23,24
89,1,23,24
90,1,23,24
91,1,23,24
92,1,25,22
93,1,25,22
94,1,25,22
95,1,25,22
96,1,25,22
97,1,24,23
98,1,22,25
99,1,22,25
100,1,22,25
