Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,0.30829106882836965,28,28.000000000000004%,17,17.0%,18,NaN,0,0.0,1.9746499936285846,10,100.0,2.1762094900299513,7,100.0
2,0.28946371077328825,35,35.0%,12,12.0%,17,NaN,0,0.0,3.0872522046677737,9,100.0,0.7080589066644389,3,0.0
3,0.3313129110992247,32,32.0%,13,13.0%,16,NaN,0,0.0,2.635739628520599,7,0.0,2.4090748163515365,6,100.0
4,0.23613355769478145,24,24.0%,10,10.0%,16,NaN,0,0.0,2.289943970808417,8,100.0,1.0587608006021623,2,0.0
5,0.18902251660544012,6,6.0%,6,6.0%,15,NaN,0,0.0,1.4094191106930034,4,0.0,1.9067246937499955,2,0.0
6,0.23188069267520947,18,18.0%,10,10.0%,13,NaN,0,0.0,2.2801120636540104,8,100.0,2.4090949406476256,2,0.0
7,0.28295953697642984,42,42.0%,10,10.0%,13,NaN,0,0.0,3.2401213597954484,8,100.0,1.871701393024949,2,0.0
8,0.13094253267111924,10,10.0%,7,7.000000000000001%,12,NaN,0,0.0,1.4021026172172069,6,0.0,1.6397674732957372,1,0.0
9,0.21183058867831217,15,15.0%,8,8.0%,10,NaN,0,0.0,3.3802302825875823,7,100.0,0.9016771723057246,1,100.0
10,0.13413215998479802,5,5.0%,4,4.0%,9,NaN,0,0.0,2.235535999746634,4,0.0,NaN,0,0.0
