Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
100,0,571,364,4.888196601125011,0,0,2
100,1,647,525,4.85,0,0,3
100,2,572,476,4.793844718719117,0,0,2
100,3,512,608,4.9,0,0,2
100,4,514,408,4.929289321881345,0,0,2
100,5,406,448,4.95,0,0,2
100,6,304,603,4.635994505535973,0,0,3
100,7,657,487,4.858578643762691,0,0,3
100,8,415,645,4.787867965644035,0,0,2
100,9,409,376,0.0,1,0,2
100,10,396,539,4.95,0,0,3
100,11,308,492,4.776393202250022,0,0,2
100,12,554,617,4.793844718719117,0,0,2
100,13,495,423,4.888196601125011,0,0,2
100,14,436,611,4.95,0,0,2
100,15,413,490,4.95,0,0,2
100,16,362,354,4.888196601125011,0,0,2
100,17,684,612,4.708452405257734,0,0,2
100,18,274,395,4.679843788128358,0,0,3
100,19,361,472,4.858578643762691,0,0,2
100,20,704,445,4.787867965644035,0,0,3
100,21,430,365,4.929289321881345,0,0,2
100,22,464,634,4.8197224362268,0,0,2
100,23,573,408,4.8197224362268,0,0,2
100,24,421,715,4.9,0,0,2
100,25,592,484,4.858578643762691,0,0,2
100,26,482,659,4.776393202250022,0,0,2
100,27,534,316,4.8197224362268,0,0,3
100,28,600,516,4.929289321881345,0,0,3
100,29,506,589,4.9,0,0,2
100,30,514,382,4.841886116991581,0,0,3
100,31,566,235,4.85,0,0,2
100,32,543,739,4.929289321881345,0,0,3
100,33,497,376,4.793844718719117,0,0,3
100,34,639,649,4.776393202250022,0,0,2
100,35,437,300,4.95,0,0,3
100,36,313,525,4.679843788128358,0,0,3
100,37,452,316,4.730741759643275,0,0,3
100,38,455,728,4.587689437438234,0,0,3
100,39,679,670,4.793844718719117,0,0,3
100,40,259,540,4.635994505535973,0,0,3
100,41,342,590,4.776393202250022,0,0,3
100,42,307,544,4.858578643762691,0,0,3
100,43,783,514,0.0,1,0,1
100,44,432,442,0.0,1,0,2
100,45,334,329,0.0,1,0,2
100,46,411,379,5.0,0,0,2
100,47,731,468,0.0,1,0,2
100,48,426,444,0.0,1,0,2
100,49,447,672,0.0,1,0,2
100,50,390,393,0.0,1,0,2
100,51,398,313,0.0,1,0,2
100,52,484,407,0.0,1,0,2
100,53,438,401,0.0,1,0,2
100,54,625,530,0.0,1,0,2
100,55,331,593,0.0,1,0,2
100,56,452,465,0.0,1,0,2
100,57,231,600,0.0,1,0,2
100,58,392,514,0.0,1,0,2
100,59,401,534,0.0,1,0,2
100,60,557,273,0.0,1,0,2
100,61,444,552,0.0,1,0,2
100,62,740,786,0.0,1,0,2
100,63,815,431,0.0,1,0,2
100,64,667,574,0.0,1,0,2
100,65,353,408,0.0,1,0,2
100,66,481,482,0.0,1,0,2
