Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,1.9549386757695197,[D@4e628b52,54.0%,54.0%,20.930232558139537%,27,27,27,129
2,2.7691497075697282,[D@51ec2df1,70.0%,70.0%,24.647887323943664%,35,35,35,142
3,2.9708323503265284,[D@f8f56b9,72.0%,72.0%,26.277372262773724%,36,36,36,137
4,3.196856263555003,[D@15fa55a6,76.0%,76.0%,27.33812949640288%,38,38,38,139
5,3.277270438506061,[D@4f186450,76.0%,76.0%,26.95035460992908%,38,38,38,141
6,3.372177299704231,[D@7fab4be7,78.0%,78.0%,27.659574468085108%,39,39,39,141
7,3.4257833797447206,[D@a64e035,78.0%,78.0%,27.464788732394368%,39,39,39,142
8,3.468580915204933,[D@4d74c3ba,78.0%,78.0%,27.464788732394368%,39,39,39,142
9,3.5389584809748653,[D@41c204a0,78.0%,78.0%,27.464788732394368%,39,39,39,142
10,3.54754830768839,[D@64138b0c,78.0%,78.0%,27.464788732394368%,39,39,39,142
11,3.557480330932522,[D@49dbaaf3,78.0%,78.0%,27.464788732394368%,39,39,39,142
12,3.5836325513587535,[D@22d9c961,78.0%,78.0%,27.464788732394368%,39,39,39,142
13,3.5988422265567745,[D@736f3e9e,78.0%,78.0%,27.464788732394368%,39,39,39,142
14,3.6897868414186363,[D@bdc8014,80.0%,80.0%,28.169014084507044%,40,40,40,142
15,3.699700511972137,[D@1f443fae,80.0%,80.0%,26.143790849673206%,40,40,40,153
16,3.706078638912557,[D@73ba6fe6,80.0%,80.0%,26.143790849673206%,40,40,40,153
17,3.778643985853269,[D@79ab34c1,82.0%,82.0%,26.797385620915033%,41,41,41,153
18,3.787724597263974,[D@1698d7c0,82.0%,82.0%,26.623376623376622%,41,41,41,154
19,3.8432630859350883,[D@281f23f2,84.0%,84.0%,27.27272727272727%,42,42,42,154
20,3.8449064029121813,[D@87abc48,84.0%,84.0%,27.09677419354839%,42,42,42,155
21,3.8557232073992536,[D@28d79cba,84.0%,84.0%,27.09677419354839%,42,42,42,155
22,3.8559682518800735,[D@782168b7,84.0%,84.0%,27.09677419354839%,42,42,42,155
23,3.8580510144103717,[D@29f0c4f2,84.0%,84.0%,27.09677419354839%,42,42,42,155
24,3.8834496370653047,[D@7435a578,84.0%,84.0%,27.09677419354839%,42,42,42,155
25,3.885867196746675,[D@6093d508,84.0%,84.0%,27.09677419354839%,42,42,42,155
26,3.9666287534447515,[D@13047d7d,86.0%,86.0%,27.741935483870968%,43,43,43,155
27,3.969621681757847,[D@3c7cfcbb,86.0%,86.0%,27.564102564102566%,43,43,43,156
28,3.9769374281955328,[D@65bb9029,86.0%,86.0%,27.564102564102566%,43,43,43,156
29,3.9769374281955328,[D@1bfe3203,86.0%,86.0%,27.564102564102566%,43,43,43,156
30,3.984523387053571,[D@2b214b94,86.0%,86.0%,25.903614457831324%,43,43,43,166
31,3.9863082082645893,[D@70e3f36f,86.0%,86.0%,25.903614457831324%,43,43,43,166
32,3.9863082082645893,[D@49601f82,86.0%,86.0%,25.903614457831324%,43,43,43,166
33,3.996006794304181,[D@23e44287,86.0%,86.0%,25.903614457831324%,43,43,43,166
34,4.010407071816181,[D@2b8d084,86.0%,86.0%,25.903614457831324%,43,43,43,166
35,4.010407071816181,[D@6daf2337,86.0%,86.0%,25.903614457831324%,43,43,43,166
36,4.014001955733527,[D@24fabd0f,86.0%,86.0%,25.903614457831324%,43,43,43,166
37,4.030078594080864,[D@250b236d,86.0%,86.0%,25.903614457831324%,43,43,43,166
