Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.494964730095638,[D@5ec0a365,92.0%,92.0%,30.4635761589404%,46,46,46,151
2,3.8377090809280214,[D@4fe3c938,92.0%,92.0%,25.555555555555554%,46,46,46,180
3,3.945657642104706,[D@5383967b,92.0%,92.0%,27.54491017964072%,46,46,46,167
4,4.065744769044697,[D@2ac273d3,94.0%,94.0%,28.143712574850298%,47,47,47,167
5,4.219470484373844,[D@71423665,94.0%,94.0%,28.143712574850298%,47,47,47,167
6,4.2480446487293175,[D@20398b7c,94.0%,94.0%,27.976190476190478%,47,47,47,168
7,4.303462800299147,[D@6fc6f14e,94.0%,94.0%,27.976190476190478%,47,47,47,168
8,4.326070760327138,[D@56235b8e,94.0%,94.0%,27.976190476190478%,47,47,47,168
9,4.358899386344533,[D@3632be31,94.0%,94.0%,27.976190476190478%,47,47,47,168
10,4.370613443430092,[D@5abca1e0,94.0%,94.0%,27.976190476190478%,47,47,47,168
11,4.393340072533666,[D@2286778,94.0%,94.0%,26.40449438202247%,47,47,47,178
12,4.4011035088885695,[D@4e9ba398,94.0%,94.0%,26.40449438202247%,47,47,47,178
13,4.403615631882492,[D@6d7b4f4c,94.0%,94.0%,26.40449438202247%,47,47,47,178
14,4.417837208600813,[D@527740a2,94.0%,94.0%,26.40449438202247%,47,47,47,178
15,4.442950400664659,[D@13a5fe33,94.0%,94.0%,26.40449438202247%,47,47,47,178
16,4.45380097432837,[D@3108bc,94.0%,94.0%,26.40449438202247%,47,47,47,178
17,4.461370432952163,[D@370736d9,94.0%,94.0%,26.40449438202247%,47,47,47,178
18,4.475370899124759,[D@5f9d02cb,94.0%,94.0%,26.40449438202247%,47,47,47,178
19,4.476810113502851,[D@63753b6d,94.0%,94.0%,26.40449438202247%,47,47,47,178
20,4.478115193197918,[D@6b09bb57,94.0%,94.0%,26.40449438202247%,47,47,47,178
21,4.480250804064144,[D@6536e911,94.0%,94.0%,26.40449438202247%,47,47,47,178
22,4.485167718531727,[D@520a3426,94.0%,94.0%,26.40449438202247%,47,47,47,178
23,4.488339291406982,[D@18eed359,94.0%,94.0%,26.40449438202247%,47,47,47,178
