Iteration,Cheesecake,Profiterole,Mucake
1,1,23,21
2,2,24,20
3,4,26,16
4,5,23,18
5,4,22,21
6,4,22,21
7,5,20,22
8,4,21,22
9,3,18,26
10,2,19,26
11,2,20,25
12,2,19,26
13,2,20,25
14,2,20,25
15,2,17,28
16,2,18,27
17,2,20,25
18,2,18,27
19,2,18,27
20,2,19,26
21,2,20,25
22,2,20,25
23,2,21,24
24,3,21,23
25,3,21,23
26,3,20,24
27,3,20,24
28,2,20,25
29,2,20,25
30,2,20,25
31,2,21,24
32,2,20,25
33,2,21,25
34,2,21,25
35,1,24,23
36,1,25,22
37,1,25,22
38,1,26,21
39,1,26,21
40,1,26,21
41,1,25,23
42,1,25,23
43,1,25,23
44,1,25,23
45,1,26,22
46,1,26,22
47,1,26,22
48,1,26,22
49,1,27,21
50,1,27,21
51,1,28,20
52,1,27,21
53,1,28,20
54,1,28,20
55,1,28,20
56,1,28,20
57,1,28,20
58,1,28,20
59,1,28,20
60,1,29,19
61,1,29,19
62,1,29,19
63,1,29,19
64,1,29,19
65,1,29,19
66,1,28,20
67,1,28,20
68,1,28,20
69,1,28,20
70,1,29,19
71,1,29,19
72,1,29,19
73,1,28,20
74,1,28,20
75,1,28,20
76,1,28,20
77,1,29,19
78,1,29,19
79,1,29,19
80,1,29,19
81,1,29,19
82,1,29,19
83,1,29,19
84,1,29,19
85,1,28,20
86,1,28,20
87,1,28,20
88,1,28,20
89,1,27,21
90,1,27,21
91,1,27,21
92,1,27,21
93,1,26,22
94,1,27,22
95,1,27,22
96,1,27,22
97,1,27,22
98,1,26,23
99,1,25,24
100,1,25,24
