Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@242a209e,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@64469d8,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@2b8bd798,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@4c18621b,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@39c385d6,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@1cec219f,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@692e028d,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@6629ad09,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@43e1692f,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@3e7c4815,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@27df0f3d,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@c35af2a,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@44550792,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@1835d3ed,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@474c9131,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@66213a0d,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@aa4d8cc,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@3cb8c8ce,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@1fde0371,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@70c0a3d5,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@5c8e67b9,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@260a3a5e,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@49206065,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@3c0bbc9f,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@1317b708,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@6438a7fe,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@2e51d054,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@4f5f6e45,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@615e3f51,0.0%,0.0%,0.0%,0,0,0,3
