Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@351d00c0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@2a3b5b47,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@55b699ef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@35d019a3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@689604d9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@18078bef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@799f10e1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@4c371370,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@145f66e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@3023df74,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@313ac989,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@4562e04d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@2a65fe7c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@4135c3b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@6302bbb1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@31304f14,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@34a3d150,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@2a4fb17b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@5c6648b0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@6f1de4c7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@459e9125,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@128d2484,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@7cc0cdad,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@7c7b252e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@4d5d943d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@368f2016,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@4c583ecf,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@692f203f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@48f2bd5b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@7b2bbc3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@a1153bc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@1aafa419,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@47eaca72,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@55141def,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
