Iteration,Cheesecake,Profiterole,Mucake
1,1,20,19
2,1,20,20
3,0,21,22
4,0,23,21
5,0,24,22
6,0,25,22
7,0,24,24
8,0,23,25
9,0,22,26
10,0,24,24
11,0,26,22
12,0,26,22
13,0,25,23
14,0,25,23
15,0,24,24
16,0,24,24
17,0,25,23
18,0,24,24
19,0,28,20
20,0,28,20
21,0,28,20
22,0,29,19
23,0,27,21
24,0,27,21
25,0,27,21
26,0,28,20
27,0,28,20
28,0,26,22
29,0,26,22
30,0,26,22
31,0,25,23
32,0,24,24
33,0,24,24
34,0,23,25
35,0,23,25
36,0,23,25
37,1,23,24
38,1,25,22
39,1,26,21
40,1,27,20
41,1,28,19
42,1,28,19
43,1,28,19
44,1,26,21
45,1,26,21
46,1,27,20
47,1,27,20
48,1,25,22
49,1,25,22
50,1,25,22
51,1,25,22
52,1,25,22
53,1,25,22
54,1,25,22
55,1,25,22
56,1,25,22
57,1,25,22
58,1,26,21
59,1,26,21
60,1,26,21
61,1,26,21
62,1,26,21
63,1,26,22
64,1,26,22
65,1,26,22
66,1,26,22
67,1,26,22
68,1,26,22
69,1,26,22
70,1,26,22
71,1,27,21
72,1,27,21
73,1,27,21
74,1,27,21
75,1,25,23
76,1,24,24
77,1,24,24
78,1,24,24
79,1,24,24
80,1,24,24
81,1,24,24
82,1,26,22
83,1,26,22
84,1,26,22
85,1,26,22
86,1,25,23
87,1,26,22
88,1,26,22
89,1,26,22
90,1,26,22
91,1,26,22
92,1,26,22
93,1,26,22
94,1,26,22
95,1,26,22
96,1,26,22
97,1,26,22
98,1,26,22
99,1,26,22
100,1,27,21
