Iteration,Cheesecake,Profiterole,Mucake
1,0,22,23
2,0,21,24
3,0,20,26
4,0,23,23
5,0,22,24
6,0,26,20
7,0,27,19
8,0,27,19
9,0,27,19
10,0,27,21
11,0,28,20
12,0,27,21
13,0,26,22
14,0,28,20
15,0,27,21
16,0,27,21
17,0,27,21
18,0,25,23
19,0,25,23
20,0,25,23
21,0,25,24
22,0,25,24
23,0,24,25
24,0,26,23
25,0,24,25
26,0,23,26
27,0,24,25
28,0,24,25
29,0,23,26
30,0,23,26
31,0,23,26
32,0,23,26
33,0,24,25
34,0,25,24
35,0,26,23
36,0,28,21
37,0,28,21
38,0,27,22
39,0,28,21
40,0,28,21
41,0,28,21
42,0,28,21
43,0,28,21
44,0,28,21
45,0,29,20
46,0,28,21
47,0,29,20
48,0,28,21
49,0,28,21
50,0,28,21
51,0,28,21
52,0,28,21
53,0,28,21
54,0,28,21
55,0,28,21
56,1,25,23
57,1,26,22
58,1,26,22
59,1,26,22
60,1,26,22
61,1,26,22
62,1,27,21
63,1,27,21
64,1,27,21
65,1,26,22
66,1,26,22
67,1,26,22
68,1,26,22
69,1,26,22
70,1,25,23
71,1,25,23
72,1,25,23
73,1,25,23
74,1,25,23
75,1,25,23
76,1,26,22
77,1,26,22
78,1,26,22
79,1,26,22
80,1,26,22
81,1,26,22
82,1,26,22
83,1,26,22
84,1,25,23
85,1,25,23
86,1,25,23
87,1,26,22
88,1,26,22
89,1,25,23
90,0,26,23
91,0,26,23
92,0,26,23
93,0,26,23
94,0,25,24
95,0,25,24
96,0,24,25
97,0,24,25
98,0,24,25
99,0,24,25
100,0,24,25
