Iteration,Cheesecake,Profiterole,Mucake
1,0,16,25
2,0,18,29
3,0,19,29
4,0,20,28
5,0,20,28
6,0,19,29
7,0,21,27
8,0,22,26
9,0,20,28
10,1,20,27
11,1,22,25
12,0,22,26
13,0,23,25
14,0,23,25
15,0,23,25
16,0,22,26
17,0,22,26
18,0,20,28
19,0,20,28
20,0,19,29
21,0,18,30
22,0,20,28
23,0,19,29
24,0,20,28
25,0,21,28
26,0,20,29
27,0,21,28
28,0,19,30
29,0,19,30
30,0,18,31
31,0,17,32
32,0,18,31
33,0,17,32
34,0,18,31
35,0,18,31
36,0,18,31
37,0,19,30
38,0,19,30
39,0,20,29
40,0,20,29
41,0,20,29
42,0,20,29
43,0,20,29
44,0,19,30
45,0,19,30
46,0,19,30
47,0,20,29
48,0,20,29
49,0,19,30
50,0,20,29
51,0,20,29
52,0,20,29
53,0,20,29
54,0,21,28
55,0,21,28
56,0,21,28
57,0,21,28
58,0,21,28
59,0,21,28
60,0,21,28
61,0,21,28
62,0,20,29
63,0,20,29
64,0,21,28
65,0,20,29
66,0,20,29
67,0,20,29
68,0,20,29
69,0,20,29
70,0,19,30
71,0,20,29
72,0,20,29
73,0,20,29
74,0,20,29
75,0,20,29
76,0,20,29
77,0,20,29
78,0,20,29
79,0,20,29
80,0,20,29
81,0,20,29
82,0,20,29
83,0,20,29
84,0,20,29
85,0,20,29
86,0,21,28
87,0,21,28
88,0,21,28
89,0,21,28
90,0,21,28
91,0,21,28
92,0,20,29
93,0,21,28
94,0,22,27
95,0,22,27
96,0,22,27
97,0,22,27
98,0,22,27
99,0,22,27
100,0,22,27
