Iteration,Cheesecake,Profiterole,Mucake
1,0,15,30
2,1,17,30
3,1,21,27
4,0,22,27
5,0,24,25
6,0,22,27
7,0,21,28
8,0,22,27
9,0,22,27
10,0,23,26
11,0,22,27
12,0,23,26
13,0,23,26
14,0,23,27
15,0,24,26
16,0,24,26
17,0,26,24
18,0,26,24
19,0,26,24
20,0,25,25
21,0,25,25
22,0,26,24
23,0,25,25
24,1,24,25
25,1,25,24
26,2,25,23
27,2,25,23
28,2,25,23
29,1,25,24
30,1,25,24
31,1,25,24
32,1,26,23
33,1,24,25
34,1,23,26
35,1,22,27
36,1,22,27
37,1,22,27
38,1,21,28
39,1,21,28
40,1,21,28
41,1,21,28
42,1,21,28
43,1,21,28
44,1,21,28
45,1,21,28
46,1,21,28
47,1,20,29
48,1,20,29
49,1,20,29
50,1,21,28
51,1,20,29
52,1,20,29
53,1,22,27
54,1,23,26
55,1,22,27
56,1,22,27
57,1,22,27
58,1,22,27
59,1,22,27
60,1,23,26
61,1,23,26
62,1,23,26
63,1,23,26
64,1,23,26
65,1,23,26
66,1,23,26
67,1,22,27
68,1,21,28
69,1,21,28
70,1,22,27
71,1,22,27
72,1,22,27
73,1,21,28
74,1,20,29
75,1,20,29
76,1,21,28
77,1,21,28
78,1,21,28
79,1,21,28
80,1,21,28
81,1,21,28
82,1,20,29
83,1,20,29
84,1,19,30
85,1,19,30
86,1,19,30
87,1,19,30
88,1,19,30
89,1,19,30
90,1,19,30
91,1,19,30
92,1,19,30
93,1,19,30
94,1,19,30
95,1,19,30
96,1,19,30
97,1,19,30
98,1,20,29
99,1,20,29
100,1,20,29
