Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@acb0951,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@5bf22f18,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@267f474e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@7a7471ce,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@28276e50,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@62e70ea3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@3efe7086,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@675d8c96,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@741b3bc3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@2ed3b1f5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@63648ee9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@68d6972f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@45be7cd5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@7651218e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@3185fa6b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@6d366c9b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@5b58ed3c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@24faea88,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@3a320ade,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@64beebb7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@7813cb11,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@bcec031,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@21005f6c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@32f0fba8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@545de5a4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@29ef6856,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@ab7a938,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@3faf2e7d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@4648ce9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@569bf9eb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@61526469,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@274872f8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@76ba13c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@eb6449b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@7c351808,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@180e6ac4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@42b64ab8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@7e985ce9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@2a39fe6a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@410ae9a3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@319988b0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@d5ae57e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@68759011,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@7e242b4d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@305f031,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@592e843a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@1d1f7216,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@423e4cbb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@6e16b8b5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@43b4fe19,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@25ddbbbb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@1536602f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@4ebea12c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@2a1edad4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@6256ac4f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
56,0.0,[D@44c79f32,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
57,0.0,[D@7fcbe147,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
58,0.0,[D@235f4c10,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
59,0.0,[D@743cb8e0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
60,0.0,[D@c7a975a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
61,0.0,[D@2c1b9e4b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
62,0.0,[D@757d6814,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
63,0.0,[D@649725e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
64,0.0,[D@3c0fae6c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
65,0.0,[D@4c168660,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
66,0.0,[D@52b56a3e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
67,0.0,[D@fd0e5b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
68,0.0,[D@4eed46ee,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
69,0.0,[D@36b0fcd5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
70,0.0,[D@4fad94a7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
71,0.0,[D@475835b1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
72,0.0,[D@6326d182,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
73,0.0,[D@5241cf67,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
74,0.0,[D@716a7124,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
75,0.0,[D@77192705,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
76,0.0,[D@226642a5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
77,0.0,[D@7e809b79,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
78,0.0,[D@5cc126dc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
79,0.0,[D@625e134e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
80,0.0,[D@72bd06ca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
81,0.0,[D@89c10b7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
82,0.0,[D@5dbe30be,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
83,0.0,[D@4fe89c24,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
84,0.0,[D@55795845,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
85,0.0,[D@3d08f3f5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
86,0.0,[D@119f1f2a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
87,0.0,[D@1a1da881,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
88,0.0,[D@5b970f7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
89,0.0,[D@7fd4acee,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
90,0.0,[D@165b8a71,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
91,0.0,[D@6175619b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
92,0.0,[D@2f058b8a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
93,0.0,[D@756cf158,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
94,0.0,[D@3f2ef586,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
95,0.0,[D@751d3241,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
96,0.0,[D@76c7beb3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
97,0.0,[D@64337702,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
