Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.3030374232001707,[D@7975d1d8,86.0%,86.0%,30.069930069930066%,43,43,43,143
2,3.85015112490201,[D@2438dcd,92.0%,92.0%,26.900584795321635%,46,46,46,171
3,4.008537489342388,[D@24105dc5,92.0%,92.0%,28.57142857142857%,46,46,46,161
4,4.102174774381921,[D@5167f57d,92.0%,92.0%,28.57142857142857%,46,46,46,161
5,4.154159139281796,[D@64b0598,92.0%,92.0%,28.57142857142857%,46,46,46,161
6,4.211454831946286,[D@18f8cd79,92.0%,92.0%,28.57142857142857%,46,46,46,161
7,4.24918771985781,[D@3e2055d6,92.0%,92.0%,28.57142857142857%,46,46,46,161
8,4.268792438986966,[D@50029372,92.0%,92.0%,28.57142857142857%,46,46,46,161
9,4.293549189223918,[D@e3b3b2f,92.0%,92.0%,26.900584795321635%,46,46,46,171
10,4.302333506323195,[D@50f6ac94,92.0%,92.0%,26.900584795321635%,46,46,46,171
11,4.324569916828484,[D@6cc4cdb9,92.0%,92.0%,26.900584795321635%,46,46,46,171
12,4.339097527843122,[D@28194a50,92.0%,92.0%,26.900584795321635%,46,46,46,171
13,4.345290810395069,[D@7f2cfe3f,92.0%,92.0%,26.900584795321635%,46,46,46,171
14,4.355770245578111,[D@1a5b6f42,92.0%,92.0%,26.900584795321635%,46,46,46,171
15,4.36157925420846,[D@5038d0b5,92.0%,92.0%,26.900584795321635%,46,46,46,171
16,4.369330614875973,[D@32115b28,92.0%,92.0%,26.900584795321635%,46,46,46,171
17,4.436680714248288,[D@2ad48653,94.0%,94.0%,27.485380116959064%,47,47,47,171
18,4.444366232153451,[D@6bb4dd34,94.0%,94.0%,27.325581395348834%,47,47,47,172
19,4.444366232153451,[D@7d9f158f,94.0%,94.0%,27.325581395348834%,47,47,47,172
20,4.445292441836119,[D@45efd90f,94.0%,94.0%,25.543478260869566%,47,47,47,184
21,4.445657919300528,[D@4b8729ff,94.0%,94.0%,25.543478260869566%,47,47,47,184
22,4.527533275622541,[D@61710c6,96.0%,96.0%,26.08695652173913%,48,48,48,184
23,4.527533275622541,[D@3214ee6,96.0%,96.0%,25.945945945945947%,48,48,48,185
24,4.532446436541204,[D@383dc82c,96.0%,96.0%,25.945945945945947%,48,48,48,185
25,4.5379166499691905,[D@4a07d605,96.0%,96.0%,25.945945945945947%,48,48,48,185
26,4.539528029854321,[D@74287ea3,96.0%,96.0%,25.945945945945947%,48,48,48,185
27,4.540045584204474,[D@7d7758be,96.0%,96.0%,25.945945945945947%,48,48,48,185
28,4.543135056030976,[D@2bdd8394,96.0%,96.0%,25.945945945945947%,48,48,48,185
29,4.543371124008476,[D@5f9edf14,96.0%,96.0%,25.945945945945947%,48,48,48,185
30,4.547796281047436,[D@68746f22,96.0%,96.0%,25.945945945945947%,48,48,48,185
31,4.555816048617119,[D@2f01783a,96.0%,96.0%,25.945945945945947%,48,48,48,185
32,4.559606843217952,[D@68878f6d,96.0%,96.0%,25.945945945945947%,48,48,48,185
33,4.564842766152537,[D@41488b16,96.0%,96.0%,25.945945945945947%,48,48,48,185
34,4.573546940525083,[D@a8ef162,96.0%,96.0%,25.945945945945947%,48,48,48,185
35,4.579455717591351,[D@2eea88a1,96.0%,96.0%,25.945945945945947%,48,48,48,185
36,4.579455717591351,[D@7ac296f6,96.0%,96.0%,25.945945945945947%,48,48,48,185
37,4.58904040734488,[D@7fd7a283,96.0%,96.0%,25.945945945945947%,48,48,48,185
38,4.595117921428366,[D@22f59fa,96.0%,96.0%,25.945945945945947%,48,48,48,185
39,4.603928171104273,[D@78fa769e,96.0%,96.0%,25.945945945945947%,48,48,48,185
40,4.609725060092828,[D@16612a51,96.0%,96.0%,25.945945945945947%,48,48,48,185
41,4.609725060092828,[D@54e041a4,96.0%,96.0%,25.945945945945947%,48,48,48,185
42,4.613365135779638,[D@2c78324b,96.0%,96.0%,25.945945945945947%,48,48,48,185
43,4.614601203757138,[D@79defdc,96.0%,96.0%,25.945945945945947%,48,48,48,185
44,4.614601203757138,[D@18317edc,96.0%,96.0%,25.945945945945947%,48,48,48,185
45,4.614601203757138,[D@4e0ae11f,96.0%,96.0%,25.945945945945947%,48,48,48,185
46,4.618004327994571,[D@238d68ff,96.0%,96.0%,25.945945945945947%,48,48,48,185
47,4.618418541556944,[D@4b86805d,96.0%,96.0%,25.945945945945947%,48,48,48,185
48,4.618418541556944,[D@5852c06f,96.0%,96.0%,25.945945945945947%,48,48,48,185
49,4.620793583084767,[D@4149c063,96.0%,96.0%,25.945945945945947%,48,48,48,185
50,4.62604138398952,[D@9cb8225,96.0%,96.0%,25.945945945945947%,48,48,48,185
51,4.62604138398952,[D@76b07f29,96.0%,96.0%,25.945945945945947%,48,48,48,185
52,4.629646935264984,[D@38af9828,96.0%,96.0%,25.945945945945947%,48,48,48,185
53,4.629646935264984,[D@376a0d86,96.0%,96.0%,25.945945945945947%,48,48,48,185
54,4.632764482660743,[D@62656be4,96.0%,96.0%,25.945945945945947%,48,48,48,185
55,4.638002066833215,[D@17d919b6,96.0%,96.0%,25.945945945945947%,48,48,48,185
56,4.638002066833215,[D@53f3bdbd,96.0%,96.0%,25.945945945945947%,48,48,48,185
57,4.662628168215402,[D@34129c78,96.0%,96.0%,25.945945945945947%,48,48,48,185
58,4.662628168215402,[D@7d61eb55,96.0%,96.0%,25.945945945945947%,48,48,48,185
59,4.662628168215402,[D@222a59e6,96.0%,96.0%,25.945945945945947%,48,48,48,185
60,4.663628168215403,[D@6c7a164b,96.0%,96.0%,25.945945945945947%,48,48,48,185
61,4.663628168215403,[D@4c2bb6e0,96.0%,96.0%,25.945945945945947%,48,48,48,185
