Iteration,Passengers' mean utility,Interested passengers,% Interested passengers,Matched passengers,% Matched passengers,Total Vehicles,Cheesecake mean utility,Cheesecake matched vehicels, %Cheesecake matched vehicle,Profiterole mean utility,Profiterole matched vehicels, %Profiterole matched vehicle,Mudcake mean utility,Mudcake matched vehicels, %Mudcake matched vehicle
1,0.41320440168354516,39,39.0%,18,18.0%,20,NaN,0,0.0,2.865466201396145,11,100.0,1.8093968791990107,7,100.0
2,0.39916847213117884,48,48.0%,14,14.000000000000002%,19,NaN,0,0.0,3.234251822609418,11,100.0,1.2623881645039512,3,0.0
3,0.44465323327172224,44,44.0%,17,17.0%,18,NaN,0,0.0,2.952262081390441,11,100.0,2.988540502653561,6,100.0
4,0.3697496155784107,29,28.999999999999996%,12,12.0%,18,NaN,0,0.0,2.6438794633927807,9,0.0,2.1072333847826528,3,0.0
5,0.320051338415522,43,43.0%,14,14.000000000000002%,18,NaN,0,0.0,2.8391190922838168,11,100.0,0.7227885837428072,3,0.0
6,0.32255102707279415,42,42.0%,12,12.0%,17,NaN,0,0.0,2.91611785189931,11,100.0,0.7734810470715776,1,0.0
7,0.21589658140023432,29,28.999999999999996%,12,12.0%,16,NaN,0,0.0,2.019182762520871,11,100.0,0.4659435049382393,1,0.0
8,0.17270368170832867,32,32.0%,10,10.0%,15,NaN,0,0.0,1.7270368170832868,10,100.0,0.0,0,0.0
9,0.24317395931566668,17,17.0%,8,8.0%,13,NaN,0,0.0,2.7019328812851855,8,0.0,0.0,0,0.0
10,0.18624125399915287,22,22.0%,8,8.0%,12,NaN,0,0.0,2.069347266657254,8,0.0,NaN,0,0.0
