Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,580,427,0.0,0,0,1
1,2,527,809,0.0,0,0,1
1,3,665,716,0.0,0,0,1
1,4,538,235,0.0,0,0,1
1,5,337,425,0.0,1,0,1
1,6,425,629,3.6270469782254016,8,1,2
1,7,461,459,4.468492709363268,12,1,2
1,8,473,504,3.8954638982812737,11,1,2
1,9,464,587,4.55,13,1,2
1,10,309,555,0.0,4,0,2
1,11,533,540,2.7897963894699656,12,1,2
1,12,706,478,0.0,4,0,2
1,13,521,548,2.1570262048341,11,1,2
1,14,349,658,0.0,4,0,2
1,15,616,660,4.105572809000084,7,1,2
1,16,484,626,3.3621660645840805,11,1,2
1,17,415,538,4.069946238113086,10,1,2
1,18,562,392,4.730741759643275,14,1,2
1,19,399,668,0.0,5,0,2
1,20,430,405,3.9595673976657593,11,1,2
1,21,536,780,0.0,0,0,2
1,22,587,480,2.8068287800538694,10,1,2
1,23,620,484,2.2459121292159177,6,1,2
1,24,388,704,0.0,3,0,2
1,25,468,447,2.9591668368041453,15,1,2
1,26,392,365,2.9900248757758217,8,1,2
1,27,365,432,3.8489135566778665,6,1,2
1,28,467,504,4.115409699352293,11,1,2
1,29,374,653,2.2705311872087637,6,1,2
1,30,414,440,4.271989011071948,12,1,2
1,31,573,559,3.9022750799949923,19,1,3
1,32,565,570,3.399218940641788,18,1,3
1,33,357,511,2.2935262794551283,7,1,3
1,34,511,569,3.429968153189242,26,1,3
1,35,412,345,4.367544467966324,7,1,3
1,36,457,343,0.0,5,0,3
1,37,522,466,2.9776251583843316,15,1,3
1,38,640,544,1.9076707807867546,11,1,3
1,39,596,483,2.9384471871911693,11,1,3
1,40,340,538,0.0,2,0,3
1,41,529,507,4.54723074309313,17,1,3
1,42,399,368,4.218975032409334,7,1,3
1,43,531,497,3.783447493940356,16,1,3
1,44,522,408,2.717457557897335,9,1,3
1,45,391,482,1.7996093988389483,8,1,3
1,46,457,395,1.4079949888676382,6,1,3
1,47,749,244,0.0,1,0,3
1,48,414,474,2.558176910585044,13,1,3
1,49,490,341,0.0,4,0,3
1,50,528,708,3.79791847198287,8,1,3

