Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@36417a54,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@2b8bb184,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@472a11ae,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@dc79225,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@30e9ca13,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@46185a1b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@51288417,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@60cf62ad,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@1e0895f5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@1ac4ccad,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@fd9ebde,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@14982a82,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@4ee5b2d9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@72f8ae0c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@323f3c96,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@6726cc69,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@4b6d92e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@33899f7a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@7899de11,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@290d10ef,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@1bc0d349,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@644ded04,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@5292ceca,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@13d9261f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@e9ef5b6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@5300cac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@4110765e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@1ba359bd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@62e93c3a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@673919a7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@25d93198,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@2436ea2f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@f951a7f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@20cece0b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@4c777e7b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@5f038248,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@78e22d35,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@2e8a1ab4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@59f93db8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@1aabf50d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@73c9e8e8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@de8039f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@1deceb67,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@582a764a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@64984b0f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@292158f8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@53ec2968,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@58ff8d79,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@7e19755a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@5d5c04f9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@6f49d153,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@4b790d86,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@7e7f0216,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@4339baec,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@62db3891,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
