Iteration,Cheesecake,Profiterole,Mucake
1,0,18,29
2,0,20,28
3,0,23,25
4,1,21,27
5,1,22,26
6,1,26,22
7,1,26,22
8,1,24,24
9,1,17,31
10,2,16,31
11,2,17,30
12,2,17,30
13,2,16,31
14,2,14,33
15,2,12,35
16,2,11,36
17,2,11,36
18,2,12,35
19,2,12,35
20,2,12,35
21,2,13,34
22,2,14,33
23,1,14,34
24,1,14,34
25,1,14,34
26,1,15,33
27,1,15,33
28,1,15,33
29,1,15,33
30,1,15,33
31,1,15,33
32,1,16,32
33,1,18,30
34,1,18,30
35,1,17,31
36,1,18,30
37,1,18,30
38,1,18,30
39,1,18,30
40,1,19,29
41,1,19,29
42,1,19,29
43,1,19,29
44,1,19,29
45,1,19,29
46,1,17,31
47,1,17,31
48,1,17,31
49,1,17,31
50,1,18,30
51,1,18,30
52,1,19,29
53,1,19,29
54,1,19,29
55,1,20,28
56,1,19,29
57,1,19,29
58,1,18,30
59,1,18,30
60,1,18,30
61,1,18,30
62,1,18,30
63,1,18,30
64,1,18,30
65,1,18,30
66,1,19,29
67,1,19,29
68,1,19,29
69,1,19,29
70,1,19,29
71,1,19,29
72,1,19,29
73,1,19,29
74,1,18,30
75,1,18,30
76,1,18,30
77,1,18,30
78,1,18,30
79,1,18,30
80,1,20,28
81,1,21,27
82,1,21,27
83,1,21,27
84,1,21,27
85,1,21,27
86,1,21,27
87,1,21,27
88,1,21,27
89,1,21,27
90,1,21,27
91,1,20,28
92,1,20,28
93,1,20,28
94,1,19,29
95,1,19,29
96,1,19,29
97,1,19,29
98,1,19,29
99,1,19,29
100,1,19,29
