Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@20ed3303,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@3adbe50f,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@3a627c80,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@49aa766b,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@963176,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@65004ff6,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@4cafa9aa,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@562c877a,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@67001148,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@989da1,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@31cb96e1,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@3eed0f5,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@64030b91,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@2032e725,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@4d23015c,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@383f1975,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@441cc260,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@73a00e09,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@26dcd8c0,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@66e889df,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@444548a0,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@3766c667,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@773c0293,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@55b8dbda,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@3b569985,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@3a022576,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@2dbd803f,0.0%,0.0%,0.0%,0,0,0,3
28,0.0,[D@3e48e859,0.0%,0.0%,0.0%,0,0,0,3
29,0.0,[D@31ddd4a4,0.0%,0.0%,0.0%,0,0,0,3
30,0.0,[D@1a5f7e7c,0.0%,0.0%,0.0%,0,0,0,3
31,0.0,[D@5b22b970,0.0%,0.0%,0.0%,0,0,0,3
32,0.0,[D@22d1886d,0.0%,0.0%,0.0%,0,0,0,3
33,0.0,[D@7df60067,0.0%,0.0%,0.0%,0,0,0,3
34,0.0,[D@1cbb3d3b,0.0%,0.0%,0.0%,0,0,0,3
35,0.0,[D@529cfee5,0.0%,0.0%,0.0%,0,0,0,3
36,0.0,[D@7ca0863b,0.0%,0.0%,0.0%,0,0,0,3
37,0.0,[D@319854f0,0.0%,0.0%,0.0%,0,0,0,3
