Iteration,Cheesecake,Profiterole,Mucake
1,0,16,14
2,0,21,14
3,0,23,17
4,0,23,17
5,0,23,17
6,0,23,17
7,0,23,17
8,0,24,17
9,0,24,17
10,0,24,17
11,0,24,17
12,0,24,17
13,0,24,17
14,0,24,17
15,0,24,18
16,0,24,18
17,0,24,18
18,0,24,18
19,0,24,18
20,0,24,18
21,0,24,18
22,0,24,18
23,0,24,18
24,0,25,18
25,0,25,18
26,0,25,18
27,0,25,18
28,0,25,18
29,0,25,18
30,0,25,18
31,0,25,18
32,0,25,18
33,0,25,18
34,0,25,18
35,0,25,18
36,0,25,18
37,0,25,18
38,0,25,18
39,0,25,18
40,0,25,18
41,0,25,18
42,0,25,18
43,0,25,18
44,0,25,18
45,0,25,18
46,0,25,18
47,0,25,18
48,0,25,18
49,0,25,18
50,0,25,18
51,0,25,18
52,0,25,18
53,0,25,18
54,0,25,18
55,0,25,18
56,0,25,18
57,0,25,18
58,0,25,18
59,0,25,18
60,0,25,18
61,0,25,18
62,0,25,18
63,0,25,18
64,0,25,18
65,0,25,18
66,0,25,18
67,0,25,18
68,0,25,18
69,0,25,18
70,0,25,18
71,0,25,18
72,0,25,18
73,0,25,18
74,0,25,18
75,0,25,18
76,0,25,18
77,0,25,18
78,0,25,18
79,0,25,18
80,0,25,18
81,0,25,18
82,0,25,18
83,0,25,18
84,0,25,18
85,0,25,18
86,0,25,19
87,0,25,19
88,0,25,19
89,0,25,19
90,0,25,19
91,0,25,19
92,0,25,19
93,0,25,19
94,0,25,19
95,0,25,19
96,0,25,19
97,0,25,19
98,0,25,19
99,0,25,19
100,0,25,19
