Iteration,Cheesecake,Profiterole,Mucake
1,0,25,21
2,0,23,23
3,0,24,23
4,1,24,22
5,1,22,24
6,1,21,25
7,1,21,25
8,1,22,24
9,1,25,21
10,1,27,19
11,1,26,20
12,1,25,21
13,1,24,22
14,1,25,21
15,1,25,21
16,1,25,21
17,1,28,18
18,1,29,18
19,1,29,18
20,1,28,20
21,1,26,22
22,1,26,22
23,1,24,24
24,1,25,23
25,1,28,20
26,1,27,21
27,1,27,21
28,1,23,25
29,1,24,24
30,1,24,24
31,1,24,24
32,1,24,24
33,1,24,24
34,1,23,25
35,1,23,25
36,1,23,25
37,1,23,25
38,1,24,24
39,1,24,24
40,1,24,24
41,1,24,24
42,1,24,24
43,1,25,23
44,1,25,23
45,1,25,23
46,1,25,23
47,1,26,22
48,0,27,22
49,0,27,22
50,0,27,22
51,0,27,22
52,0,27,22
53,0,27,22
54,0,28,21
55,0,28,21
56,0,28,21
57,0,28,21
58,0,28,21
59,0,28,21
60,0,27,22
61,0,27,22
62,0,26,23
63,0,26,23
64,0,26,23
65,0,26,23
66,0,25,24
67,0,25,24
68,0,25,24
69,0,25,24
70,0,23,26
71,0,23,26
72,0,23,26
73,0,23,26
74,0,24,25
75,0,24,25
76,0,24,25
77,0,24,25
78,0,24,25
79,0,24,25
80,0,24,25
81,0,24,25
82,0,24,25
83,0,23,26
84,0,24,25
85,0,24,25
86,0,24,25
87,0,24,25
88,0,24,25
89,0,25,24
90,0,25,24
91,0,25,24
92,0,25,24
93,0,25,24
94,0,25,24
95,0,25,24
96,0,25,24
97,0,25,24
98,0,25,24
99,0,24,25
100,0,23,26
