Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.6638139708267063,[D@132ddbab,92.0%,92.0%,31.292517006802722%,46,46,46,147
2,3.971238665192274,[D@297ea53a,92.0%,92.0%,25.98870056497175%,46,46,46,177
3,4.155974854844581,[D@acb0951,94.0%,94.0%,28.834355828220858%,47,47,47,163
4,4.221444952137634,[D@5bf22f18,94.0%,94.0%,28.65853658536585%,47,47,47,164
5,4.247266782978472,[D@267f474e,94.0%,94.0%,28.65853658536585%,47,47,47,164
6,4.2732023934292025,[D@7a7471ce,94.0%,94.0%,28.65853658536585%,47,47,47,164
7,4.307754396915263,[D@28276e50,94.0%,94.0%,28.65853658536585%,47,47,47,164
8,4.329099833498599,[D@62e70ea3,94.0%,94.0%,28.65853658536585%,47,47,47,164
9,4.3581390249476675,[D@3efe7086,94.0%,94.0%,28.65853658536585%,47,47,47,164
10,4.373366344770964,[D@675d8c96,94.0%,94.0%,28.65853658536585%,47,47,47,164
11,4.400840150349925,[D@741b3bc3,94.0%,94.0%,28.65853658536585%,47,47,47,164
12,4.412257805613985,[D@2ed3b1f5,94.0%,94.0%,28.65853658536585%,47,47,47,164
13,4.420043935767222,[D@63648ee9,94.0%,94.0%,28.65853658536585%,47,47,47,164
14,4.435173683014082,[D@68d6972f,94.0%,94.0%,27.011494252873565%,47,47,47,174
15,4.438858488965303,[D@45be7cd5,94.0%,94.0%,27.011494252873565%,47,47,47,174
16,4.4537676662090835,[D@7651218e,94.0%,94.0%,25.268817204301076%,47,47,47,186
17,4.465705915255641,[D@3185fa6b,94.0%,94.0%,25.268817204301076%,47,47,47,186
18,4.517879217632685,[D@6d366c9b,96.0%,96.0%,25.806451612903224%,48,48,48,186
19,4.520707644757431,[D@5b58ed3c,96.0%,96.0%,25.668449197860966%,48,48,48,187
20,4.597138996303271,[D@24faea88,98.0%,98.0%,26.203208556149733%,49,49,49,187
21,4.618014021204286,[D@3a320ade,98.0%,98.0%,26.063829787234045%,49,49,49,188
22,4.618234552417861,[D@64beebb7,98.0%,98.0%,26.063829787234045%,49,49,49,188
23,4.627153036719548,[D@7813cb11,98.0%,98.0%,26.063829787234045%,49,49,49,188
24,4.632706725547454,[D@bcec031,98.0%,98.0%,26.063829787234045%,49,49,49,188
25,4.650788851986594,[D@21005f6c,98.0%,98.0%,26.063829787234045%,49,49,49,188
26,4.658024919964093,[D@32f0fba8,98.0%,98.0%,26.063829787234045%,49,49,49,188
27,4.661143002103293,[D@545de5a4,98.0%,98.0%,26.063829787234045%,49,49,49,188
28,4.69244581953433,[D@29ef6856,98.0%,98.0%,26.063829787234045%,49,49,49,188
29,4.696994772036477,[D@ab7a938,98.0%,98.0%,26.063829787234045%,49,49,49,188
30,4.711816923524961,[D@3faf2e7d,98.0%,98.0%,26.063829787234045%,49,49,49,188
31,4.711816923524961,[D@4648ce9,98.0%,98.0%,26.063829787234045%,49,49,49,188
32,4.712374758260861,[D@569bf9eb,98.0%,98.0%,26.063829787234045%,49,49,49,188
33,4.712374758260861,[D@61526469,98.0%,98.0%,26.063829787234045%,49,49,49,188
34,4.714610826238361,[D@274872f8,98.0%,98.0%,26.063829787234045%,49,49,49,188
35,4.714610826238361,[D@76ba13c,98.0%,98.0%,26.063829787234045%,49,49,49,188
36,4.715056613326072,[D@eb6449b,98.0%,98.0%,26.063829787234045%,49,49,49,188
37,4.717292681303571,[D@7c351808,98.0%,98.0%,26.063829787234045%,49,49,49,188
38,4.719232083114457,[D@180e6ac4,98.0%,98.0%,26.063829787234045%,49,49,49,188
39,4.719232083114457,[D@42b64ab8,98.0%,98.0%,26.063829787234045%,49,49,49,188
40,4.720232083114457,[D@7e985ce9,98.0%,98.0%,26.063829787234045%,49,49,49,188
41,4.724738743480803,[D@2a39fe6a,98.0%,98.0%,26.063829787234045%,49,49,49,188
42,4.725395597730295,[D@410ae9a3,98.0%,98.0%,26.063829787234045%,49,49,49,188
