Iteration,Cheesecake,Profiterole,Mucake
1,0,23,24
2,0,22,25
3,1,21,27
4,1,22,26
5,0,21,28
6,0,20,29
7,1,22,26
8,0,21,28
9,1,19,29
10,1,19,29
11,1,20,28
12,1,21,27
13,0,22,28
14,0,21,29
15,0,22,28
16,0,22,28
17,0,23,27
18,0,25,25
19,0,25,25
20,0,24,26
21,0,24,26
22,0,24,26
23,0,24,26
24,0,24,26
25,0,24,26
26,0,24,26
27,0,23,27
28,0,23,27
29,0,23,27
30,0,23,27
31,0,23,27
32,0,21,29
33,0,21,29
34,0,21,29
35,0,21,29
36,0,21,29
37,0,21,29
38,0,22,28
39,0,23,27
40,0,23,27
41,0,21,29
42,0,21,29
43,0,23,27
44,0,23,27
45,0,24,26
46,0,24,26
47,0,24,26
48,0,24,26
49,0,24,26
50,0,24,26
51,0,23,27
52,0,23,27
53,0,24,26
54,0,24,26
55,0,24,26
56,0,23,27
57,0,24,26
58,0,23,27
59,0,23,27
60,0,24,26
61,0,24,26
62,0,24,26
63,0,25,25
64,0,26,24
65,0,27,23
66,0,28,22
67,0,28,22
68,0,28,22
69,0,29,21
70,0,29,21
71,0,29,21
72,0,28,22
73,0,28,22
74,0,28,22
75,0,28,22
76,0,28,22
77,0,28,22
78,0,28,22
79,0,28,22
80,0,28,22
81,0,28,22
82,0,29,21
83,0,29,21
84,0,29,21
85,0,30,20
86,0,30,20
87,0,31,19
88,0,31,19
89,0,31,19
90,0,31,19
91,0,31,19
92,0,31,19
93,0,32,18
94,0,32,18
95,0,32,18
96,0,32,18
97,0,32,18
98,0,32,18
99,0,32,18
100,0,32,18
