Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
20,1,445,476,0.0,0,0,1
20,2,583,671,0.0,1,0,1
20,3,690,672,0.0,0,0,1
20,4,551,793,0.0,0,0,1
20,5,562,373,0.0,0,0,1
20,6,313,659,0.0,0,0,2
20,7,695,450,0.0,0,0,2
20,8,524,468,0.0,0,0,2
20,9,670,342,0.0,0,0,2
20,10,319,615,0.0,0,0,2
20,11,309,639,0.0,0,0,2
20,12,486,582,0.0,0,0,2
20,13,601,634,0.0,0,0,2
20,14,460,573,0.0,0,0,2
20,15,493,557,0.0,0,0,2
20,16,596,525,0.0,0,0,2
20,17,390,335,0.0,0,0,2
20,18,387,439,0.0,0,0,2
20,19,578,357,0.0,0,0,2
20,20,563,562,0.0,0,0,2
20,21,256,637,0.0,0,0,2
20,22,466,328,0.0,0,0,2
20,23,641,483,0.0,0,0,2
20,24,597,469,0.0,0,0,2
20,25,568,405,0.0,0,0,2
20,26,533,367,0.0,0,0,2
20,27,491,523,0.0,0,0,2
20,28,815,336,0.0,0,0,2
20,29,332,467,0.0,0,0,2
20,30,461,529,0.0,0,0,2
20,31,340,474,0.0,0,0,3
20,32,475,651,0.0,0,0,3
20,33,369,524,0.0,0,0,3
20,34,438,567,0.0,0,0,3
20,35,555,318,0.0,0,0,3
20,36,626,486,0.0,0,0,3
20,37,312,623,0.0,0,0,3
20,38,838,322,0.0,0,0,3
20,39,387,431,0.0,0,0,3
20,40,692,524,0.0,0,0,3
20,41,614,772,0.0,0,0,3
20,42,596,708,0.0,0,0,3
20,43,566,506,0.0,1,0,3
20,44,690,322,0.0,0,0,3
20,45,638,480,0.0,0,0,3
20,46,406,432,0.0,0,0,3
20,47,528,726,0.0,0,0,3
20,48,437,575,0.0,0,0,3
20,49,423,502,0.0,0,0,3
20,50,416,359,0.0,0,0,3

